Twi Audio Clip,English Text
twi_clips\twi_clip_062.wav,"﻿The way you and are close,"
twi_clips\twi_clip_063.wav,﻿You like me?
twi_clips\twi_clip_064.wav,﻿You've said so!
twi_clips\twi_clip_065.wav,﻿You like me?!
twi_clips\twi_clip_066.wav,﻿Did you take a good look at yourself before saying that?
twi_clips\twi_clip_067.wav,﻿I am making a point here and you want me stop?
twi_clips\twi_clip_068.wav,"﻿How^rtf I We?,"
twi_clips\twi_clip_069.wav,﻿What do Iwant with you?
twi_clips\twi_clip_070.wav,﻿So because of the pittance you give me
twi_clips\twi_clip_071.wav,﻿you think I like you or that you stand a chance with me?
twi_clips\twi_clip_072.wav,﻿You're mad!
twi_clips\twi_clip_073.wav,﻿Don't you want the table anymore?!
twi_clips\twi_clip_074.wav,﻿I want it.
twi_clips\twi_clip_075.wav,﻿You want the table and you're rejecting my proposal?
twi_clips\twi_clip_076.wav,﻿Hold on...
twi_clips\twi_clip_077.wav,﻿You like me?
twi_clips\twi_clip_078.wav,﻿Go to church because those women who are at church all day and night are the ones who want a man like you!
twi_clips\twi_clip_079.wav,﻿They are desperate enough for a man like you not me!
twi_clips\twi_clip_080.wav,﻿What sort of man am I?
twi_clips\twi_clip_081.wav,﻿Are you a man?
twi_clips\twi_clip_082.wav,﻿I'm not a man?!
twi_clips\twi_clip_083.wav,﻿What do I want with you?
twi_clips\twi_clip_084.wav,﻿Don't you want the table?
twi_clips\twi_clip_085.wav,﻿See what he's doing!
twi_clips\twi_clip_086.wav,﻿Oh really?!
twi_clips\twi_clip_087.wav,﻿I want a distinguished man to take home with me!
twi_clips\twi_clip_088.wav,﻿A man wearing an expensive perfume!
twi_clips\twi_clip_089.wav,﻿If you ever dare say .something this stupid to me again you'll see what happens!
twi_clips\twi_clip_090.wav,﻿
twi_clips\twi_clip_091.wav,﻿
twi_clips\twi_clip_092.wav,﻿
twi_clips\twi_clip_093.wav,﻿
twi_clips\twi_clip_094.wav,﻿Am I the one?
twi_clips\twi_clip_095.wav,﻿y / ^
twi_clips\twi_clip_096.wav,﻿
twi_clips\twi_clip_097.wav,﻿
twi_clips\twi_clip_098.wav,﻿
twi_clips\twi_clip_099.wav,﻿Did you earn something today?
twi_clips\twi_clip_100.wav,﻿
twi_clips\twi_clip_101.wav,"﻿So for that woman,"
twi_clips\twi_clip_102.wav,"﻿anytime you carry her stuff for her,"
twi_clips\twi_clip_103.wav,﻿she cheats you.
twi_clips\twi_clip_104.wav,﻿
twi_clips\twi_clip_105.wav,﻿
twi_clips\twi_clip_106.wav,﻿
twi_clips\twi_clip_107.wav,﻿That woman is a cheat.
twi_clips\twi_clip_108.wav,﻿The last time I carried her stuff all the way from Pampaso
twi_clips\twi_clip_109.wav,"﻿to Adehyee,"
twi_clips\twi_clip_110.wav,﻿do you know how much she paid me?
twi_clips\twi_clip_111.wav,﻿
twi_clips\twi_clip_112.wav,﻿
twi_clips\twi_clip_113.wav,﻿
twi_clips\twi_clip_114.wav,﻿
twi_clips\twi_clip_115.wav,"﻿, What is the matter?"
twi_clips\twi_clip_116.wav,﻿A certain woman made me carry her bulky load but didn't pay anything to me;
twi_clips\twi_clip_117.wav,﻿What^choice do I have?
twi_clips\twi_clip_118.wav,"﻿You picked up the woman s stuff,"
twi_clips\twi_clip_119.wav,﻿don't you have the sense
twi_clips\twi_clip_120.wav,﻿
twi_clips\twi_clip_121.wav,"﻿You picked up somebody's stuff,"
twi_clips\twi_clip_122.wav,﻿
twi_clips\twi_clip_123.wav,﻿and she didn't even pay ten Pesewas?
twi_clips\twi_clip_124.wav,﻿You are a fool.
twi_clips\twi_clip_125.wav,﻿You hear me?
twi_clips\twi_clip_126.wav,"﻿When you carried those things,"
twi_clips\twi_clip_127.wav,﻿at least you should have accepted any payment.
twi_clips\twi_clip_128.wav,﻿She didn't pay you and you let him go?
twi_clips\twi_clip_129.wav,﻿No one can do this to me.
twi_clips\twi_clip_130.wav,﻿I didn't come here to watch cars.
twi_clips\twi_clip_131.wav,﻿I told those in the village that I was coming here to work.
twi_clips\twi_clip_132.wav,"﻿My mother and my sister are suffering so much,"
twi_clips\twi_clip_133.wav,﻿if I should tell you about it.
twi_clips\twi_clip_134.wav,﻿Don't make me remember my sad past.
twi_clips\twi_clip_135.wav,﻿I have really suffered in the village.
twi_clips\twi_clip_136.wav,"﻿I have cried as well and I'm still crying,"
twi_clips\twi_clip_137.wav,﻿I will not let my suffering go waste.
twi_clips\twi_clip_138.wav,﻿No one can do this to me.
twi_clips\twi_clip_139.wav,﻿I met my brother back there and I was coming over with him but he has gone to collect something.
twi_clips\twi_clip_140.wav,"﻿You and that boy,"
twi_clips\twi_clip_141.wav,﻿which one is the eldest?
twi_clips\twi_clip_142.wav,﻿
twi_clips\twi_clip_143.wav,﻿
twi_clips\twi_clip_144.wav,"﻿The first day I met you,"
twi_clips\twi_clip_145.wav,﻿I asked but you didn't respond.
twi_clips\twi_clip_146.wav,﻿
twi_clips\twi_clip_147.wav,﻿
twi_clips\twi_clip_148.wav,﻿Whic one o you is the el est?
twi_clips\twi_clip_149.wav,﻿No!
twi_clips\twi_clip_150.wav,﻿He's everything to me.
twi_clips\twi_clip_151.wav,﻿He's everything to me.
twi_clips\twi_clip_152.wav,﻿
twi_clips\twi_clip_153.wav,﻿*•
twi_clips\twi_clip_154.wav,﻿
twi_clips\twi_clip_155.wav,﻿Where are you going today?*
twi_clips\twi_clip_156.wav,﻿The main reason ! asked you over is
twi_clips\twi_clip_157.wav,﻿Ohemaa is everything to me.
twi_clips\twi_clip_158.wav,﻿We both do our jobs very well.
twi_clips\twi_clip_159.wav,"﻿All of a sudden, because I had a not so serious conversation with her"
twi_clips\twi_clip_160.wav,﻿she's taken it so seriously that she doesn't want to see me anymore.
twi_clips\twi_clip_161.wav,﻿actly what was it that will make Ohemaa refuse to speak to you
twi_clips\twi_clip_162.wav,﻿It's really not something you should know
twi_clips\twi_clip_163.wav,﻿but what I'm trying to say is that
twi_clips\twi_clip_164.wav,﻿speak to her for me because I don't understand.
twi_clips\twi_clip_165.wav,﻿I don't understand.
twi_clips\twi_clip_166.wav,"﻿I've said everything to her still she wouldn't budge and I know you are her friend,"
twi_clips\twi_clip_167.wav,﻿I've heard you.
twi_clips\twi_clip_168.wav,﻿I'll speak to Ohemaa.
twi_clips\twi_clip_169.wav,﻿Or do you want to know what we discussed?
twi_clips\twi_clip_170.wav,﻿Don't worry about thdt.
twi_clips\twi_clip_171.wav,﻿Don't worry about thalt.
twi_clips\twi_clip_172.wav,﻿I'lll speak to her.
twi_clips\twi_clip_173.wav,﻿It was something I told her which she got angry and refused to speak to me again.
twi_clips\twi_clip_174.wav,﻿I've tried everything but she doesn't even want to see me.
twi_clips\twi_clip_175.wav,"﻿1 J

I

I"
twi_clips\twi_clip_176.wav,﻿Let's end it here.
twi_clips\twi_clip_177.wav,﻿I'll speak to her?
twi_clips\twi_clip_178.wav,"﻿,Okay?"
twi_clips\twi_clip_179.wav,﻿I really like her.
twi_clips\twi_clip_180.wav,﻿I know.
twi_clips\twi_clip_181.wav,﻿Let me know how painful it is to me so that you can speak to her well for me.
twi_clips\twi_clip_182.wav,﻿You know she's my friend so I'll speak to her.
twi_clips\twi_clip_183.wav,﻿Speak to her.
twi_clips\twi_clip_184.wav,﻿' I'm not even able to eat because this really bothers me.
twi_clips\twi_clip_185.wav,﻿Let's'go if that's all.
twi_clips\twi_clip_186.wav,﻿IMI speak to her.
twi_clips\twi_clip_187.wav,﻿Are you satisfied?
twi_clips\twi_clip_188.wav,"﻿Yes, I am."
twi_clips\twi_clip_189.wav,﻿Should I buy some more soup and meat for you?
twi_clips\twi_clip_190.wav,"﻿No, I'm okay."
twi_clips\twi_clip_191.wav,﻿Thanks.
twi_clips\twi_clip_192.wav,﻿I want to spend money on you so that you'd advocate on my behalf.
twi_clips\twi_clip_193.wav,"﻿It's okay, let's go."
twi_clips\twi_clip_194.wav,﻿Tell Ohemaa that I said she should speak to me and I'll settle any debts I owe her.
twi_clips\twi_clip_195.wav,﻿Okay.
twi_clips\twi_clip_196.wav,﻿Let's go then.
twi_clips\twi_clip_197.wav,"﻿w^

■- *^"
twi_clips\twi_clip_198.wav,﻿
twi_clips\twi_clip_199.wav,"﻿Lord, so you are capable of such wonders in the shortest possible time?!"
twi_clips\twi_clip_200.wav,﻿Embrace me!
twi_clips\twi_clip_201.wav,﻿So God performs such wonders?!
twi_clips\twi_clip_202.wav,﻿Is this really you?
twi_clips\twi_clip_203.wav,﻿I am happier than I was the day I was born.
twi_clips\twi_clip_204.wav,﻿Is this you?
twi_clips\twi_clip_205.wav,﻿What are you going oh and on about?
twi_clips\twi_clip_206.wav,"﻿Seeing you today sober,"
twi_clips\twi_clip_207.wav,﻿I am as happy as the day I was born!
twi_clips\twi_clip_208.wav,﻿I never knew you were such a good looking man.
twi_clips\twi_clip_209.wav,"﻿Today that you're sober,"
twi_clips\twi_clip_210.wav,﻿you would be hired by a bank if you apply for a job there.
twi_clips\twi_clip_211.wav,"﻿The day you got drunk and fell into a gutter and was beaten up by Yaa Birago,"
twi_clips\twi_clip_212.wav,﻿I was very sad.
twi_clips\twi_clip_213.wav,﻿It was so painful.
twi_clips\twi_clip_214.wav,﻿She asked why what the benefit of being friend's with her father was?
twi_clips\twi_clip_215.wav,﻿I told her that I don't drink.
twi_clips\twi_clip_216.wav,﻿She'd have thought I taught you how to drink if I knew how to drink.
twi_clips\twi_clip_217.wav,"﻿Thank you, Lord!"
twi_clips\twi_clip_218.wav,﻿That Osei is sober today!
twi_clips\twi_clip_219.wav,﻿Because you are a distinguished man
twi_clips\twi_clip_220.wav,﻿No!
twi_clips\twi_clip_221.wav,﻿It is true that you're my friend but what you're doing
twi_clips\twi_clip_222.wav,﻿it looks to me that you don't think
twi_clips\twi_clip_223.wav,﻿so you just talk rubbish.
twi_clips\twi_clip_224.wav,﻿What's the sense in what you're saying?
twi_clips\twi_clip_225.wav,"﻿This means that you have not a single good thought about me, right?"
twi_clips\twi_clip_226.wav,"﻿So my alcoholism is your problem now, right?"
twi_clips\twi_clip_227.wav,﻿You also have a problem or you don't know?
twi_clips\twi_clip_228.wav,﻿I am even on my way to see my wife.
twi_clips\twi_clip_229.wav,﻿I'm off to drink!
twi_clips\twi_clip_230.wav,"﻿When I wake up in the morning,"
twi_clips\twi_clip_231.wav,"﻿Drinking is my wife,"
twi_clips\twi_clip_232.wav,﻿Drinking is my brother.
twi_clips\twi_clip_233.wav,﻿Alcohol is my sister.
twi_clips\twi_clip_234.wav,"﻿Infact, alcohol is my entire family."
twi_clips\twi_clip_235.wav,"﻿What you are here saying,"
twi_clips\twi_clip_236.wav,﻿You’re speaking senselessly.
twi_clips\twi_clip_237.wav,"﻿^.

o

O

0 0 o D D"
twi_clips\twi_clip_238.wav,﻿You're standing here claiming alcohol is your wife
twi_clips\twi_clip_239.wav,﻿and whatnot!
twi_clips\twi_clip_240.wav,﻿It is written in Proverbs that
twi_clips\twi_clip_241.wav,﻿it says give strong wine to the one who is perishing!
twi_clips\twi_clip_242.wav,﻿Being called Osei does not mean you're perishing!
twi_clips\twi_clip_243.wav,﻿The Bible says advise the wise man for he will honour you!
twi_clips\twi_clip_244.wav,﻿Shameful human being!
twi_clips\twi_clip_245.wav,﻿You're mad!
twi_clips\twi_clip_246.wav,﻿You're very foolish!
twi_clips\twi_clip_247.wav,﻿You're advising me not to drink because it will destroy my life.
twi_clips\twi_clip_248.wav,﻿do you know how to advise?!
twi_clips\twi_clip_249.wav,﻿You can never deliver me from alcoholism!
twi_clips\twi_clip_250.wav,﻿If you know how to advise then go and advise Corona Virus to stop killing because people are talking about him!
twi_clips\twi_clip_251.wav,"﻿People claim I'm bad but if you're not careful,"
twi_clips\twi_clip_252.wav,﻿there will be trouble between us!
twi_clips\twi_clip_253.wav,﻿I hate nonsense!
twi_clips\twi_clip_254.wav,"﻿•^

^w>

®*>









^**?"
twi_clips\twi_clip_255.wav,﻿I don't want any trouble and that's why I drink.
twi_clips\twi_clip_256.wav,﻿
twi_clips\twi_clip_257.wav,"﻿The next time I see you and you do this again,"
twi_clips\twi_clip_258.wav,﻿I will crash your head!
twi_clips\twi_clip_259.wav,﻿
twi_clips\twi_clip_260.wav,﻿
twi_clips\twi_clip_261.wav,﻿This would be my tenth tiijie tarrying things today.
twi_clips\twi_clip_262.wav,﻿Won't you ask me how much Tye-earned?
twi_clips\twi_clip_263.wav,﻿I haven't even earned ten Cedis.
twi_clips\twi_clip_264.wav,﻿Where are ^ou«off to?
twi_clips\twi_clip_265.wav,﻿^Your custprher?
twi_clips\twi_clip_266.wav,﻿I'm sending it to a woman who's boarding a carso let me hurry-
twi_clips\twi_clip_267.wav,﻿I
twi_clips\twi_clip_268.wav,﻿
twi_clips\twi_clip_269.wav,﻿
twi_clips\twi_clip_270.wav,﻿
twi_clips\twi_clip_271.wav,﻿
twi_clips\twi_clip_272.wav,"﻿I don't want to go to work because I always walk in the Sun,"
twi_clips\twi_clip_273.wav,﻿I am only able to sell about one or two.
twi_clips\twi_clip_274.wav,﻿This job work won't help me.
twi_clips\twi_clip_275.wav,﻿Are you listeningto me?
twi_clips\twi_clip_276.wav,﻿We have realized thatthe work you do can't help you.
twi_clips\twi_clip_277.wav,﻿Selling polythene bags won't help you.
twi_clips\twi_clip_278.wav,﻿It? x ot lucrative.
twi_clips\twi_clip_279.wav,﻿Do you understand?
twi_clips\twi_clip_280.wav,﻿When we took at .^our tiny stature.
twi_clips\twi_clip_281.wav,﻿I can tell that you're not a child.
twi_clips\twi_clip_282.wav,﻿Are you old?
twi_clips\twi_clip_283.wav,﻿I am old but just small in stature.
twi_clips\twi_clip_284.wav,﻿Are you very old?
twi_clips\twi_clip_285.wav,﻿Turn around and let me see.
twi_clips\twi_clip_286.wav,﻿You have the potential to be rich.
twi_clips\twi_clip_287.wav,﻿Stand there and let me talk to you.
twi_clips\twi_clip_288.wav,﻿You have the potential to be rich.
twi_clips\twi_clip_289.wav,﻿Am I gold?
twi_clips\twi_clip_290.wav,﻿I have the potential to be rich and I'm suffering?
twi_clips\twi_clip_291.wav,﻿My sister walked a long distance before arriving here.
twi_clips\twi_clip_292.wav,﻿My sister walked a long dist^ncebefore arriving here.
twi_clips\twi_clip_293.wav,﻿Are you liste iiicj o*me?
twi_clips\twi_clip_294.wav,﻿I have the potential to be rich and I'm suffering?
twi_clips\twi_clip_295.wav,﻿Youhave thepotential to be rich.
twi_clips\twi_clip_296.wav,﻿We'll find you a suitable accomodation.
twi_clips\twi_clip_297.wav,﻿I have the potential to be rich and I'm suffering?
twi_clips\twi_clip_298.wav,﻿Can't you see that you have the potential to be rich?
twi_clips\twi_clip_299.wav,﻿You have the potential to be rich.
twi_clips\twi_clip_300.wav,﻿We want to introduce you to our boss.
twi_clips\twi_clip_301.wav,﻿Do you understand?
twi_clips\twi_clip_302.wav,﻿
twi_clips\twi_clip_303.wav,﻿Who tlo you stay here with?
twi_clips\twi_clip_304.wav,﻿We came from a far distance so we don't have anyone that we stay with.
twi_clips\twi_clip_305.wav,﻿We are homeless.
twi_clips\twi_clip_306.wav,﻿I am here with my sister but she's gone out to work to earn something.
twi_clips\twi_clip_307.wav,﻿
twi_clips\twi_clip_308.wav,﻿/■uv
twi_clips\twi_clip_309.wav,﻿Your sister?
twi_clips\twi_clip_310.wav,﻿The on'ewe sa& you with the other time at our ghetto?
twi_clips\twi_clip_311.wav,"﻿Yes, you drove us away the last time as if we were garbage."
twi_clips\twi_clip_312.wav,﻿Forget about her.
twi_clips\twi_clip_313.wav,﻿Think like an adult
twi_clips\twi_clip_314.wav,﻿Do you understand?
twi_clips\twi_clip_315.wav,﻿You have to stcirt spending money from now on.
twi_clips\twi_clip_316.wav,﻿Did you hear me?
twi_clips\twi_clip_317.wav,"﻿Okay, I've heard you."
twi_clips\twi_clip_318.wav,﻿I came with her and there's no one I can tell this to but her.
twi_clips\twi_clip_319.wav,﻿I am going deliberate on it with her
twi_clips\twi_clip_320.wav,"﻿and when we reach a decision,"
twi_clips\twi_clip_321.wav,"﻿I'll inform you, okay?"
twi_clips\twi_clip_322.wav,﻿
twi_clips\twi_clip_323.wav,﻿
twi_clips\twi_clip_324.wav,﻿
twi_clips\twi_clip_325.wav,﻿Get lost!
twi_clips\twi_clip_326.wav,﻿Come and collect the money!
twi_clips\twi_clip_327.wav,﻿You know I hate stories.
twi_clips\twi_clip_328.wav,﻿If he says thirty Cedis it is really is thirty Cedis.
twi_clips\twi_clip_329.wav,"﻿Please.,"
twi_clips\twi_clip_330.wav,﻿give it to me and let me go.
twi_clips\twi_clip_331.wav,"﻿■'^

< 0"
twi_clips\twi_clip_332.wav,﻿Give it to me.
twi_clips\twi_clip_333.wav,﻿Take it easy.
twi_clips\twi_clip_334.wav,﻿Hurry up and give it to me!
twi_clips\twi_clip_335.wav,﻿Give the money to me and stop talking!
twi_clips\twi_clip_336.wav,﻿Stop yelling!
twi_clips\twi_clip_337.wav,﻿Are you not going to spend it on ugly chains and rings?
twi_clips\twi_clip_338.wav,﻿Do you know the price?
twi_clips\twi_clip_339.wav,﻿Give it to me!
twi_clips\twi_clip_340.wav,"﻿Hurry up, woman!"
twi_clips\twi_clip_341.wav,"﻿Please, hurry!"
twi_clips\twi_clip_342.wav,﻿The rest of you.
twi_clips\twi_clip_343.wav,﻿Take the money out before I reach you.
twi_clips\twi_clip_344.wav,﻿Give it to me!
twi_clips\twi_clip_345.wav,﻿Is that where you've hidden your money?
twi_clips\twi_clip_346.wav,﻿Your money is not enough so add the rest.
twi_clips\twi_clip_347.wav,﻿Do you think we make money easily on this job?
twi_clips\twi_clip_348.wav,"﻿Add the rest, woman and stop what you're doing!"
twi_clips\twi_clip_349.wav,"﻿Add the rest, woman and stop what you're doing!"
twi_clips\twi_clip_350.wav,﻿Be patient!
twi_clips\twi_clip_351.wav,﻿Be patient!
twi_clips\twi_clip_352.wav,﻿Why should I be?
twi_clips\twi_clip_353.wav,﻿Why should I be?
twi_clips\twi_clip_354.wav,﻿
twi_clips\twi_clip_355.wav,﻿
twi_clips\twi_clip_356.wav,﻿Hurry up!
twi_clips\twi_clip_357.wav,﻿Give me whatever you have.
twi_clips\twi_clip_358.wav,﻿Why can't you be patient?
twi_clips\twi_clip_359.wav,﻿
twi_clips\twi_clip_360.wav,﻿Take it!
twi_clips\twi_clip_361.wav,﻿44.
twi_clips\twi_clip_362.wav,﻿Take it!
twi_clips\twi_clip_363.wav,﻿
twi_clips\twi_clip_364.wav,﻿o
twi_clips\twi_clip_365.wav,﻿Add the remaining ten Cedis!
twi_clips\twi_clip_366.wav,﻿don't have anymore money.
twi_clips\twi_clip_367.wav,﻿Add the remaining ten Cedis!
twi_clips\twi_clip_368.wav,﻿I don't have anymore money!
twi_clips\twi_clip_369.wav,"﻿*

i"
twi_clips\twi_clip_370.wav,﻿
twi_clips\twi_clip_371.wav,﻿
twi_clips\twi_clip_372.wav,﻿
twi_clips\twi_clip_373.wav,﻿I
twi_clips\twi_clip_374.wav,"﻿^O

&

o

+"
twi_clips\twi_clip_375.wav,﻿
twi_clips\twi_clip_376.wav,"﻿/

^ 3

o

t"
twi_clips\twi_clip_377.wav,﻿&
twi_clips\twi_clip_378.wav,﻿41
twi_clips\twi_clip_379.wav,﻿f
twi_clips\twi_clip_380.wav,﻿•	3
twi_clips\twi_clip_381.wav,﻿
twi_clips\twi_clip_382.wav,﻿
twi_clips\twi_clip_383.wav,﻿'m not taking it.
twi_clips\twi_clip_384.wav,﻿Q ^
twi_clips\twi_clip_385.wav,﻿
twi_clips\twi_clip_386.wav,﻿
twi_clips\twi_clip_387.wav,﻿
twi_clips\twi_clip_388.wav,﻿Add the rest.
twi_clips\twi_clip_389.wav,﻿
twi_clips\twi_clip_390.wav,﻿
twi_clips\twi_clip_391.wav,﻿
twi_clips\twi_clip_392.wav,"﻿.' -^••■^ ’ •• ""'	^r^"
twi_clips\twi_clip_393.wav,﻿How much has she given you?
twi_clips\twi_clip_394.wav,﻿
twi_clips\twi_clip_395.wav,﻿
twi_clips\twi_clip_396.wav,﻿Keep the money there again next time and I'll take it out myself!
twi_clips\twi_clip_397.wav,﻿Just leave if you've got your money!
twi_clips\twi_clip_398.wav,﻿
twi_clips\twi_clip_399.wav,﻿
twi_clips\twi_clip_400.wav,﻿
twi_clips\twi_clip_401.wav,"﻿Those of you whou couldn't afford to pay everything,"
twi_clips\twi_clip_402.wav,"﻿When we return tomorrow,"
twi_clips\twi_clip_403.wav,﻿those of you who couldn't pay everything will not sleep here.
twi_clips\twi_clip_404.wav,﻿Did you hear me?
twi_clips\twi_clip_405.wav,﻿Did you hear me?
twi_clips\twi_clip_406.wav,﻿We are fed up with you.
twi_clips\twi_clip_407.wav,﻿<y
twi_clips\twi_clip_408.wav,"﻿11

^9 st"
twi_clips\twi_clip_409.wav,﻿
twi_clips\twi_clip_410.wav,﻿
twi_clips\twi_clip_411.wav,﻿^if
twi_clips\twi_clip_412.wav,﻿
twi_clips\twi_clip_413.wav,﻿Get out of here!
twi_clips\twi_clip_414.wav,﻿
twi_clips\twi_clip_415.wav,﻿
twi_clips\twi_clip_416.wav,﻿
twi_clips\twi_clip_417.wav,﻿
twi_clips\twi_clip_418.wav,﻿
twi_clips\twi_clip_419.wav,﻿^
twi_clips\twi_clip_420.wav,﻿
twi_clips\twi_clip_421.wav,﻿
twi_clips\twi_clip_422.wav,﻿
twi_clips\twi_clip_423.wav,﻿^ ^^^A^V*'^	*
twi_clips\twi_clip_424.wav,﻿
twi_clips\twi_clip_425.wav,﻿
twi_clips\twi_clip_426.wav,﻿
twi_clips\twi_clip_427.wav,﻿
twi_clips\twi_clip_428.wav,﻿
twi_clips\twi_clip_429.wav,﻿
twi_clips\twi_clip_430.wav,﻿Si
twi_clips\twi_clip_431.wav,"﻿

^^~r"
twi_clips\twi_clip_432.wav,﻿
twi_clips\twi_clip_433.wav,﻿
twi_clips\twi_clip_434.wav,﻿
twi_clips\twi_clip_435.wav,﻿^WW^Mt.
twi_clips\twi_clip_436.wav,"﻿I

Wp"
twi_clips\twi_clip_437.wav,﻿
twi_clips\twi_clip_438.wav,﻿
twi_clips\twi_clip_439.wav,﻿
