Twi Audio Clip,English Text
twi_clips\twi_clip_039.wav,﻿Calm down!
twi_clips\twi_clip_040.wav,﻿So a madman slept with me?!
twi_clips\twi_clip_041.wav,"﻿I've said that if I don't find out who did this,"
twi_clips\twi_clip_042.wav,﻿I'll poison myself!
twi_clips\twi_clip_043.wav,﻿So why is that we all slept in the same room but only she was raped?
twi_clips\twi_clip_044.wav,﻿Or has someone proposed to you since you've been here?
twi_clips\twi_clip_045.wav,﻿Why are you holding me?!
twi_clips\twi_clip_046.wav,﻿Let go of me!
twi_clips\twi_clip_047.wav,﻿
twi_clips\twi_clip_048.wav,﻿
twi_clips\twi_clip_049.wav,﻿
twi_clips\twi_clip_050.wav,﻿. at
twi_clips\twi_clip_051.wav,﻿
twi_clips\twi_clip_052.wav,﻿'^•fe
twi_clips\twi_clip_053.wav,﻿‘/te«fc
twi_clips\twi_clip_054.wav,﻿
twi_clips\twi_clip_055.wav,"﻿Please, pay me and let me go."
twi_clips\twi_clip_056.wav,﻿What?
twi_clips\twi_clip_057.wav,"﻿No, I can't!"
twi_clips\twi_clip_058.wav,﻿Tihe^goods were so heavy!
twi_clips\twi_clip_059.wav,﻿You told me it was 2KG then I come and find it it is 350KG!
twi_clips\twi_clip_060.wav,﻿I can't carry it!
twi_clips\twi_clip_061.wav,"﻿No, I can't!"
twi_clips\twi_clip_062.wav,﻿But we told you.
twi_clips\twi_clip_063.wav,﻿He owes me.
twi_clips\twi_clip_064.wav,﻿He brought me here to carry his stuff for him!
twi_clips\twi_clip_065.wav,"﻿I

**"
twi_clips\twi_clip_066.wav,"﻿No, I won't understand!"
twi_clips\twi_clip_067.wav,﻿Pay me!
twi_clips\twi_clip_068.wav,﻿I won't understand!
twi_clips\twi_clip_069.wav,﻿Give my ten Gedis tp me if not I'll sleep with you here today!
twi_clips\twi_clip_070.wav,﻿Tihen you'll sleep here.
twi_clips\twi_clip_071.wav,﻿You brtpughtjpe here to carry some very goods.
twi_clips\twi_clip_072.wav,﻿We told you beforehand and you agreed to it.
twi_clips\twi_clip_073.wav,﻿We can't pay you.
twi_clips\twi_clip_074.wav,"﻿Please, pay me.,"
twi_clips\twi_clip_075.wav,﻿I can't carry them anymore
twi_clips\twi_clip_076.wav,﻿He should pay me!
twi_clips\twi_clip_077.wav,﻿Go and let them work!
twi_clips\twi_clip_078.wav,"﻿Just keep it, okay?"
twi_clips\twi_clip_079.wav,"﻿The nature of market these days,"
twi_clips\twi_clip_080.wav,﻿we come to work and just sit around.
twi_clips\twi_clip_081.wav,﻿This is serious.
twi_clips\twi_clip_082.wav,﻿
twi_clips\twi_clip_083.wav,﻿Zk^ *
twi_clips\twi_clip_084.wav,﻿
twi_clips\twi_clip_085.wav,﻿
twi_clips\twi_clip_086.wav,﻿
twi_clips\twi_clip_087.wav,﻿
twi_clips\twi_clip_088.wav,"﻿9

* /"
twi_clips\twi_clip_089.wav,﻿^^
twi_clips\twi_clip_090.wav,﻿
twi_clips\twi_clip_091.wav,﻿
twi_clips\twi_clip_092.wav,﻿You re here.
twi_clips\twi_clip_093.wav,﻿Yes please.
twi_clips\twi_clip_094.wav,﻿The market seems to be booming today.
twi_clips\twi_clip_095.wav,﻿It's because of the weather.
twi_clips\twi_clip_096.wav,﻿Who is this?
twi_clips\twi_clip_097.wav,"﻿Please, he's a friend."
twi_clips\twi_clip_098.wav,﻿She's my friend
twi_clips\twi_clip_099.wav,﻿Just friends?
twi_clips\twi_clip_100.wav,﻿Just friends.
twi_clips\twi_clip_101.wav,﻿There's nothing going on.
twi_clips\twi_clip_102.wav,﻿A
twi_clips\twi_clip_103.wav,﻿
twi_clips\twi_clip_104.wav,﻿Just friends?
twi_clips\twi_clip_105.wav,﻿There's nothing going on.
twi_clips\twi_clip_106.wav,﻿
twi_clips\twi_clip_107.wav,﻿®r have you told him otherwise?
twi_clips\twi_clip_108.wav,"﻿No, what would I tell him?"
twi_clips\twi_clip_109.wav,﻿He works down there.
twi_clips\twi_clip_110.wav,﻿I am a driver's mate.
twi_clips\twi_clip_111.wav,﻿I have been seeing you down there.
twi_clips\twi_clip_112.wav,﻿No!
twi_clips\twi_clip_113.wav,﻿There's nothing going on?
twi_clips\twi_clip_114.wav,﻿Then take very good eare of yourself.
twi_clips\twi_clip_115.wav,﻿Okay.
twi_clips\twi_clip_116.wav,﻿I'm going to get water so you can leave.
twi_clips\twi_clip_117.wav,﻿Then let me wait for you.
twi_clips\twi_clip_118.wav,"﻿No, go, I'd be a little late."
twi_clips\twi_clip_119.wav,"﻿No, go, I'd be a little late."
twi_clips\twi_clip_120.wav,﻿Don't let the beans finish without me.
twi_clips\twi_clip_121.wav,﻿'ll pay for yours.
twi_clips\twi_clip_122.wav,﻿
twi_clips\twi_clip_123.wav,﻿I'd be done in a bit.
twi_clips\twi_clip_124.wav,﻿Did you say he's your friend?
twi_clips\twi_clip_125.wav,﻿Yes please.
twi_clips\twi_clip_126.wav,﻿A hen can't just b£ the friend of .a grasshopper.
twi_clips\twi_clip_127.wav,﻿A hen can't just be the friend of a grasshopper.
twi_clips\twi_clip_128.wav,"﻿The young man in otiT area these days,"
twi_clips\twi_clip_129.wav,﻿they go around sleeping with girls so be very careful.
twi_clips\twi_clip_130.wav,﻿Go and cpllegt your water.
twi_clips\twi_clip_131.wav,﻿Don't look at me!
twi_clips\twi_clip_132.wav,﻿
twi_clips\twi_clip_133.wav,﻿
twi_clips\twi_clip_134.wav,﻿
twi_clips\twi_clip_135.wav,﻿
twi_clips\twi_clip_136.wav,﻿
twi_clips\twi_clip_137.wav,﻿Is everything all right?
twi_clips\twi_clip_138.wav,﻿By God's grace.
twi_clips\twi_clip_139.wav,"﻿Please, is that midget boy whose sister you work with around?"
twi_clips\twi_clip_140.wav,﻿The short pne?
twi_clips\twi_clip_141.wav,﻿I haven't seen them around.
twi_clips\twi_clip_142.wav,﻿Really?
twi_clips\twi_clip_143.wav,﻿I haven't seen them around.
twi_clips\twi_clip_144.wav,﻿This is serious.
twi_clips\twi_clip_145.wav,﻿Three days ago
twi_clips\twi_clip_146.wav,﻿at the place where we sleep
twi_clips\twi_clip_147.wav,﻿e midget left and I have searched everywhere but can't find he
twi_clips\twi_clip_148.wav,﻿Is it not the boy who sells rubbers?
twi_clips\twi_clip_149.wav,﻿Yes'.
twi_clips\twi_clip_150.wav,﻿We carry stuff with his sister but I can't find them.
twi_clips\twi_clip_151.wav,﻿She's gone.
twi_clips\twi_clip_152.wav,"﻿I don't dose early from work,"
twi_clips\twi_clip_153.wav,﻿I don't know where they are now.
twi_clips\twi_clip_154.wav,﻿This guy!
twi_clips\twi_clip_155.wav,﻿I've searched everywhere in the market but can't find him!
twi_clips\twi_clip_156.wav,﻿Have you searched where they sell gari and beans?
twi_clips\twi_clip_157.wav,﻿I've searched there and the entire marked but still can't find him.
twi_clips\twi_clip_158.wav,﻿It's been three days.
twi_clips\twi_clip_159.wav,﻿I am going to keep searching for him.
twi_clips\twi_clip_160.wav,﻿Have you searched where he gets the rubbers to sell?
twi_clips\twi_clip_161.wav,﻿I have ami they said he hasn't even been there.
twi_clips\twi_clip_162.wav,﻿I've searched the entire market but still can't find him.
twi_clips\twi_clip_163.wav,﻿It's been about three days now.
twi_clips\twi_clip_164.wav,﻿
twi_clips\twi_clip_165.wav,﻿
twi_clips\twi_clip_166.wav,﻿I'll keep looking for him.
twi_clips\twi_clip_167.wav,﻿I am happy to see you today.
twi_clips\twi_clip_168.wav,﻿A ghost has come home today.
twi_clips\twi_clip_169.wav,﻿Working with oars might be the death of us if we aren't careful.
twi_clips\twi_clip_170.wav,"﻿The other day on the Tepa road my boss was overspeeding,"
twi_clips\twi_clip_171.wav,"﻿then suddenly,"
twi_clips\twi_clip_172.wav,﻿he overtook the driver in front and then suddenly another car showed up.
twi_clips\twi_clip_173.wav,﻿we almost had an accident.
twi_clips\twi_clip_174.wav,﻿That is the reason I have a charm now.
twi_clips\twi_clip_175.wav,﻿'ll vanish immediately.
twi_clips\twi_clip_176.wav,﻿You have a charm for working as a driver's mate?
twi_clips\twi_clip_177.wav,"﻿/. J^

S & 69"
twi_clips\twi_clip_178.wav,﻿It's only God.
twi_clips\twi_clip_179.wav,"﻿Without God,"
twi_clips\twi_clip_180.wav,"﻿yoti won't return home from work,"
twi_clips\twi_clip_181.wav,﻿so don't let anyone deceive you that you need a charm.
twi_clips\twi_clip_182.wav,﻿
twi_clips\twi_clip_183.wav,﻿It's been a while since I've seen you at this station.
twi_clips\twi_clip_184.wav,"﻿Yes, we've been traveling,to Kintampo/Tachiman these days."
twi_clips\twi_clip_185.wav,﻿
twi_clips\twi_clip_186.wav,"﻿* ■' 4

o"
twi_clips\twi_clip_187.wav,﻿That's a very long journey!
twi_clips\twi_clip_188.wav,﻿It happens often.
twi_clips\twi_clip_189.wav,"﻿I remember back in JHS we went for an excursion there,"
twi_clips\twi_clip_190.wav,﻿You went to school?
twi_clips\twi_clip_191.wav,﻿
twi_clips\twi_clip_192.wav,﻿I am a graduate.
twi_clips\twi_clip_193.wav,﻿I'm just passing time by being here.
twi_clips\twi_clip_194.wav,﻿You'd be shocked if I should speak English to you.
twi_clips\twi_clip_195.wav,﻿I'm going to the station.
twi_clips\twi_clip_196.wav,"﻿This job,"
twi_clips\twi_clip_197.wav,"﻿Please, it requires patience."
twi_clips\twi_clip_198.wav,﻿You have to be smart.
twi_clips\twi_clip_199.wav,﻿You'll make a mistake if you're impatient.
twi_clips\twi_clip_200.wav,﻿Don't let anyone cause you to act in a way that will hurt you in future.
twi_clips\twi_clip_201.wav,﻿You need to listen to advice.
twi_clips\twi_clip_202.wav,"﻿

‘ 1G99 16	’•"
twi_clips\twi_clip_203.wav,﻿1099•16
twi_clips\twi_clip_204.wav,﻿’ 1099-1^
twi_clips\twi_clip_205.wav,﻿
twi_clips\twi_clip_206.wav,﻿1099-16
twi_clips\twi_clip_207.wav,﻿* 1099-16	’.
twi_clips\twi_clip_208.wav,﻿. 1099-16 *
twi_clips\twi_clip_209.wav,﻿' 1099-16	'.
twi_clips\twi_clip_210.wav,"﻿' 1099-16""

'«s*"
twi_clips\twi_clip_211.wav,﻿1099-16>
twi_clips\twi_clip_212.wav,﻿'^
twi_clips\twi_clip_213.wav,﻿
twi_clips\twi_clip_214.wav,﻿7 1099-16- '•
twi_clips\twi_clip_215.wav,﻿Be smart and focused.
twi_clips\twi_clip_216.wav,﻿It shall be well.
twi_clips\twi_clip_217.wav,﻿? 1099-16
twi_clips\twi_clip_218.wav,﻿1099-16
twi_clips\twi_clip_219.wav,﻿I'm heading to the station.
twi_clips\twi_clip_220.wav,"﻿r 1099-16"""
twi_clips\twi_clip_221.wav,﻿
twi_clips\twi_clip_222.wav,﻿
twi_clips\twi_clip_223.wav,﻿Why is it that it's not late butyou're not selling water?
twi_clips\twi_clip_224.wav,﻿There's a shortage of water.
twi_clips\twi_clip_225.wav,﻿Shortage of water?
twi_clips\twi_clip_226.wav,﻿This means you've overworked yourselves today.
twi_clips\twi_clip_227.wav,﻿How hardworking you are is the reason I like you.
twi_clips\twi_clip_228.wav,﻿We also went to Tepa/Goaso.
twi_clips\twi_clip_229.wav,﻿We also went to Tepa/Goaso.
twi_clips\twi_clip_230.wav,﻿We also went to Tepra/Goaso.
twi_clips\twi_clip_231.wav,﻿
twi_clips\twi_clip_232.wav,﻿We justunrivech
twi_clips\twi_clip_233.wav,﻿We've really worked hard today.
twi_clips\twi_clip_234.wav,﻿Me tripped there for about three times.
twi_clips\twi_clip_235.wav,﻿Then it's been a great day for both of us.
twi_clips\twi_clip_236.wav,"﻿Yes, it has."
twi_clips\twi_clip_237.wav,﻿Then you've made a lot of money.
twi_clips\twi_clip_238.wav,﻿If you get involved in our conversation I'll strike you with the duster.
twi_clips\twi_clip_239.wav,﻿But she hasn't said anything wrong.
twi_clips\twi_clip_240.wav,﻿How has she not said a bad thing?
twi_clips\twi_clip_241.wav,﻿We are having a~conversation and she's talking about the money I've made.
twi_clips\twi_clip_242.wav,﻿She didn't say anything bad.
twi_clips\twi_clip_243.wav,﻿She shouldn't get involved in our conversation.
twi_clips\twi_clip_244.wav,﻿But she's my friend.
twi_clips\twi_clip_245.wav,﻿Must she poke her nose into our affairs because she's your friend?
twi_clips\twi_clip_246.wav,"﻿It's okay, she's sorry."
twi_clips\twi_clip_247.wav,﻿L_=*“i*
twi_clips\twi_clip_248.wav,﻿Let me give this to you.
twi_clips\twi_clip_249.wav,﻿Come closer.
twi_clips\twi_clip_250.wav,﻿Use this for fare.
twi_clips\twi_clip_251.wav,﻿I'll show this to her eventually.
twi_clips\twi_clip_252.wav,﻿See you in the morning.
twi_clips\twi_clip_253.wav,﻿Okay.
twi_clips\twi_clip_254.wav,﻿Be very careful.
twi_clips\twi_clip_255.wav,﻿
twi_clips\twi_clip_256.wav,﻿
twi_clips\twi_clip_257.wav,﻿
twi_clips\twi_clip_258.wav,﻿
twi_clips\twi_clip_259.wav,﻿
twi_clips\twi_clip_260.wav,﻿
twi_clips\twi_clip_261.wav,﻿
twi_clips\twi_clip_262.wav,﻿
twi_clips\twi_clip_263.wav,﻿
twi_clips\twi_clip_264.wav,﻿*
twi_clips\twi_clip_265.wav,﻿
twi_clips\twi_clip_266.wav,﻿
twi_clips\twi_clip_267.wav,﻿
twi_clips\twi_clip_268.wav,﻿
twi_clips\twi_clip_269.wav,﻿
twi_clips\twi_clip_270.wav,﻿J««*
twi_clips\twi_clip_271.wav,﻿
twi_clips\twi_clip_272.wav,﻿
twi_clips\twi_clip_273.wav,﻿
twi_clips\twi_clip_274.wav,﻿
twi_clips\twi_clip_275.wav,﻿VW
twi_clips\twi_clip_276.wav,﻿
twi_clips\twi_clip_277.wav,﻿
twi_clips\twi_clip_278.wav,﻿
twi_clips\twi_clip_279.wav,﻿
twi_clips\twi_clip_280.wav,﻿
twi_clips\twi_clip_281.wav,﻿
twi_clips\twi_clip_282.wav,﻿
twi_clips\twi_clip_283.wav,﻿
twi_clips\twi_clip_284.wav,﻿
twi_clips\twi_clip_285.wav,﻿
twi_clips\twi_clip_286.wav,﻿Are you foolish?
twi_clips\twi_clip_287.wav,﻿Can't you watch where you're going?
twi_clips\twi_clip_288.wav,"﻿You think that you're so smart, right?"
twi_clips\twi_clip_289.wav,﻿What's your problem?
twi_clips\twi_clip_290.wav,﻿You think you're sm^rj?
twi_clips\twi_clip_291.wav,﻿Do I look like a fool to you?
twi_clips\twi_clip_292.wav,﻿Do you think I ddn't see the.phone you snatched from the guy?
twi_clips\twi_clip_293.wav,﻿Give the phone to me.
twi_clips\twi_clip_294.wav,"﻿Sometimes, you do things that aren't right."
twi_clips\twi_clip_295.wav,﻿Hurry anchglyethe phond tb me!
twi_clips\twi_clip_296.wav,﻿
twi_clips\twi_clip_297.wav,﻿Bring out the other things too.
twi_clips\twi_clip_298.wav,﻿I saw your movement and knew you were smart!
twi_clips\twi_clip_299.wav,﻿I knew I could work with you.
twi_clips\twi_clip_300.wav,﻿What's your name?
twi_clips\twi_clip_301.wav,﻿
twi_clips\twi_clip_302.wav,﻿
twi_clips\twi_clip_303.wav,﻿Gan tell yoa're very smart.'
twi_clips\twi_clip_304.wav,"﻿How you bumped into theguy and snatched his phone,"
twi_clips\twi_clip_305.wav,"﻿How you bumped into the guy and snatched his phone,"
twi_clips\twi_clip_306.wav,﻿I was quietly Watching you.
twi_clips\twi_clip_307.wav,﻿I was-foHowing you.
twi_clips\twi_clip_308.wav,﻿You're very smart.
twi_clips\twi_clip_309.wav,﻿This is the‘work I also do.
twi_clips\twi_clip_310.wav,﻿Hfeally?
twi_clips\twi_clip_311.wav,﻿We have bosses whom we workfor.
twi_clips\twi_clip_312.wav,﻿When you get into trouble^
twi_clips\twi_clip_313.wav,﻿they corrie to your rescue.
twi_clips\twi_clip_314.wav,﻿My name is F^ota.
twi_clips\twi_clip_315.wav,﻿There are so many of us.
twi_clips\twi_clip_316.wav,﻿We have trained so many children.
twi_clips\twi_clip_317.wav,﻿Some of them are in Kejetia and on the streets.
twi_clips\twi_clip_318.wav,﻿Doing this same business?
twi_clips\twi_clip_319.wav,﻿This very business.
twi_clips\twi_clip_320.wav,"﻿Ghanaians are dead, Lord!"
twi_clips\twi_clip_321.wav,﻿You're smart so let me go and introduce you to my boss.
twi_clips\twi_clip_322.wav,﻿We will work with you henfeefdrth.
