Twi Audio Clip,English Text
twi_clips\twi_clip_073.wav,﻿Who is it?
twi_clips\twi_clip_074.wav,﻿Aren't you afraid?
twi_clips\twi_clip_075.wav,﻿
twi_clips\twi_clip_076.wav,﻿
twi_clips\twi_clip_077.wav,﻿
twi_clips\twi_clip_078.wav,﻿Father
twi_clips\twi_clip_079.wav,﻿Father.
twi_clips\twi_clip_080.wav,﻿
twi_clips\twi_clip_081.wav,﻿Go home.
twi_clips\twi_clip_082.wav,﻿He's not dead.
twi_clips\twi_clip_083.wav,﻿Go home.
twi_clips\twi_clip_084.wav,﻿o are you content with embarassing yourself everyday this way
twi_clips\twi_clip_085.wav,﻿Is what you're doing good?
twi_clips\twi_clip_086.wav,﻿Are you okay embarassing yourself at this age?
twi_clips\twi_clip_087.wav,﻿You're drunk and sleeping in a gutter!
twi_clips\twi_clip_088.wav,﻿You!
twi_clips\twi_clip_089.wav,﻿Get up.
twi_clips\twi_clip_090.wav,﻿Get up!
twi_clips\twi_clip_091.wav,﻿Keep embarassing me!
twi_clips\twi_clip_092.wav,﻿If you fall down...
twi_clips\twi_clip_093.wav,﻿
twi_clips\twi_clip_094.wav,﻿
twi_clips\twi_clip_095.wav,﻿
twi_clips\twi_clip_096.wav,﻿
twi_clips\twi_clip_097.wav,﻿vi^*
twi_clips\twi_clip_098.wav,﻿She was sitting there yesterday and today she's sleeping here.
twi_clips\twi_clip_099.wav,﻿Take it easy.
twi_clips\twi_clip_100.wav,﻿What's wrong?
twi_clips\twi_clip_101.wav,"﻿You were sitting there yesterday and sleeping here today, why?"
twi_clips\twi_clip_102.wav,﻿My sister.
twi_clips\twi_clip_103.wav,﻿am a stranger here and I don't know anyone around.
twi_clips\twi_clip_104.wav,﻿That is the reason I've been sleeping here.
twi_clips\twi_clip_105.wav,﻿I came to find work.
twi_clips\twi_clip_106.wav,﻿Have you ea en?
twi_clips\twi_clip_107.wav,"﻿No, I haven't."
twi_clips\twi_clip_108.wav,﻿Since morning?
twi_clips\twi_clip_109.wav,﻿I don't have money.
twi_clips\twi_clip_110.wav,﻿What does 't h have?
twi_clips\twi_clip_111.wav,﻿She doesn't have money.
twi_clips\twi_clip_112.wav,﻿You don't have money?!
twi_clips\twi_clip_113.wav,﻿I make a lot of money whenever I pick this up.
twi_clips\twi_clip_114.wav,﻿I get a lot of money whenever I pick this up so...
twi_clips\twi_clip_115.wav,﻿This is how we all fend for ourselves.
twi_clips\twi_clip_116.wav,"﻿When you j)i!bk this up.,"
twi_clips\twi_clip_117.wav,﻿you'll have something to eat by morning
twi_clips\twi_clip_118.wav,"﻿if you like,"
twi_clips\twi_clip_119.wav,﻿I can do this.
twi_clips\twi_clip_120.wav,﻿You can do?
twi_clips\twi_clip_121.wav,﻿Yes!
twi_clips\twi_clip_122.wav,﻿Let's take her to the woman who sells cosmetics.
twi_clips\twi_clip_123.wav,﻿There's a woman here who'll be willing to help.
twi_clips\twi_clip_124.wav,﻿I don't hayd money.
twi_clips\twi_clip_125.wav,﻿We'll get you a pan for you to start working with it.
twi_clips\twi_clip_126.wav,﻿You'll definetly get something to eat.
twi_clips\twi_clip_127.wav,﻿You and English.
twi_clips\twi_clip_128.wav,﻿Learn to speak Twi!
twi_clips\twi_clip_129.wav,﻿I said learn how to speak Twi!
twi_clips\twi_clip_130.wav,﻿bfefsgo.
twi_clips\twi_clip_131.wav,﻿We are not dangerous.
twi_clips\twi_clip_132.wav,﻿All my enemies shall die today!
twi_clips\twi_clip_133.wav,﻿All my enemies shall die today!
twi_clips\twi_clip_134.wav,﻿Anyone who is an enemy shall die!
twi_clips\twi_clip_135.wav,﻿
twi_clips\twi_clip_136.wav,﻿
twi_clips\twi_clip_137.wav,﻿
twi_clips\twi_clip_138.wav,﻿You are my enemy!
twi_clips\twi_clip_139.wav,﻿You're my enemy!
twi_clips\twi_clip_140.wav,﻿You want to shame me!
twi_clips\twi_clip_141.wav,﻿You want everyone to know how miserable my life is!
twi_clips\twi_clip_142.wav,﻿I will kill you first!
twi_clips\twi_clip_143.wav,﻿You want to embarass me!
twi_clips\twi_clip_144.wav,﻿
twi_clips\twi_clip_145.wav,"﻿What are you doing, father?!"
twi_clips\twi_clip_146.wav,﻿Who is your enemy?!
twi_clips\twi_clip_147.wav,﻿Are you running away?
twi_clips\twi_clip_148.wav,﻿You should have stood there.
twi_clips\twi_clip_149.wav,﻿I would have split your head open with this!
twi_clips\twi_clip_150.wav,﻿Are you losing your mind as well or what?
twi_clips\twi_clip_151.wav,﻿You are calling me your enemy!
twi_clips\twi_clip_152.wav,﻿Will you recognize your enemy when you see her?
twi_clips\twi_clip_153.wav,"﻿Lord, this battle is bigger than me!"
twi_clips\twi_clip_154.wav,"﻿Please, defend me."
twi_clips\twi_clip_155.wav,﻿
twi_clips\twi_clip_156.wav,﻿What are you doing here?
twi_clips\twi_clip_157.wav,﻿What are you doing here?
twi_clips\twi_clip_158.wav,﻿Why are you sleeping in front of my shop?
twi_clips\twi_clip_159.wav,﻿You're going to die sleeping so that I would be arrested?
twi_clips\twi_clip_160.wav,﻿Get up and go!
twi_clips\twi_clip_161.wav,﻿
twi_clips\twi_clip_162.wav,﻿Wake up!
twi_clips\twi_clip_163.wav,﻿
twi_clips\twi_clip_164.wav,﻿
twi_clips\twi_clip_165.wav,﻿Go away!
twi_clips\twi_clip_166.wav,﻿
twi_clips\twi_clip_167.wav,﻿4 -
twi_clips\twi_clip_168.wav,﻿
twi_clips\twi_clip_169.wav,﻿4.'
twi_clips\twi_clip_170.wav,﻿§
twi_clips\twi_clip_171.wav,﻿
twi_clips\twi_clip_172.wav,﻿■cant !• s = ? c*
twi_clips\twi_clip_173.wav,﻿
twi_clips\twi_clip_174.wav,﻿I carried all this stuff and you're paying one Cedi?
twi_clips\twi_clip_175.wav,﻿Would you have migrated here if you had one Cedi?
twi_clips\twi_clip_176.wav,﻿If I had one Cedi would I have migrated?
twi_clips\twi_clip_177.wav,﻿Did I move here because of one Cedi?!
twi_clips\twi_clip_178.wav,﻿It will help if you're able to get more of the one Cedi!
twi_clips\twi_clip_179.wav,﻿We agreed on one Cedi.
twi_clips\twi_clip_180.wav,﻿Did I charge you for one Cedi?
twi_clips\twi_clip_181.wav,﻿God will punish you!
twi_clips\twi_clip_182.wav,﻿God will punish you!
twi_clips\twi_clip_183.wav,﻿You hear me?!
twi_clips\twi_clip_184.wav,﻿Would you pay one Cedi if I were your daughter?!
twi_clips\twi_clip_185.wav,﻿Thank you very much.’
twi_clips\twi_clip_186.wav,﻿Take back your one Cedi!
twi_clips\twi_clip_187.wav,﻿I don't want to?
twi_clips\twi_clip_188.wav,﻿Did you just throw the money away?
twi_clips\twi_clip_189.wav,﻿Are you respectful?
twi_clips\twi_clip_190.wav,﻿Are you respectful.
twi_clips\twi_clip_191.wav,﻿I'm respectful!'
twi_clips\twi_clip_192.wav,﻿Would you have done this to me if I were your daughter?
twi_clips\twi_clip_193.wav,﻿Tiha	^“ 1 -^
twi_clips\twi_clip_194.wav,﻿You're wicked!
twi_clips\twi_clip_195.wav,﻿God will punish you!
twi_clips\twi_clip_196.wav,﻿Why are you people so bad?!
twi_clips\twi_clip_197.wav,﻿You t^ye no respect for us.
twi_clips\twi_clip_198.wav,﻿I carried this luggage from Kejetia anti you're giving me one Cedi!
twi_clips\twi_clip_199.wav,﻿I said I dbn't want the money so keep it!
twi_clips\twi_clip_200.wav,﻿V
