Twi Audio Clip,English Text
twi_clips\twi_clip_070.wav,﻿You'll drink and drink more.
twi_clips\twi_clip_071.wav,﻿The water is chilled.
twi_clips\twi_clip_072.wav,﻿Should I come?
twi_clips\twi_clip_073.wav,﻿Man's iced water!
twi_clips\twi_clip_074.wav,﻿Won't you drink water? '
twi_clips\twi_clip_075.wav,"﻿Please, are you buying twenty Pesewas?"
twi_clips\twi_clip_076.wav,"﻿Please, no."
twi_clips\twi_clip_077.wav,"﻿Please, are you buying drink?"
twi_clips\twi_clip_078.wav,﻿It's become expensive.
twi_clips\twi_clip_079.wav,﻿^<J Really?
twi_clips\twi_clip_080.wav,﻿I'm buying Rush.
twi_clips\twi_clip_081.wav,﻿You're buying Rush?
twi_clips\twi_clip_082.wav,"﻿Please, I have to go and make accounts."
twi_clips\twi_clip_083.wav,"﻿Please, mother."
twi_clips\twi_clip_084.wav,﻿How muc^h money do yotuneed?
twi_clips\twi_clip_085.wav,﻿I will use some to buy medicine and food.
twi_clips\twi_clip_086.wav,﻿I have exactly eighty Cedis on me.
twi_clips\twi_clip_087.wav,﻿You should keep sixty and let me keep the rest.
twi_clips\twi_clip_088.wav,﻿It won't be enough.
twi_clips\twi_clip_089.wav,﻿You said shp's sipk?!
twi_clips\twi_clip_090.wav,﻿Take this and use it for the mean time
twi_clips\twi_clip_091.wav,﻿Take this and I'll add the rest in the evening.
twi_clips\twi_clip_092.wav,﻿I am giving the money to you
twi_clips\twi_clip_093.wav,﻿and you’re also taking it
twi_clips\twi_clip_094.wav,﻿What about what we discussed?
twi_clips\twi_clip_095.wav,﻿I said I'll come.
twi_clips\twi_clip_096.wav,﻿Wait till my mother gets better.
twi_clips\twi_clip_097.wav,﻿I'll come to you when my mother gets better.
twi_clips\twi_clip_098.wav,"﻿When I leave her,"
twi_clips\twi_clip_099.wav,﻿it won’t help.
twi_clips\twi_clip_100.wav,﻿y sister is home and that's why I was able to come and meet yo
twi_clips\twi_clip_101.wav,﻿I'll come as soon as she gets better.
twi_clips\twi_clip_102.wav,﻿So if I heard you right...
twi_clips\twi_clip_103.wav,﻿I have to wait till your mother gets better?
twi_clips\twi_clip_104.wav,"﻿Yes, I'll come when she gets better."
twi_clips\twi_clip_105.wav,﻿Is that so?
twi_clips\twi_clip_106.wav,﻿It's not a big deal.
twi_clips\twi_clip_107.wav,﻿
twi_clips\twi_clip_108.wav,﻿
twi_clips\twi_clip_109.wav,﻿5^ Il meofi ^s^^i^p/l
twi_clips\twi_clip_110.wav,﻿why are you doing this?
twi_clips\twi_clip_111.wav,﻿I have been friends with you since childhood
twi_clips\twi_clip_112.wav,﻿and I've never asked you for anything
twi_clips\twi_clip_113.wav,"﻿Please, my mother is sick so if you don't give the money to me,"
twi_clips\twi_clip_114.wav,﻿it won't be good.
twi_clips\twi_clip_115.wav,﻿Please
twi_clips\twi_clip_116.wav,﻿You know that I hate it when you use tears to take things from me.
twi_clips\twi_clip_117.wav,﻿I wasn't that way as a child so I hate that.
twi_clips\twi_clip_118.wav,﻿I know women very well.
twi_clips\twi_clip_119.wav,﻿I know women very well.
twi_clips\twi_clip_120.wav,﻿Do you understand?
twi_clips\twi_clip_121.wav,﻿Because you need money today.
twi_clips\twi_clip_122.wav,﻿you've humbled yourself.
twi_clips\twi_clip_123.wav,﻿You're crying.
twi_clips\twi_clip_124.wav,﻿It's not that I'm a womanizer.
twi_clips\twi_clip_125.wav,﻿Women have done this to me for a long time now.
twi_clips\twi_clip_126.wav,﻿They'll take it but it will later become a problem.
twi_clips\twi_clip_127.wav,"﻿So wait till your mother get better then we can talk about this, okay?"
twi_clips\twi_clip_128.wav,﻿You won't give the money to me?
twi_clips\twi_clip_129.wav,"﻿No, forget about the money."
twi_clips\twi_clip_130.wav,﻿Thenkiss me right here and give the money to .me.
twi_clips\twi_clip_131.wav,﻿®(M ppbi©.
twi_clips\twi_clip_132.wav,﻿Jf-i^kay if you won't give the money to me.
twi_clips\twi_clip_133.wav,﻿If yoli won't giveit to me then see you later.
twi_clips\twi_clip_134.wav,"﻿Hold on, Achiaa."
twi_clips\twi_clip_135.wav,﻿
twi_clips\twi_clip_136.wav,﻿Do you like me?
twi_clips\twi_clip_137.wav,﻿
twi_clips\twi_clip_138.wav,﻿' ^So I should count on youf'words?
twi_clips\twi_clip_139.wav,﻿Count on me.
twi_clips\twi_clip_140.wav,﻿&
twi_clips\twi_clip_141.wav,﻿I am giving the money to you but smell it first
twi_clips\twi_clip_142.wav,﻿Smell it.
twi_clips\twi_clip_143.wav,﻿There's not going to be so many excuses later.
twi_clips\twi_clip_144.wav,"﻿This money you're taking,"
twi_clips\twi_clip_145.wav,﻿don't let there be any problems later.
twi_clips\twi_clip_146.wav,"﻿As you're humbly taking it,"
twi_clips\twi_clip_147.wav,﻿please humbly come home.
twi_clips\twi_clip_148.wav,﻿Don't wait for too long.
twi_clips\twi_clip_149.wav,﻿This guy.
twi_clips\twi_clip_150.wav,﻿The last thing he said
twi_clips\twi_clip_151.wav,﻿
twi_clips\twi_clip_152.wav,﻿
twi_clips\twi_clip_153.wav,"﻿Lord, this woman will kill me!"
twi_clips\twi_clip_154.wav,﻿Why are you crying?
twi_clips\twi_clip_155.wav,﻿You make me sad when you do this because
twi_clips\twi_clip_156.wav,﻿You're here with me.
twi_clips\twi_clip_157.wav,﻿You make me happy
twi_clips\twi_clip_158.wav,﻿but I'm going to be sad if you keep acting this way.
twi_clips\twi_clip_159.wav,﻿What's wrong?
twi_clips\twi_clip_160.wav,"﻿Why is that everywhere in this town we go,"
twi_clips\twi_clip_161.wav,﻿they send us away?
twi_clips\twi_clip_162.wav,﻿People shun our company everywhere we go.
twi_clips\twi_clip_163.wav,﻿Haven't you noticed?
twi_clips\twi_clip_164.wav,"﻿They've shunned us as if we are abominable things that have been brought into this town,"
twi_clips\twi_clip_165.wav,﻿Haven't you noticed?
twi_clips\twi_clip_166.wav,"﻿Don't cry, okay?"
twi_clips\twi_clip_167.wav,﻿God helps the helpless.
twi_clips\twi_clip_168.wav,﻿Okay?
twi_clips\twi_clip_169.wav,﻿You can go somewhere if where you are disappoints you.
twi_clips\twi_clip_170.wav,"﻿So,"
twi_clips\twi_clip_171.wav,"﻿if people in this town are treating this way,"
twi_clips\twi_clip_172.wav,﻿Let's go to
twi_clips\twi_clip_173.wav,﻿Maybe we'll get a place to stay.
twi_clips\twi_clip_174.wav,﻿We might even find a better job to do
twi_clips\twi_clip_175.wav,﻿so that we can earn some money.
twi_clips\twi_clip_176.wav,﻿You want us to go to the city but what money are we using for fare?
twi_clips\twi_clip_177.wav,﻿Whom do we know in the city?
twi_clips\twi_clip_178.wav,﻿Where will we go in the city?
twi_clips\twi_clip_179.wav,"﻿If God won't give you food to eat,"
twi_clips\twi_clip_180.wav,﻿he won't let you live to the next day.
twi_clips\twi_clip_181.wav,﻿So God will make a way.
twi_clips\twi_clip_182.wav,"﻿We'll get money when we get there, okay?"
twi_clips\twi_clip_183.wav,﻿od will make a way so where are we going to get money for fare
twi_clips\twi_clip_184.wav,﻿But we are not even doing anything here right now
twi_clips\twi_clip_185.wav,﻿we can even go right now.
twi_clips\twi_clip_186.wav,﻿Okay?
twi_clips\twi_clip_187.wav,﻿We should go?
twi_clips\twi_clip_188.wav,﻿Let's go.
twi_clips\twi_clip_189.wav,﻿Where should we go?
twi_clips\twi_clip_190.wav,﻿God will make a way.
twi_clips\twi_clip_191.wav,﻿Okay?
twi_clips\twi_clip_192.wav,﻿
twi_clips\twi_clip_193.wav,﻿
twi_clips\twi_clip_194.wav,﻿u>
twi_clips\twi_clip_195.wav,﻿
twi_clips\twi_clip_196.wav,﻿
twi_clips\twi_clip_197.wav,﻿
twi_clips\twi_clip_198.wav,﻿
twi_clips\twi_clip_199.wav,﻿w^.
twi_clips\twi_clip_200.wav,﻿
twi_clips\twi_clip_201.wav,﻿
twi_clips\twi_clip_202.wav,﻿
twi_clips\twi_clip_203.wav,﻿
twi_clips\twi_clip_204.wav,﻿
twi_clips\twi_clip_205.wav,﻿^^w
twi_clips\twi_clip_206.wav,﻿
twi_clips\twi_clip_207.wav,﻿
twi_clips\twi_clip_208.wav,﻿
twi_clips\twi_clip_209.wav,"﻿



*"
twi_clips\twi_clip_210.wav,"﻿*^

S'

so

a^

*QWP

«w

&

'



25i









1 -v

^

^"
twi_clips\twi_clip_211.wav,﻿/
twi_clips\twi_clip_212.wav,﻿*
twi_clips\twi_clip_213.wav,﻿. * * * •
twi_clips\twi_clip_214.wav,﻿
twi_clips\twi_clip_215.wav,﻿
twi_clips\twi_clip_216.wav,"﻿

<7- ' -<"
twi_clips\twi_clip_217.wav,﻿
twi_clips\twi_clip_218.wav,﻿
twi_clips\twi_clip_219.wav,﻿Do you remember I told you that fools have even died?
twi_clips\twi_clip_220.wav,"﻿There are no more fools alive on this land,."
twi_clips\twi_clip_221.wav,﻿Do you remember me saying this to you?
twi_clips\twi_clip_222.wav,﻿Do you remember I said this to you?
twi_clips\twi_clip_223.wav,﻿The games you're playing with me
twi_clips\twi_clip_224.wav,﻿don't let it get out of hand.
twi_clips\twi_clip_225.wav,﻿don't let it get out of hand.
twi_clips\twi_clip_226.wav,﻿You told me something and I said I'd come.
twi_clips\twi_clip_227.wav,﻿What is your problem?
twi_clips\twi_clip_228.wav,﻿Until when?
twi_clips\twi_clip_229.wav,﻿How do you mean?
twi_clips\twi_clip_230.wav,﻿Wh^?.
twi_clips\twi_clip_231.wav,﻿Vpu are rushing!
twi_clips\twi_clip_232.wav,﻿M©!^
twi_clips\twi_clip_233.wav,﻿>rmjn a fturry.
twi_clips\twi_clip_234.wav,﻿Why^re youin a hurry?
twi_clips\twi_clip_235.wav,﻿You are rushing!
twi_clips\twi_clip_236.wav,﻿Is this what you're telling me?
twi_clips\twi_clip_237.wav,﻿No!
twi_clips\twi_clip_238.wav,﻿I am rushing?
twi_clips\twi_clip_239.wav,﻿Are you not rushing?
twi_clips\twi_clip_240.wav,﻿I will come there eventually.
twi_clips\twi_clip_241.wav,﻿You'll rush and embarass yourself at the end of the day.
twi_clips\twi_clip_242.wav,﻿And so what?
twi_clips\twi_clip_243.wav,﻿Am I the only man wooing a woman?
twi_clips\twi_clip_244.wav,﻿Is there a time limit to my coming?
twi_clips\twi_clip_245.wav,"﻿, * So when you come..."
twi_clips\twi_clip_246.wav,﻿
twi_clips\twi_clip_247.wav,﻿
twi_clips\twi_clip_248.wav,﻿
twi_clips\twi_clip_249.wav,﻿So ask him to come over when you see him.
twi_clips\twi_clip_250.wav,﻿
twi_clips\twi_clip_251.wav,﻿■'#W.>^©fW Q fe@^lh@F@t
twi_clips\twi_clip_252.wav,﻿Is the person not here?!
twi_clips\twi_clip_253.wav,﻿You've made me into a fool!
twi_clips\twi_clip_254.wav,"﻿Yes, he's there!"
twi_clips\twi_clip_255.wav,﻿You'll be a fool indeed.
twi_clips\twi_clip_256.wav,"﻿Go there, okay?!"
twi_clips\twi_clip_257.wav,﻿
twi_clips\twi_clip_258.wav,﻿I was discussing something with my friend.
twi_clips\twi_clip_259.wav,﻿
twi_clips\twi_clip_260.wav,﻿
twi_clips\twi_clip_261.wav,﻿
twi_clips\twi_clip_262.wav,﻿Shouldn't I converse because of the water?
twi_clips\twi_clip_263.wav,﻿
twi_clips\twi_clip_264.wav,﻿—Wft^ w^	yew ar&camming8
twi_clips\twi_clip_265.wav,﻿
twi_clips\twi_clip_266.wav,﻿She said she wouldn't bath until you come.
twi_clips\twi_clip_267.wav,﻿
twi_clips\twi_clip_268.wav,﻿Can she carry the whole thing to the washroom?
twi_clips\twi_clip_269.wav,"﻿^>r”





-4*	'"
twi_clips\twi_clip_270.wav,﻿<^^ ^
twi_clips\twi_clip_271.wav,﻿
twi_clips\twi_clip_272.wav,﻿
twi_clips\twi_clip_273.wav,﻿mi
twi_clips\twi_clip_274.wav,﻿Can't you carry this?
twi_clips\twi_clip_275.wav,﻿Would you be able to carry yours?
twi_clips\twi_clip_276.wav,﻿
twi_clips\twi_clip_277.wav,﻿
twi_clips\twi_clip_278.wav,﻿
twi_clips\twi_clip_279.wav,﻿
twi_clips\twi_clip_280.wav,﻿
twi_clips\twi_clip_281.wav,﻿I was doing laundry
twi_clips\twi_clip_282.wav,﻿You're very late.
twi_clips\twi_clip_283.wav,﻿What choice do you have?
twi_clips\twi_clip_284.wav,﻿Get wild then.
twi_clips\twi_clip_285.wav,﻿Give me money if you've made some sales.
twi_clips\twi_clip_286.wav,﻿I just started selling.
twi_clips\twi_clip_287.wav,﻿Don't say that.
twi_clips\twi_clip_288.wav,﻿You know what I'm capable of.
twi_clips\twi_clip_289.wav,﻿Why are you acting difficult?
twi_clips\twi_clip_290.wav,﻿Wait for me at the woman's who sells beans' base.
twi_clips\twi_clip_291.wav,﻿Don't worry yourself.
twi_clips\twi_clip_292.wav,﻿If I come and you're not there.
twi_clips\twi_clip_293.wav,﻿Why not?
twi_clips\twi_clip_294.wav,﻿I'm going to make some rounds and then head there.
twi_clips\twi_clip_295.wav,"﻿o

^"
twi_clips\twi_clip_296.wav,﻿
twi_clips\twi_clip_297.wav,﻿
twi_clips\twi_clip_298.wav,﻿
twi_clips\twi_clip_299.wav,"﻿

-4 ’"
twi_clips\twi_clip_300.wav,﻿Have you been here for long?
twi_clips\twi_clip_301.wav,﻿I just got here.
twi_clips\twi_clip_302.wav,"﻿I am just coming from the house,"
twi_clips\twi_clip_303.wav,﻿your father went out to drink and has collapsed.
twi_clips\twi_clip_304.wav,﻿Who?!
twi_clips\twi_clip_305.wav,﻿Your father.
twi_clips\twi_clip_306.wav,﻿My father?!
twi_clips\twi_clip_307.wav,﻿But my father was okay when I was leaving the house?!
twi_clips\twi_clip_308.wav,﻿I am just coming from your house.
twi_clips\twi_clip_309.wav,﻿Give me whatever money you've made for fare
twi_clips\twi_clip_310.wav,﻿Will this be enough?
twi_clips\twi_clip_311.wav,﻿Will you take this as well?
twi_clips\twi_clip_312.wav,﻿[	; My father is so much trouble.
twi_clips\twi_clip_313.wav,﻿It shall be well.
twi_clips\twi_clip_314.wav,﻿Lord.
twi_clips\twi_clip_315.wav,﻿Poverty us agonizing.
twi_clips\twi_clip_316.wav,"﻿Man's water, you'll drink and drink some more!"
twi_clips\twi_clip_317.wav,﻿
twi_clips\twi_clip_318.wav,﻿I
twi_clips\twi_clip_319.wav,﻿
twi_clips\twi_clip_320.wav,﻿
twi_clips\twi_clip_321.wav,﻿
twi_clips\twi_clip_322.wav,"﻿^-.r^'^^^^.""-^ ^c^ x ^J^<^ . *"
twi_clips\twi_clip_323.wav,﻿
twi_clips\twi_clip_324.wav,﻿Are you happy with the way you're right how?
twi_clips\twi_clip_325.wav,﻿You can drink but just do so responsibly.-
twi_clips\twi_clip_326.wav,"﻿Father, open your mouth and l£t hie f«e0d you!"
twi_clips\twi_clip_327.wav,﻿
twi_clips\twi_clip_328.wav,﻿
twi_clips\twi_clip_329.wav,﻿
twi_clips\twi_clip_330.wav,﻿
twi_clips\twi_clip_331.wav,﻿Swallow it.
twi_clips\twi_clip_332.wav,﻿
twi_clips\twi_clip_333.wav,﻿What sort of trouble is this?
twi_clips\twi_clip_334.wav,﻿^■^^
twi_clips\twi_clip_335.wav,﻿
twi_clips\twi_clip_336.wav,﻿See how breathless you are.
twi_clips\twi_clip_337.wav,﻿
twi_clips\twi_clip_338.wav,﻿Is what you're doing go^d for ^ou?
twi_clips\twi_clip_339.wav,﻿Eat it.
twi_clips\twi_clip_340.wav,﻿
twi_clips\twi_clip_341.wav,﻿>* * -
twi_clips\twi_clip_342.wav,﻿Open your mouth.
twi_clips\twi_clip_343.wav,﻿
twi_clips\twi_clip_344.wav,"﻿I	I

\"
twi_clips\twi_clip_345.wav,﻿Open your mouth and let me feed you!
twi_clips\twi_clip_346.wav,﻿
twi_clips\twi_clip_347.wav,﻿^'''^^
twi_clips\twi_clip_348.wav,"﻿^

'■^^"
twi_clips\twi_clip_349.wav,﻿n*
twi_clips\twi_clip_350.wav,﻿
twi_clips\twi_clip_351.wav,"﻿You are chopsing what you,want?"
twi_clips\twi_clip_352.wav,"﻿You want ""Abetec "" and ?oup right?"
twi_clips\twi_clip_353.wav,﻿Did you give me money when I was going to the’market?
twi_clips\twi_clip_354.wav,﻿
twi_clips\twi_clip_355.wav,﻿
twi_clips\twi_clip_356.wav,﻿You've kicked the food away?
twi_clips\twi_clip_357.wav,﻿YouMI see what you'll eat.
twi_clips\twi_clip_358.wav,﻿You're feeding a drunk rice.
twi_clips\twi_clip_359.wav,﻿I got drunk so you should have prepared soup for me.
twi_clips\twi_clip_360.wav,﻿Does a drunk eat rice?
twi_clips\twi_clip_361.wav,﻿’Fool!
twi_clips\twi_clip_362.wav,﻿Fool!
twi_clips\twi_clip_363.wav,﻿I used the last money I had to buy this rice.
twi_clips\twi_clip_364.wav,﻿Am I your real daughter?
twi_clips\twi_clip_365.wav,﻿Why are you troubling me so?
twi_clips\twi_clip_366.wav,﻿Why are you maltreating me?
twi_clips\twi_clip_367.wav,﻿Why aren't you making me happy?
twi_clips\twi_clip_368.wav,﻿How have I wronged you?
twi_clips\twi_clip_369.wav,﻿What a stupid question for you to ask if you are my biological child?
twi_clips\twi_clip_370.wav,﻿You're.feeding rice to a drunk.
twi_clips\twi_clip_371.wav,﻿Am I a bird to be fed rice?
twi_clips\twi_clip_372.wav,﻿
