Twi Audio Clip,English Text
twi_clips\twi_clip_131.wav,﻿She hasn't come here for water?
twi_clips\twi_clip_132.wav,﻿No
twi_clips\twi_clip_133.wav,﻿
twi_clips\twi_clip_134.wav,﻿I've asked all of her friends and none of them have seen her.
twi_clips\twi_clip_135.wav,"﻿Please, as you said you'll go by her house to check on her,"
twi_clips\twi_clip_136.wav,﻿please do it for me.
twi_clips\twi_clip_137.wav,﻿I'll come by tomorrow when I come to work for feedback.
twi_clips\twi_clip_138.wav,﻿Please.
twi_clips\twi_clip_139.wav,﻿One of her friends have even come for water to sell.
twi_clips\twi_clip_140.wav,﻿I'll ask her when she returns
twi_clips\twi_clip_141.wav,"﻿if I don't get any good response,"
twi_clips\twi_clip_142.wav,﻿I'll pass by her house God willing tomorrow
twi_clips\twi_clip_143.wav,﻿I'll bring you feedback when I come.
twi_clips\twi_clip_144.wav,﻿I'll get back to my work now.
twi_clips\twi_clip_145.wav,﻿
twi_clips\twi_clip_146.wav,﻿
twi_clips\twi_clip_147.wav,﻿I'd be happy if I could get some water to drink.
twi_clips\twi_clip_148.wav,﻿Come back here!
twi_clips\twi_clip_149.wav,﻿Are you sure there's nothing of yours with Ohemaa?
twi_clips\twi_clip_150.wav,﻿No!
twi_clips\twi_clip_151.wav,﻿Ohemaa is just a friend.
twi_clips\twi_clip_152.wav,﻿
twi_clips\twi_clip_153.wav,﻿
twi_clips\twi_clip_154.wav,﻿
twi_clips\twi_clip_155.wav,﻿
twi_clips\twi_clip_156.wav,﻿
twi_clips\twi_clip_157.wav,﻿
twi_clips\twi_clip_158.wav,﻿
twi_clips\twi_clip_159.wav,﻿Thank you.
twi_clips\twi_clip_160.wav,﻿Thief!
twi_clips\twi_clip_161.wav,﻿He's snatched my phone!
twi_clips\twi_clip_162.wav,﻿Will you go?
twi_clips\twi_clip_163.wav,﻿
twi_clips\twi_clip_164.wav,﻿He hasn't arrived yet?
twi_clips\twi_clip_165.wav,﻿
twi_clips\twi_clip_166.wav,﻿It's painful when you have'short legs.
twi_clips\twi_clip_167.wav,﻿
twi_clips\twi_clip_168.wav,﻿
twi_clips\twi_clip_169.wav,﻿Are you now here?
twi_clips\twi_clip_170.wav,"﻿Yes, I'm now here."
twi_clips\twi_clip_171.wav,﻿You have short legs.
twi_clips\twi_clip_172.wav,﻿This is the booty.
twi_clips\twi_clip_173.wav,﻿I am tired.
twi_clips\twi_clip_174.wav,﻿You were so smart
twi_clips\twi_clip_175.wav,﻿How qifickly the boys were chasing you down.
twi_clips\twi_clip_176.wav,﻿I quickly got down and owned the gutters.
twi_clips\twi_clip_177.wav,﻿
twi_clips\twi_clip_178.wav,﻿
twi_clips\twi_clip_179.wav,﻿
twi_clips\twi_clip_180.wav,﻿What’s this?
twi_clips\twi_clip_181.wav,﻿
twi_clips\twi_clip_182.wav,﻿
twi_clips\twi_clip_183.wav,﻿But there's nothing in this bag.
twi_clips\twi_clip_184.wav,﻿There's something in it.
twi_clips\twi_clip_185.wav,﻿I knew there was something in it but now it's not here.
twi_clips\twi_clip_186.wav,﻿Perhaps you haven't checked all the zippers.
twi_clips\twi_clip_187.wav,﻿Is this what you're gpjng to do to me?
twi_clips\twi_clip_188.wav,﻿You are an apprentice!
twi_clips\twi_clip_189.wav,﻿Is this what you’re doing to me so soon?
twi_clips\twi_clip_190.wav,﻿How can I do you this harm?
twi_clips\twi_clip_191.wav,"﻿Since the time we started working together,"
twi_clips\twi_clip_192.wav,﻿Have I ever done this?
twi_clips\twi_clip_193.wav,﻿Stand up!
twi_clips\twi_clip_194.wav,﻿Do you think I'm a child?
twi_clips\twi_clip_195.wav,"﻿It's not like that, boss but you're assuming it is."
twi_clips\twi_clip_196.wav,﻿ou're my apprentice but this is what you've started doing now.
twi_clips\twi_clip_197.wav,"﻿You hid the money before coming here, right?"
twi_clips\twi_clip_198.wav,﻿It's not like that.
twi_clips\twi_clip_199.wav,﻿You think you're so smart.
twi_clips\twi_clip_200.wav,﻿You think you've got it all figured out.
twi_clips\twi_clip_201.wav,﻿ou hid the money from mission before coming to sit here quietl
twi_clips\twi_clip_202.wav,﻿Put the things back.
twi_clips\twi_clip_203.wav,﻿When we go back there then you discard of it.
twi_clips\twi_clip_204.wav,﻿Women these days don't have money.
twi_clips\twi_clip_205.wav,﻿She was probably visiting her boyfriend.
twi_clips\twi_clip_206.wav,﻿
twi_clips\twi_clip_207.wav,"﻿My brother,"
twi_clips\twi_clip_208.wav,﻿How are yoy?
twi_clips\twi_clip_209.wav,﻿I'm fine by grace.
twi_clips\twi_clip_210.wav,﻿It's not that late but the Sun is so high.
twi_clips\twi_clip_211.wav,﻿It's not that late but the Sun is so high.
twi_clips\twi_clip_212.wav,﻿The way the Sun is so hot means it's going to hot at night.
twi_clips\twi_clip_213.wav,﻿You have forgotten about me.
twi_clips\twi_clip_214.wav,﻿Are you okay with what you're saying?
twi_clips\twi_clip_215.wav,﻿How can I remember you when you're always so drunk.
twi_clips\twi_clip_216.wav,﻿You're always drunk so how can you see me?
twi_clips\twi_clip_217.wav,﻿Come and have a seat.
twi_clips\twi_clip_218.wav,﻿I'm on my way to the store so I decided to pass by.
twi_clips\twi_clip_219.wav,"﻿For three days now,"
twi_clips\twi_clip_220.wav,﻿I haven't seen your daughter at the shop.
twi_clips\twi_clip_221.wav,﻿
twi_clips\twi_clip_222.wav,﻿
twi_clips\twi_clip_223.wav,﻿I passed by on my way to the shop to see that maybe I've offended your daughter.
twi_clips\twi_clip_224.wav,﻿Whatever I have is yours and vice versa.
twi_clips\twi_clip_225.wav,﻿Maybe I've wronged her but she couldn't tell me.
twi_clips\twi_clip_226.wav,﻿I came to check if she's around or leave message with you if she's not.
twi_clips\twi_clip_227.wav,"﻿Ask her if I've wronged her so that, I’d ask fpr her forgiveness."
twi_clips\twi_clip_228.wav,﻿That's the reason I'm here.
twi_clips\twi_clip_229.wav,﻿I came in peace.
twi_clips\twi_clip_230.wav,﻿
twi_clips\twi_clip_231.wav,"﻿Please, you haven't wronged her or anything and that's why she's not coming to work."
twi_clips\twi_clip_232.wav,﻿I am very pleased with what you've done.
twi_clips\twi_clip_233.wav,﻿u work with the came and because you haven't seen her in da
twi_clips\twi_clip_234.wav,﻿you've come home to look for her.
twi_clips\twi_clip_235.wav,﻿Nothing has happened.
twi_clips\twi_clip_236.wav,﻿You haven't done.anything to her.
twi_clips\twi_clip_237.wav,﻿The girl is not feeling well.
twi_clips\twi_clip_238.wav,﻿She's not well and that«s why she hasn't been coming
twi_clips\twi_clip_239.wav,"﻿so pleas,e,"
twi_clips\twi_clip_240.wav,"﻿so pleas^,"
twi_clips\twi_clip_241.wav,﻿don't replace her because she hasn't been coming to work.
twi_clips\twi_clip_242.wav,﻿She'll resume work once she recovers.
twi_clips\twi_clip_243.wav,﻿I beg you.
twi_clips\twi_clip_244.wav,﻿What sort of sicl$ness?
twi_clips\twi_clip_245.wav,﻿^
twi_clips\twi_clip_246.wav,﻿I can't really tell what's wrong with the girl.
twi_clips\twi_clip_247.wav,﻿I've used all the herbal medicines I know on her but to no avail.
twi_clips\twi_clip_248.wav,﻿She's still on the sick bed.
twi_clips\twi_clip_249.wav,﻿
twi_clips\twi_clip_250.wav,﻿
twi_clips\twi_clip_251.wav,﻿Have y/ju sent her to the hospital?
twi_clips\twi_clip_252.wav,﻿I am old enough to not be advisedto do the right thing?
twi_clips\twi_clip_253.wav,﻿I know that but I don't have any money.
twi_clips\twi_clip_254.wav,﻿I know that but I don't have aqy money.
twi_clips\twi_clip_255.wav,﻿That's how come I'm treating her with herbal concoction.
twi_clips\twi_clip_256.wav,﻿You're also aware that I don't have money.
twi_clips\twi_clip_257.wav,﻿
twi_clips\twi_clip_258.wav,﻿
twi_clips\twi_clip_259.wav,﻿
twi_clips\twi_clip_260.wav,﻿Just we've become brothers who share everything
twi_clips\twi_clip_261.wav,﻿I am on my way to work so kindly pass by this evening lor money to send her to.the hpspital.
twi_clips\twi_clip_262.wav,﻿Thank you.
twi_clips\twi_clip_263.wav,﻿But
twi_clips\twi_clip_264.wav,﻿But
twi_clips\twi_clip_265.wav,﻿do pot drink with the mpney I'll give you.
twi_clips\twi_clip_266.wav,﻿I'm off.
twi_clips\twi_clip_267.wav,﻿Money is the reason I haven't yet taken her to the hospital
twi_clips\twi_clip_268.wav,"﻿but if you'll give me some,"
twi_clips\twi_clip_269.wav,﻿then I'll go and drink with it?
twi_clips\twi_clip_270.wav,﻿I'll never do such a thing.
twi_clips\twi_clip_271.wav,"﻿My precious gem,"
twi_clips\twi_clip_272.wav,﻿What'll I do if I lose her?
twi_clips\twi_clip_273.wav,﻿
