Twi Audio Clip,English Text
twi_clips\twi_clip_065.wav,"﻿No, givems five Cedis."
twi_clips\twi_clip_066.wav,﻿We do consider you since we normally carry a pack at the cost of one Ghana Cedi.
twi_clips\twi_clip_067.wav,﻿We are asking for five Cedis because it's you.
twi_clips\twi_clip_068.wav,﻿We can't accept two Ghana Cedis.
twi_clips\twi_clip_069.wav,﻿Give us five Ghana Cedis.
twi_clips\twi_clip_070.wav,"﻿No, it's the only amount I'll pay."
twi_clips\twi_clip_071.wav,﻿Okay but let me pay this.
twi_clips\twi_clip_072.wav,﻿Give us five Ghana Cedis.
twi_clips\twi_clip_073.wav,﻿I don't like that.
twi_clips\twi_clip_074.wav,﻿Give me five Cedis and let me go.
twi_clips\twi_clip_075.wav,﻿Make sure tomorrow God willing you'll go there...
twi_clips\twi_clip_076.wav,﻿
twi_clips\twi_clip_077.wav,﻿^-^^ J
twi_clips\twi_clip_078.wav,﻿That's why I've given her...
twi_clips\twi_clip_079.wav,﻿
twi_clips\twi_clip_080.wav,﻿You carried three and each one cost one Ghana Cedi
twi_clips\twi_clip_081.wav,﻿and that is why I've paid three Gedis
twi_clips\twi_clip_082.wav,﻿so that's all.
twi_clips\twi_clip_083.wav,﻿Do ydji.khw?how we've suffered?
twi_clips\twi_clip_084.wav,﻿We carried three packs of water each and you want to pay three Cedis for them?
twi_clips\twi_clip_085.wav,﻿Give us five Ghana Gedis.
twi_clips\twi_clip_086.wav,﻿That's all I can pay.
twi_clips\twi_clip_087.wav,﻿I do not want to argue with you oveP this.
twi_clips\twi_clip_088.wav,﻿Give us five Ghana Cedis and let us go.
twi_clips\twi_clip_089.wav,﻿
twi_clips\twi_clip_090.wav,"﻿,p s We iC#me to work."
twi_clips\twi_clip_091.wav,﻿Give us’five Ghana Cedis and let's go.
twi_clips\twi_clip_092.wav,﻿
twi_clips\twi_clip_093.wav,﻿WMt'sJhe rne.anihg of what she's saying?
twi_clips\twi_clip_094.wav,"﻿Beta/,"
twi_clips\twi_clip_095.wav,﻿«P I
twi_clips\twi_clip_096.wav,﻿It's jeft|vith two Cedis.
twi_clips\twi_clip_097.wav,﻿*■
twi_clips\twi_clip_098.wav,"﻿Please, this^is^all I can pay for now."
twi_clips\twi_clip_099.wav,﻿
twi_clips\twi_clip_100.wav,﻿i
twi_clips\twi_clip_101.wav,﻿
twi_clips\twi_clip_102.wav,﻿
twi_clips\twi_clip_103.wav,﻿I
twi_clips\twi_clip_104.wav,﻿you'll always reject payment then I'll become rich in a short tim
twi_clips\twi_clip_105.wav,﻿
twi_clips\twi_clip_106.wav,﻿
twi_clips\twi_clip_107.wav,﻿Aren't you going to do the work again?
twi_clips\twi_clip_108.wav,"﻿Please, forgive me."
twi_clips\twi_clip_109.wav,﻿t» -<
twi_clips\twi_clip_110.wav,﻿It was left with one so I ran to sell it to someone in traffic.
twi_clips\twi_clip_111.wav,﻿I was giving the person her change but the driver sped off
twi_clips\twi_clip_112.wav,﻿and unfortunately I dropped my money in the car.
twi_clips\twi_clip_113.wav,﻿Are you here to tell me to gp and chase the car for my money or what?
twi_clips\twi_clip_114.wav,﻿You will not find the driver so I came to plead with you
twi_clips\twi_clip_115.wav,﻿you'd give me some more water to sell to repay what I owe you
twi_clips\twi_clip_116.wav,﻿Do you remember I told you to be vigilant when you first came here for water to sell?
twi_clips\twi_clip_117.wav,﻿Didn't I tell you?
twi_clips\twi_clip_118.wav,﻿You did.
twi_clips\twi_clip_119.wav,﻿So why are you here?
twi_clips\twi_clip_120.wav,﻿This wasn't my fault.
twi_clips\twi_clip_121.wav,﻿It was the driver who drove off with my money.
twi_clips\twi_clip_122.wav,﻿So you've come here to tell me to give you some more to sell so that I'd deduct my money from it!
twi_clips\twi_clip_123.wav,﻿You're now going to work to pay me??
twi_clips\twi_clip_124.wav,﻿It's so hard to serve God.
twi_clips\twi_clip_125.wav,﻿The driver has driven off with it so I should give you some more water to sell.
twi_clips\twi_clip_126.wav,"﻿The driver has driven off with the money,"
twi_clips\twi_clip_127.wav,"﻿the money is not with me,"
twi_clips\twi_clip_128.wav,﻿the driver has taken it away.
twi_clips\twi_clip_129.wav,﻿I want to sell some more and use
twi_clips\twi_clip_130.wav,﻿The only reason I am giving you some of the water is that
twi_clips\twi_clip_131.wav,﻿I don't want to incur losses!
twi_clips\twi_clip_132.wav,﻿I don't joke with my money!
twi_clips\twi_clip_133.wav,﻿So if this is what you've said
twi_clips\twi_clip_134.wav,﻿I’m going to give you some of the watery
twi_clips\twi_clip_135.wav,﻿for you to sell till I've deducted all of my money before further discussions!
twi_clips\twi_clip_136.wav,﻿Go anti getso'me.
twi_clips\twi_clip_137.wav,"﻿Please, do give me some change"
twi_clips\twi_clip_138.wav,﻿I b^g^pur pardon?
twi_clips\twi_clip_139.wav,﻿GW te so e coins for change.
twi_clips\twi_clip_140.wav,﻿I should give you some coins?
twi_clips\twi_clip_141.wav,﻿The money before is missing and you want me to give you more so that you'd lose that too?
twi_clips\twi_clip_142.wav,﻿
twi_clips\twi_clip_143.wav,﻿You won't get change but you'll get water so go and get some.
twi_clips\twi_clip_144.wav,﻿He is telling stories but give him some water to sell.
twi_clips\twi_clip_145.wav,﻿Get up and go.
twi_clips\twi_clip_146.wav,﻿Did you say I'm telling stories?
twi_clips\twi_clip_147.wav,﻿Didn’tyou comedo tell stories? \ 02^
twi_clips\twi_clip_148.wav,﻿A c'ar took it away.
twi_clips\twi_clip_149.wav,﻿A car took it awayZ ^
twi_clips\twi_clip_150.wav,﻿
twi_clips\twi_clip_151.wav,﻿
twi_clips\twi_clip_152.wav,﻿Some rumours are essentially true!
twi_clips\twi_clip_153.wav,﻿So what the woman said was true?!
twi_clips\twi_clip_154.wav,﻿
twi_clips\twi_clip_155.wav,﻿
twi_clips\twi_clip_156.wav,﻿Why dre you crying?
twi_clips\twi_clip_157.wav,"﻿*^>

v^

AV"
twi_clips\twi_clip_158.wav,﻿
twi_clips\twi_clip_159.wav,﻿Why are you crying?
twi_clips\twi_clip_160.wav,﻿Where's mother?
twi_clips\twi_clip_161.wav,﻿How's she?
twi_clips\twi_clip_162.wav,﻿
twi_clips\twi_clip_163.wav,﻿If mother is well then why are you here crying?
twi_clips\twi_clip_164.wav,﻿
twi_clips\twi_clip_165.wav,﻿Poverty is agonizing.
twi_clips\twi_clip_166.wav,﻿Didn't you know?
twi_clips\twi_clip_167.wav,﻿It's not easy
twi_clips\twi_clip_168.wav,"﻿The suffering I'm enduring1,"
twi_clips\twi_clip_169.wav,﻿sometimes I wished I had not been born.
twi_clips\twi_clip_170.wav,﻿I am suffering so mudh.
twi_clips\twi_clip_171.wav,﻿The water I sell is hot being patronized
twi_clips\twi_clip_172.wav,﻿because we're in\the raining season.
twi_clips\twi_clip_173.wav,﻿Someone can buy and^ask you to come later for it but she'd be gone by the time you return.
twi_clips\twi_clip_174.wav,﻿Do people buy water on credit?
twi_clips\twi_clip_175.wav,"﻿So whenever I go to account to the man,"
twi_clips\twi_clip_176.wav,﻿I always get into trouble with him.
twi_clips\twi_clip_177.wav,﻿batman is no to be joked with.
twi_clips\twi_clip_178.wav,﻿Haven't you seen his mouth and^beard?
twi_clips\twi_clip_179.wav,﻿He doesn't joke with his money!
twi_clips\twi_clip_180.wav,﻿You always carry water from one place to the other.
twi_clips\twi_clip_181.wav,"﻿There are so many issues.,"
twi_clips\twi_clip_182.wav,﻿—But what choice do we have?
twi_clips\twi_clip_183.wav,﻿It's the man who swallows bitter pill.
twi_clips\twi_clip_184.wav,﻿Let's be etermined.
twi_clips\twi_clip_185.wav,﻿It shal be well.
twi_clips\twi_clip_186.wav,"﻿This will not be permanent. ,"
twi_clips\twi_clip_187.wav,﻿I had somethirTg that I had wanted to discuss this with you.
twi_clips\twi_clip_188.wav,﻿
twi_clips\twi_clip_189.wav,"﻿With this car business,"
twi_clips\twi_clip_190.wav,﻿no matter how bad it is
twi_clips\twi_clip_191.wav,"﻿, by. evening you'll have enough to buy food."
twi_clips\twi_clip_192.wav,﻿
twi_clips\twi_clip_193.wav,﻿you'd definetly have something to eat.
twi_clips\twi_clip_194.wav,﻿
twi_clips\twi_clip_195.wav,﻿You're always walking around in the Sun L J
twi_clips\twi_clip_196.wav,﻿and people see you and think you're working
twi_clips\twi_clip_197.wav,﻿but you have nothing to show for it.
twi_clips\twi_clip_198.wav,﻿Yousee? ..
twi_clips\twi_clip_199.wav,"﻿Please, think carefully about it."
twi_clips\twi_clip_200.wav,"﻿As a man who is always working to take care of the family,"
twi_clips\twi_clip_201.wav,"﻿and if you'd always walk around in the Sun —but have no money to support the family,"
twi_clips\twi_clip_202.wav,﻿then what's the point in that?
twi_clips\twi_clip_203.wav,"﻿So my brother please,"
twi_clips\twi_clip_204.wav,﻿think about it and come and work with me.
twi_clips\twi_clip_205.wav,﻿What you're saying is true but I'm a little educated.
twi_clips\twi_clip_206.wav,﻿I am educated and I've written several application letters
twi_clips\twi_clip_207.wav,﻿but I don't know why I'm never called for interviews.
twi_clips\twi_clip_208.wav,﻿In this modern Ghana
twi_clips\twi_clip_209.wav,"﻿if you decide to rely on your education,"
twi_clips\twi_clip_210.wav,"﻿if you're i?ot careful,"
twi_clips\twi_clip_211.wav,﻿someone will call you stupid.
twi_clips\twi_clip_212.wav,﻿but perhaps ii's not your fault.
twi_clips\twi_clip_213.wav,﻿That's the reason I sell water.
twi_clips\twi_clip_214.wav,﻿The water business is not profitable so what are you going to do?
twi_clips\twi_clip_215.wav,﻿I am even feeling lazy.
twi_clips\twi_clip_216.wav,﻿I don't know where to go.
twi_clips\twi_clip_217.wav,﻿What are ydu doing here?
twi_clips\twi_clip_218.wav,﻿How you?
twi_clips\twi_clip_219.wav,﻿I'm fine by grace.
twi_clips\twi_clip_220.wav,﻿^ Didn't you go to work today?
twi_clips\twi_clip_221.wav,﻿I just came.
twi_clips\twi_clip_222.wav,﻿I'm now about to go upstairs.
twi_clips\twi_clip_223.wav,﻿I am even confused.
twi_clips\twi_clip_224.wav,﻿I ameven confused.
twi_clips\twi_clip_225.wav,﻿Whenever I take water around
twi_clips\twi_clip_226.wav,﻿the drivers buy them on credit and never pay.
twi_clips\twi_clip_227.wav,﻿Some buy them and there's no change so they take them away.
twi_clips\twi_clip_228.wav,﻿How's father?
twi_clips\twi_clip_229.wav,﻿He's not well.
twi_clips\twi_clip_230.wav,﻿Your father's situation is gettting worse
twi_clips\twi_clip_231.wav,﻿Should we put him on a leash?
twi_clips\twi_clip_232.wav,﻿
twi_clips\twi_clip_233.wav,﻿The drinking is getting worse.
twi_clips\twi_clip_234.wav,﻿There's always a new issue.
twi_clips\twi_clip_235.wav,﻿The girl is always working hard for nothing.
twi_clips\twi_clip_236.wav,﻿My father is troubling me.
twi_clips\twi_clip_237.wav,﻿Give me some money to buy food before I go upstairs.
twi_clips\twi_clip_238.wav,﻿
twi_clips\twi_clip_239.wav,﻿I don't even know what to do.
twi_clips\twi_clip_240.wav,﻿I am so hot.
twi_clips\twi_clip_241.wav,﻿So you don't have money?
twi_clips\twi_clip_242.wav,﻿No.
twi_clips\twi_clip_243.wav,﻿No.
twi_clips\twi_clip_244.wav,﻿It is said that it is the man who\swallow bitter pills.
twi_clips\twi_clip_245.wav,﻿Take this twenty
twi_clips\twi_clip_246.wav,﻿
twi_clips\twi_clip_247.wav,﻿and let me keep the one Cedi.
twi_clips\twi_clip_248.wav,﻿Go and buy something to eat.
twi_clips\twi_clip_249.wav,﻿a; .
twi_clips\twi_clip_250.wav,﻿Don't bother thanking me.
twi_clips\twi_clip_251.wav,﻿I'm going up.
twi_clips\twi_clip_252.wav,﻿
twi_clips\twi_clip_253.wav,﻿Take good of yourself.
twi_clips\twi_clip_254.wav,﻿
twi_clips\twi_clip_255.wav,﻿
twi_clips\twi_clip_256.wav,﻿I
twi_clips\twi_clip_257.wav,﻿^^fflfcbaf*6
twi_clips\twi_clip_258.wav,﻿We are chatting but so why are you looking around in my car?
twi_clips\twi_clip_259.wav,﻿Why won't I?
twi_clips\twi_clip_260.wav,﻿Why do you sometimes act this way?
twi_clips\twi_clip_261.wav,﻿You rush too much?!
twi_clips\twi_clip_262.wav,﻿Sometimes you take things too seriously.
twi_clips\twi_clip_263.wav,﻿She came to ask me for money but I couldn't give her some
twi_clips\twi_clip_264.wav,﻿o you're the man fianancially sound enough to give her some?
twi_clips\twi_clip_265.wav,﻿Is that not so?
twi_clips\twi_clip_266.wav,﻿Are you angry because of the mpney I gave Ohemaa?
twi_clips\twi_clip_267.wav,﻿Are you angry because of the money I gave Ohemaa?
twi_clips\twi_clip_268.wav,﻿Why shouldn't I be angry?
twi_clips\twi_clip_269.wav,﻿Why shouldn't I be angry?
twi_clips\twi_clip_270.wav,﻿She came to ask me for money!
twi_clips\twi_clip_271.wav,﻿Not you!
twi_clips\twi_clip_272.wav,﻿I was sitting right here!
twi_clips\twi_clip_273.wav,﻿I couldn't give her the money she asked for.
twi_clips\twi_clip_274.wav,﻿You want to show off that you\re the one who's rich!
twi_clips\twi_clip_275.wav,﻿It is said that your friend's problem is your problem.
twi_clips\twi_clip_276.wav,﻿Stop it!
twi_clips\twi_clip_277.wav,﻿You don't have money.
twi_clips\twi_clip_278.wav,﻿You're here telling me about your financial difficulties.
twi_clips\twi_clip_279.wav,﻿and I am trying to find solutions for you.
twi_clips\twi_clip_280.wav,﻿Ohemaa came here and you didn't have money
twi_clips\twi_clip_281.wav,﻿I gave her some so what at all is your problem?
twi_clips\twi_clip_282.wav,﻿When I told you about my financial constraints
twi_clips\twi_clip_283.wav,﻿you should have given rhe the twenty Cedis
twi_clips\twi_clip_284.wav,﻿so that I'd by food when I go hungry.
twi_clips\twi_clip_285.wav,﻿The woman came to inform you and you just gave it to her!
twi_clips\twi_clip_286.wav,﻿All because you want favour from her!
twi_clips\twi_clip_287.wav,﻿You want a chance with her!
twi_clips\twi_clip_288.wav,﻿What chance are you referring to?
twi_clips\twi_clip_289.wav,﻿What's the meaning of this?
twi_clips\twi_clip_290.wav,﻿Just go away!
twi_clips\twi_clip_291.wav,﻿I am feeling disappointed in you!
twi_clips\twi_clip_292.wav,﻿You want to pave a way for you to propose to her.
twi_clips\twi_clip_293.wav,﻿I know my father is your friend
twi_clips\twi_clip_294.wav,"﻿but when I look at your lifestyle,"
twi_clips\twi_clip_295.wav,﻿and that of my father it's different!
twi_clips\twi_clip_296.wav,﻿What is the matter?
twi_clips\twi_clip_297.wav,﻿Look at your status.
twi_clips\twi_clip_298.wav,﻿You're quite prominent in this town.
twi_clips\twi_clip_299.wav,﻿I just wonder why my father is your friend?
twi_clips\twi_clip_300.wav,"﻿My father drinks in the morning, afternoon and evening!"
twi_clips\twi_clip_301.wav,﻿There's noka single flay that my father doesn't drink.
twi_clips\twi_clip_302.wav,﻿You're drunk this afternoon.
twi_clips\twi_clip_303.wav,﻿
twi_clips\twi_clip_304.wav,﻿
twi_clips\twi_clip_305.wav,﻿Which one do you want this afternoon?
twi_clips\twi_clip_306.wav,﻿What is it even called?
twi_clips\twi_clip_307.wav,﻿My father drinks and collapses somewhere
twi_clips\twi_clip_308.wav,﻿then children gather around him and I'd be blamed.
twi_clips\twi_clip_309.wav,﻿I am suffocating.
twi_clips\twi_clip_310.wav,﻿Can't you speak to my father for me?
twi_clips\twi_clip_311.wav,﻿That he's troubling me?
twi_clips\twi_clip_312.wav,﻿You've made a great point.
twi_clips\twi_clip_313.wav,﻿The elders say that birds of the same feathers flock together.
twi_clips\twi_clip_314.wav,﻿I am with feathers
twi_clips\twi_clip_315.wav,"﻿whereas your father has thorns,"
twi_clips\twi_clip_316.wav,﻿I don't know what I haveven't said to your father
twi_clips\twi_clip_317.wav,﻿just-a’s ou said.
twi_clips\twi_clip_318.wav,﻿Can you stay here with Agya Sei?
twi_clips\twi_clip_319.wav,"﻿When I take in some drinks,"
twi_clips\twi_clip_320.wav,﻿Give me Adonko.
twi_clips\twi_clip_321.wav,﻿Give me Adonkd.
twi_clips\twi_clip_322.wav,"﻿I don't know why your father is drinking so heavily,"
twi_clips\twi_clip_323.wav,﻿I don't understand it at all!
twi_clips\twi_clip_324.wav,﻿I don't know what I don't give my father.
twi_clips\twi_clip_325.wav,﻿I give all my money to my father yet he still drinks!
twi_clips\twi_clip_326.wav,﻿I've been complaining about it constantly!
twi_clips\twi_clip_327.wav,﻿I've been complaining about it constantly!
twi_clips\twi_clip_328.wav,﻿
twi_clips\twi_clip_329.wav,﻿This little drink is three Cedis!
twi_clips\twi_clip_330.wav,﻿It's okay.
twi_clips\twi_clip_331.wav,﻿How much will you pay?
twi_clips\twi_clip_332.wav,﻿Let me pay five Cedis.
twi_clips\twi_clip_333.wav,﻿Five Cedis is not enough so add one Cedi more.
twi_clips\twi_clip_334.wav,﻿Meaning it's six Cedis?
twi_clips\twi_clip_335.wav,﻿Yes.
twi_clips\twi_clip_336.wav,﻿This means you've overcharged me by one Cedi?
twi_clips\twi_clip_337.wav,﻿I ll come later and use it.
twi_clips\twi_clip_338.wav,﻿Where's the roasted corn?
twi_clips\twi_clip_339.wav,﻿I didn't put some out today.
twi_clips\twi_clip_340.wav,﻿You ruin conversations!
twi_clips\twi_clip_341.wav,﻿You know that is what we use to clear the stench.
twi_clips\twi_clip_342.wav,"﻿Please, daddy."
twi_clips\twi_clip_343.wav,﻿I know you do advise him but intensify it.
twi_clips\twi_clip_344.wav,﻿Advise him for me because he's the only family I have!
twi_clips\twi_clip_345.wav,"﻿Please, I beg you."
twi_clips\twi_clip_346.wav,﻿You've h^rrd'feiW thi^
twi_clips\twi_clip_347.wav,﻿ancH^ iward'you^ ^^
twi_clips\twi_clip_348.wav,﻿Let us support him with prayers ^
twi_clips\twi_clip_349.wav,﻿because we'yd keen advising him constantly
twi_clips\twi_clip_350.wav,﻿but l.believe*lf*we pray
twi_clips\twi_clip_351.wav,﻿the Almighty Godwiirmake a way^
twi_clips\twi_clip_352.wav,﻿
twi_clips\twi_clip_353.wav,﻿ancM&£s keep praying.
twi_clips\twi_clip_354.wav,﻿
twi_clips\twi_clip_355.wav,"﻿It .isolate so g^Wow/ork,"
twi_clips\twi_clip_356.wav,"﻿I can!.t, l-am, dnable^to go and sell."
twi_clips\twi_clip_357.wav,"﻿I can't, I am unable to go and sell."
twi_clips\twi_clip_358.wav,﻿
twi_clips\twi_clip_359.wav,﻿#
twi_clips\twi_clip_360.wav,﻿
twi_clips\twi_clip_361.wav,﻿
twi_clips\twi_clip_362.wav,﻿Do youjknow something?
twi_clips\twi_clip_363.wav,"﻿I don't have a lot of money on me so just put it on my tab,"
twi_clips\twi_clip_364.wav,﻿you're owing top-much already.*
twi_clips\twi_clip_365.wav,﻿I am your customer so.don't do that.
twi_clips\twi_clip_366.wav,﻿
twi_clips\twi_clip_367.wav,"﻿Sometimes, yousactas if you're not smart."
twi_clips\twi_clip_368.wav,﻿I'll go and buy drinks tompr.r'ow.
twi_clips\twi_clip_369.wav,﻿Only villagers do this lately.
twi_clips\twi_clip_370.wav,﻿You're smart^o stop acting this way.
twi_clips\twi_clip_371.wav,﻿Should badd it tb^yopr tab?
twi_clips\twi_clip_372.wav,﻿- Go ahead^and^ditl
twi_clips\twi_clip_373.wav,﻿- Go ahead and add it'!
twi_clips\twi_clip_374.wav,﻿
twi_clips\twi_clip_375.wav,﻿
twi_clips\twi_clip_376.wav,﻿
twi_clips\twi_clip_377.wav,﻿- You didn^t jdo=well.
twi_clips\twi_clip_378.wav,﻿
twi_clips\twi_clip_379.wav,﻿How can we come here to drink then?
twi_clips\twi_clip_380.wav,﻿We'd have some next time.
twi_clips\twi_clip_381.wav,﻿
twi_clips\twi_clip_382.wav,﻿Control yourseff okay?
twi_clips\twi_clip_383.wav,"﻿Vt

‘ rV’ >0'’ £>-"
twi_clips\twi_clip_384.wav,﻿Goais-ali^es^-he* I speak.
twi_clips\twi_clip_385.wav,"﻿Be.paf ientjandgo^a nd work,"
twi_clips\twi_clip_386.wav,﻿we'lLpray with“you as well
twi_clips\twi_clip_387.wav,﻿and then-s^s&hat Happens from there
twi_clips\twi_clip_388.wav,﻿)
twi_clips\twi_clip_389.wav,﻿Thank_y.ou-for/carin'g for you father.
twi_clips\twi_clip_390.wav,﻿o
twi_clips\twi_clip_391.wav,﻿•*■»-. <«™«e3f—
twi_clips\twi_clip_392.wav,"﻿—• ^->

4

a"
