Twi Audio Clip,English Text
twi_clips\twi_clip_097.wav,﻿She has recovered now.
twi_clips\twi_clip_098.wav,﻿You can see for yourself that she's now okay.
twi_clips\twi_clip_099.wav,﻿I will like to take my leave.
twi_clips\twi_clip_100.wav,﻿God be with you my brother.
twi_clips\twi_clip_101.wav,﻿Dad where have I wronged you ?
twi_clips\twi_clip_102.wav,﻿You took my money and told me you have no money to aid me ?
twi_clips\twi_clip_103.wav,﻿You had monay on you in this house ?
twi_clips\twi_clip_104.wav,﻿Dad why're you this wicked ? - Why're you talking this way ?
twi_clips\twi_clip_105.wav,﻿You were given money to aid me go to the Hospital.
twi_clips\twi_clip_106.wav,﻿At least give me 50 cedis.
twi_clips\twi_clip_107.wav,﻿Dad why ?
twi_clips\twi_clip_108.wav,﻿Stop saying that.
twi_clips\twi_clip_109.wav,﻿Don't you eat in this house ?
twi_clips\twi_clip_110.wav,﻿I use some of the money to prepare food for you.
twi_clips\twi_clip_111.wav,﻿Which food do you give me ?
twi_clips\twi_clip_112.wav,﻿Don't I buy my own food ? You are wicked.
twi_clips\twi_clip_113.wav,﻿I don't know if you lack care or peharps you're just wicked/
twi_clips\twi_clip_114.wav,"﻿Which food will you eat if

I gave you the money for the Hospital."
twi_clips\twi_clip_115.wav,﻿I sometimes ask myself if you brought me into this world.
twi_clips\twi_clip_116.wav,﻿I don't know if you have brains or peharps you' don't have sense.
twi_clips\twi_clip_117.wav,﻿You've insulted me. - I've said it.
twi_clips\twi_clip_118.wav,﻿You've insulted me. - Am Fed-up
twi_clips\twi_clip_119.wav,"﻿What have

I done against you ?"
twi_clips\twi_clip_120.wav,"﻿If not that you're my Dad

I would have dealt with you."
twi_clips\twi_clip_121.wav,﻿You can't harm me.
twi_clips\twi_clip_122.wav,﻿You're a devil.
twi_clips\twi_clip_123.wav,﻿God will punish you. - God will punish you too.
twi_clips\twi_clip_124.wav,﻿You're evil.
twi_clips\twi_clip_125.wav,﻿Why're you so wicked/
twi_clips\twi_clip_126.wav,﻿Don't you eat in this House ?
twi_clips\twi_clip_127.wav,﻿At ■
twi_clips\twi_clip_128.wav,﻿Madam/
twi_clips\twi_clip_129.wav,﻿Woman/
twi_clips\twi_clip_130.wav,﻿How are you ?
twi_clips\twi_clip_131.wav,﻿You're on top. - You too.
twi_clips\twi_clip_132.wav,﻿I like your style of walking Can you do that again ?
twi_clips\twi_clip_133.wav,﻿
twi_clips\twi_clip_134.wav,﻿
twi_clips\twi_clip_135.wav,"﻿I like you.

-1 like you too."
twi_clips\twi_clip_136.wav,"﻿You’re o tpp.

-You too."
twi_clips\twi_clip_137.wav,﻿I can't imagine your style of walking?
twi_clips\twi_clip_138.wav,﻿
twi_clips\twi_clip_139.wav,﻿It's not easy for ladies to walk that \way.
twi_clips\twi_clip_140.wav,﻿It's a walk of the big guys.
twi_clips\twi_clip_141.wav,﻿I have a sudden like for ydu.
twi_clips\twi_clip_142.wav,﻿Please what's your name ? - My name is Afla.
twi_clips\twi_clip_143.wav,﻿My name is Puta.
twi_clips\twi_clip_144.wav,﻿m well known in this srea.
twi_clips\twi_clip_145.wav,﻿Please wher^ do yoUrStay ?
twi_clips\twi_clip_146.wav,"﻿I stay behind the 3rd House, where the mangoe tree is/"
twi_clips\twi_clip_147.wav,﻿
twi_clips\twi_clip_148.wav,"﻿Should I count from 1,2 -and 3 ?"
twi_clips\twi_clip_149.wav,﻿I will come and look foryou.
twi_clips\twi_clip_150.wav,"﻿Afia , I guess ? - Yes/"
twi_clips\twi_clip_151.wav,﻿I will join you to.my team.
twi_clips\twi_clip_152.wav,﻿A - f ■' I <^
twi_clips\twi_clip_153.wav,﻿Things will change if you join the team.
twi_clips\twi_clip_154.wav,﻿
twi_clips\twi_clip_155.wav,﻿^A
twi_clips\twi_clip_156.wav,﻿
twi_clips\twi_clip_157.wav,﻿You will have the taste'of money.
twi_clips\twi_clip_158.wav,﻿Rest assured.
twi_clips\twi_clip_159.wav,﻿can see you are hard.
twi_clips\twi_clip_160.wav,﻿You will get morg than what am weaning.
twi_clips\twi_clip_161.wav,﻿I don't want to talk much. Let me have your 10 digits.
twi_clips\twi_clip_162.wav,﻿We shall talk over the phone.
twi_clips\twi_clip_163.wav,﻿I will make you join my team.
twi_clips\twi_clip_164.wav,﻿Dial the numbers on it.
twi_clips\twi_clip_165.wav,﻿
twi_clips\twi_clip_166.wav,﻿She's enlightened and active.
twi_clips\twi_clip_167.wav,﻿
twi_clips\twi_clip_168.wav,﻿
twi_clips\twi_clip_169.wav,﻿Please am done. - I've heard you.
twi_clips\twi_clip_170.wav,﻿
twi_clips\twi_clip_171.wav,﻿
twi_clips\twi_clip_172.wav,﻿I will give you a call. - Okay.
twi_clips\twi_clip_173.wav,﻿
twi_clips\twi_clip_174.wav,﻿Thank you.
twi_clips\twi_clip_175.wav,﻿Let me see the walk as you go.
twi_clips\twi_clip_176.wav,"﻿Why ,npt /"
twi_clips\twi_clip_177.wav,﻿A lady walking in that style ?
twi_clips\twi_clip_178.wav,﻿You always want to mock me.
twi_clips\twi_clip_179.wav,﻿Why would I mock you ?
twi_clips\twi_clip_180.wav,﻿Can't you see there's problem with me being quiet. ?
twi_clips\twi_clip_181.wav,﻿
twi_clips\twi_clip_182.wav,﻿
twi_clips\twi_clip_183.wav,﻿I don't see your friend Ohemaa around thesedays.
twi_clips\twi_clip_184.wav,﻿I don't see your friend Ohemaa around thesedays.
twi_clips\twi_clip_185.wav,﻿I want you to direct me to where
twi_clips\twi_clip_186.wav,﻿she's staying for me to go and visit her.
twi_clips\twi_clip_187.wav,﻿
twi_clips\twi_clip_188.wav,﻿
twi_clips\twi_clip_189.wav,﻿
twi_clips\twi_clip_190.wav,﻿I know where she's staying but she's not
twi_clips\twi_clip_191.wav,﻿feeling well thats why she doesn't come around.
twi_clips\twi_clip_192.wav,﻿Does that mean she told you personally she's not feeling well?
twi_clips\twi_clip_193.wav,"﻿Yes she told me that.

-1 s that so ?"
twi_clips\twi_clip_194.wav,﻿
twi_clips\twi_clip_195.wav,﻿Everyone here knows am close to her.
twi_clips\twi_clip_196.wav,﻿We even eat together.
twi_clips\twi_clip_197.wav,﻿Everyone here knows am close to her.
twi_clips\twi_clip_198.wav,﻿What is wrong if I ask you to show me where she's staying ?
twi_clips\twi_clip_199.wav,﻿And you're asking me the reason. What would that benefit you?
twi_clips\twi_clip_200.wav,﻿Just answer me
twi_clips\twi_clip_201.wav,﻿
twi_clips\twi_clip_202.wav,﻿
twi_clips\twi_clip_203.wav,﻿
twi_clips\twi_clip_204.wav,﻿What is strange in this ?
twi_clips\twi_clip_205.wav,﻿I know you well.
twi_clips\twi_clip_206.wav,﻿I know you well.
twi_clips\twi_clip_207.wav,﻿Everyone in this station knows am close to her.
twi_clips\twi_clip_208.wav,﻿Everyone in this station knows am close to her.
twi_clips\twi_clip_209.wav,﻿Are you sure ?
twi_clips\twi_clip_210.wav,﻿
twi_clips\twi_clip_211.wav,"﻿I-*'



. -' -	'<.^ o’

‘^W4^"
twi_clips\twi_clip_212.wav,﻿When you get to the Atafua station there's a store on the left.
twi_clips\twi_clip_213.wav,﻿Use the lane by the store and go straight
twi_clips\twi_clip_214.wav,﻿you will come across a tree in front of a house.
twi_clips\twi_clip_215.wav,﻿That's Ohemaa's House.
twi_clips\twi_clip_216.wav,"﻿When I get to the station,"
twi_clips\twi_clip_217.wav,﻿I will see a store on my left/
twi_clips\twi_clip_218.wav,"﻿I should go straight.

- Use the lane by the store."
twi_clips\twi_clip_219.wav,﻿There's a big tree.
twi_clips\twi_clip_220.wav,﻿Her house is where the tree is.
twi_clips\twi_clip_221.wav,﻿
twi_clips\twi_clip_222.wav,﻿II don't like lies.
twi_clips\twi_clip_223.wav,﻿I don't want to waste my lorry fare.
twi_clips\twi_clip_224.wav,﻿
twi_clips\twi_clip_225.wav,﻿Have I ever lied to you ?
twi_clips\twi_clip_226.wav,﻿I've heard ypu.
twi_clips\twi_clip_227.wav,﻿Dash me money for directing you.
twi_clips\twi_clip_228.wav,﻿Dash me mopey for directing you.
twi_clips\twi_clip_229.wav,﻿
twi_clips\twi_clip_230.wav,﻿Give me some time.
twi_clips\twi_clip_231.wav,﻿Things are hard thesedayS. I've just wasted my tongue.
twi_clips\twi_clip_232.wav,﻿
twi_clips\twi_clip_233.wav,﻿Is it not'the place ?
twi_clips\twi_clip_234.wav,﻿
twi_clips\twi_clip_235.wav,﻿It's me King Jeed.
twi_clips\twi_clip_236.wav,﻿
twi_clips\twi_clip_237.wav,﻿^^^^
twi_clips\twi_clip_238.wav,﻿
twi_clips\twi_clip_239.wav,﻿Am fine and you ?
twi_clips\twi_clip_240.wav,﻿B^jhis grape.
twi_clips\twi_clip_241.wav,﻿Who howed y u herp ?
twi_clips\twi_clip_242.wav,﻿The girl you sell water with /
twi_clips\twi_clip_243.wav,﻿She gave me the direction. I followed it till I got here.
twi_clips\twi_clip_244.wav,﻿King am sick.
twi_clips\twi_clip_245.wav,﻿It has gone bad.
twi_clips\twi_clip_246.wav,"﻿It has gone bad.

e *"
twi_clips\twi_clip_247.wav,﻿It's on and off.
twi_clips\twi_clip_248.wav,"﻿Any comes up anytime

I decide to come to work."
twi_clips\twi_clip_249.wav,﻿It's not easy with me.
twi_clips\twi_clip_250.wav,﻿
twi_clips\twi_clip_251.wav,"﻿^

I don't see you around the station."
twi_clips\twi_clip_252.wav,﻿
twi_clips\twi_clip_253.wav,﻿I can't even drink water because I don't see you around.
twi_clips\twi_clip_254.wav,﻿Is your friend around ?
twi_clips\twi_clip_255.wav,﻿Apaw -$fES
twi_clips\twi_clip_256.wav,﻿He's around.
twi_clips\twi_clip_257.wav,﻿Wh| the change of face on my question ?
twi_clips\twi_clip_258.wav,﻿
twi_clips\twi_clip_259.wav,﻿He was Involved in an accident recently.
twi_clips\twi_clip_260.wav,﻿He bumped into a car and burst all the water.
twi_clips\twi_clip_261.wav,﻿He's full of tro'ubles.
twi_clips\twi_clip_262.wav,﻿Don't you know he's troublesome?
twi_clips\twi_clip_263.wav,﻿
twi_clips\twi_clip_264.wav,﻿
twi_clips\twi_clip_265.wav,﻿^ fa
twi_clips\twi_clip_266.wav,﻿& <5.
twi_clips\twi_clip_267.wav,﻿We had a minor fault on our vehicle today.
twi_clips\twi_clip_268.wav,﻿Take this for your up keep.
twi_clips\twi_clip_269.wav,﻿Thank you.
twi_clips\twi_clip_270.wav,"﻿My greetings to everyone.

- Take good care of yourself."
twi_clips\twi_clip_271.wav,﻿Good day sir.
twi_clips\twi_clip_272.wav,﻿Dad he's my friend at work.
twi_clips\twi_clip_273.wav,﻿This is foolishness and stupidity.
twi_clips\twi_clip_274.wav,﻿Your friend and so what ?
twi_clips\twi_clip_275.wav,﻿Am introducing hjm t'o yod. - Introducing him for what ?
twi_clips\twi_clip_276.wav,﻿He's stupid and sensless.
twi_clips\twi_clip_277.wav,﻿Why're you insulting him ?
twi_clips\twi_clip_278.wav,﻿You're stupid.
twi_clips\twi_clip_279.wav,﻿I've not seen a foolish person like you in my life.
twi_clips\twi_clip_280.wav,﻿Dad why do you like to disgrace me ?
twi_clips\twi_clip_281.wav,﻿Am your Dad he's suppose to give the money to me.
twi_clips\twi_clip_282.wav,﻿For me to give you a share.
twi_clips\twi_clip_283.wav,﻿Give it to me.
twi_clips\twi_clip_284.wav,﻿Did he leave something for yo'u ?
twi_clips\twi_clip_285.wav,﻿saw the money he gave you. - He gave me paper.
twi_clips\twi_clip_286.wav,﻿Dad I don't like that.
twi_clips\twi_clip_287.wav,﻿God will punish you.
twi_clips\twi_clip_288.wav,﻿^
twi_clips\twi_clip_289.wav,﻿You've made me fall down.
twi_clips\twi_clip_290.wav,﻿
twi_clips\twi_clip_291.wav,﻿
twi_clips\twi_clip_292.wav,﻿
twi_clips\twi_clip_293.wav,﻿
twi_clips\twi_clip_294.wav,﻿I will be back.
twi_clips\twi_clip_295.wav,﻿Take care of the house.
twi_clips\twi_clip_296.wav,﻿How do you mean ?
twi_clips\twi_clip_297.wav,﻿Am going to work.
twi_clips\twi_clip_298.wav,﻿I want have a discussion with you.
twi_clips\twi_clip_299.wav,﻿What is it ?
twi_clips\twi_clip_300.wav,﻿Am handicapped
twi_clips\twi_clip_301.wav,﻿The money am expecing hasn't come.
twi_clips\twi_clip_302.wav,"﻿Loan me 50 cedis

I will pay back if the money comes."
twi_clips\twi_clip_303.wav,﻿You're handicapped and needs 50 cedis from me ?
twi_clips\twi_clip_304.wav,﻿You're not ashamed of yourself.
twi_clips\twi_clip_305.wav,﻿You are not even shy to ask me for 50 cedis.
twi_clips\twi_clip_306.wav,"﻿Do you want me to go out there ,work"
twi_clips\twi_clip_307.wav,﻿with my body and loan you the money?
twi_clips\twi_clip_308.wav,﻿
twi_clips\twi_clip_309.wav,﻿Am asking for a loan not a gift.
twi_clips\twi_clip_310.wav,﻿I will pay back/ -Am I a Bank ?
twi_clips\twi_clip_311.wav,﻿Do you think am a Bank that gives loans ?
twi_clips\twi_clip_312.wav,﻿I ask you to stay here because I like you
twi_clips\twi_clip_313.wav,﻿if not I would have driven you out long ago.
twi_clips\twi_clip_314.wav,﻿You're a woman just like me you have all I have as a woman.
twi_clips\twi_clip_315.wav,﻿Can't you do a job that gives you honey to lick just by lying down ?
twi_clips\twi_clip_316.wav,﻿You rather want a loan from me.
twi_clips\twi_clip_317.wav,﻿Am not condemning your line of work just that I can't do it.
twi_clips\twi_clip_318.wav,﻿I can't do it.
twi_clips\twi_clip_319.wav,﻿Why can't you do it ?
twi_clips\twi_clip_320.wav,﻿Do they butcher us there or what is it ?
twi_clips\twi_clip_321.wav,﻿Honey drops into our mouth as we lie downis that a big deal ?
twi_clips\twi_clip_322.wav,﻿I have 50 cedis but I won;t give it to you either today or tomorrow.
twi_clips\twi_clip_323.wav,﻿I like you that's why you're staying here with me.
twi_clips\twi_clip_324.wav,﻿I will drive you out of here like a fowl soon.
twi_clips\twi_clip_325.wav,﻿I pay my rent and utility bills with the job I do.
twi_clips\twi_clip_326.wav,﻿I can't work and pay rent for you to come and stay here for free.
twi_clips\twi_clip_327.wav,﻿You're a woman like me.
twi_clips\twi_clip_328.wav,﻿
twi_clips\twi_clip_329.wav,﻿What is it ?
twi_clips\twi_clip_330.wav,﻿Come.
twi_clips\twi_clip_331.wav,﻿I will think about it and give you the reply in the evening when you return.
twi_clips\twi_clip_332.wav,﻿I hope I will get a positive answer ?
twi_clips\twi_clip_333.wav,﻿I will not take it lightly with you if you give me a bad answer.
twi_clips\twi_clip_334.wav,﻿I will drive you out of here.
twi_clips\twi_clip_335.wav,﻿Have you heard me ?
twi_clips\twi_clip_336.wav,﻿I pay my rent and bills out the job.
twi_clips\twi_clip_337.wav,﻿Whiles you stay here free .
twi_clips\twi_clip_338.wav,﻿I've told you my mind I will be back.
twi_clips\twi_clip_339.wav,﻿
twi_clips\twi_clip_340.wav,﻿I will die of hunger if I don't comply.
twi_clips\twi_clip_341.wav,﻿I can see you want the phone and I can't give you anything bad.
twi_clips\twi_clip_342.wav,﻿Becuase you're like a younger brother to me.
twi_clips\twi_clip_343.wav,"﻿I will give' you what you want.

-1 want an iphone."
twi_clips\twi_clip_344.wav,﻿Do you want iphone 11 pro the one with 3 cameras ?
twi_clips\twi_clip_345.wav,﻿I've not seen some before.
twi_clips\twi_clip_346.wav,﻿The current model uses fingerprint.
twi_clips\twi_clip_347.wav,"﻿Your finger unlocks, the phone as you touch it."
twi_clips\twi_clip_348.wav,﻿I can'jkgive you anythirTg bad.
twi_clips\twi_clip_349.wav,﻿Takea look at the camera.
twi_clips\twi_clip_350.wav,﻿3g
twi_clips\twi_clip_351.wav,﻿33
twi_clips\twi_clip_352.wav,﻿Take a picture with it.
twi_clips\twi_clip_353.wav,﻿I
twi_clips\twi_clip_354.wav,﻿Hope youcan see how clear it is ? - That's you there.
twi_clips\twi_clip_355.wav,"﻿Say the price you want to give, and let me give it to you."
twi_clips\twi_clip_356.wav,﻿You have to say the price. - Give me 1000
twi_clips\twi_clip_357.wav,"﻿Are stupid, get close to me and stop that/"
twi_clips\twi_clip_358.wav,﻿I can't get 1000
twi_clips\twi_clip_359.wav,﻿The owner will increase t e price if he comes around.
twi_clips\twi_clip_360.wav,﻿Am selling it to you at a low price.
twi_clips\twi_clip_361.wav,﻿My money is 300. -Add a little amount to it.
twi_clips\twi_clip_362.wav,﻿My money is 300. -Add a little amount to it.
twi_clips\twi_clip_363.wav,﻿I don't have. - Listen.
twi_clips\twi_clip_364.wav,﻿I need to help you as a brother add a little amount to it.
twi_clips\twi_clip_365.wav,﻿I have only 20 cedis.
twi_clips\twi_clip_366.wav,﻿Add 50 cedis and let me give it to you.
twi_clips\twi_clip_367.wav,﻿I have only 20.
twi_clips\twi_clip_368.wav,﻿Send me the 300 later.
twi_clips\twi_clip_369.wav,﻿It's a good phone.
twi_clips\twi_clip_370.wav,﻿Can I watch Tv on it ?
twi_clips\twi_clip_371.wav,"﻿Yes.

<Wha^bout DSTV."
twi_clips\twi_clip_372.wav,"﻿Yes.

-What about DSTV."
twi_clips\twi_clip_373.wav,﻿Football and everything.
twi_clips\twi_clip_374.wav,"﻿Does it have Dstv ?

It/Contains songs of popular artists/"
twi_clips\twi_clip_375.wav,﻿Including Erica ?
twi_clips\twi_clip_376.wav,﻿
twi_clips\twi_clip_377.wav,"﻿""Do you know Afranie ?

-~ -1 don't like his songs."
twi_clips\twi_clip_378.wav,﻿He doesn't do well/ I've sent the money.
twi_clips\twi_clip_379.wav,﻿Leave here quickly as soon as I give it to you.
twi_clips\twi_clip_380.wav,﻿Because its an expensive phone people might like to snatch it from you.
twi_clips\twi_clip_381.wav,﻿Leave quickly.
twi_clips\twi_clip_382.wav,﻿Are they around here ? -See how they're looking at us.
twi_clips\twi_clip_383.wav,﻿Go fast.
twi_clips\twi_clip_384.wav,"﻿It's off.

- The battery is low."
twi_clips\twi_clip_385.wav,﻿Give me a charger.
twi_clips\twi_clip_386.wav,"﻿He you,give him an iphone charger."
twi_clips\twi_clip_387.wav,"﻿Is it that guy over there.

-That useless guy."
twi_clips\twi_clip_388.wav,﻿Will I pay for it ? - No it's free/
twi_clips\twi_clip_389.wav,﻿Leave quickly before criminals grab you.
twi_clips\twi_clip_390.wav,"﻿You're very stupid .

Is~t i pl ce n iph - n h"
twi_clips\twi_clip_391.wav,﻿
twi_clips\twi_clip_392.wav,﻿
twi_clips\twi_clip_393.wav,﻿
twi_clips\twi_clip_394.wav,﻿
twi_clips\twi_clip_395.wav,﻿
