Twi Audio Clip,English Text
twi_clips\twi_clip_113.wav,﻿Do dome b
twi_clips\twi_clip_114.wav,﻿
twi_clips\twi_clip_115.wav,﻿
twi_clips\twi_clip_116.wav,﻿
twi_clips\twi_clip_117.wav,﻿
twi_clips\twi_clip_118.wav,﻿
twi_clips\twi_clip_119.wav,﻿What are you doing here?
twi_clips\twi_clip_120.wav,﻿What are you doing here?
twi_clips\twi_clip_121.wav,﻿We are just wandering about.
twi_clips\twi_clip_122.wav,﻿We have no place to stay.
twi_clips\twi_clip_123.wav,﻿You're wanderers?
twi_clips\twi_clip_124.wav,﻿CID's often send people to spy on us.
twi_clips\twi_clip_125.wav,﻿They suspect yoy.
twi_clips\twi_clip_126.wav,"﻿No, we don't have a place to stay."
twi_clips\twi_clip_127.wav,﻿My boss is speaking to you so get up.
twi_clips\twi_clip_128.wav,﻿We don't have a place to stay.
twi_clips\twi_clip_129.wav,﻿Get out of here.
twi_clips\twi_clip_130.wav,﻿
twi_clips\twi_clip_131.wav,﻿
twi_clips\twi_clip_132.wav,﻿This is the .bag.
twi_clips\twi_clip_133.wav,﻿Step back!
twi_clips\twi_clip_134.wav,﻿Be steady!
twi_clips\twi_clip_135.wav,﻿This is the kind of job I expect you to do.
twi_clips\twi_clip_136.wav,﻿Do you understand?
twi_clips\twi_clip_137.wav,"﻿When you execute a job so successfully,"
twi_clips\twi_clip_138.wav,﻿we will all enjoy ourselves.
twi_clips\twi_clip_139.wav,﻿This is what I always want you to do.
twi_clips\twi_clip_140.wav,﻿Do let him pass through here again if not there would be trouble.
twi_clips\twi_clip_141.wav,﻿I can see that he is a>^py.
twi_clips\twi_clip_142.wav,"﻿He's a spy, right?"
twi_clips\twi_clip_143.wav,﻿This evening..
twi_clips\twi_clip_144.wav,﻿
twi_clips\twi_clip_145.wav,﻿
twi_clips\twi_clip_146.wav,"﻿*1

*

l

I was the one who sent for you."
twi_clips\twi_clip_147.wav,﻿I was the one who sent for you.
twi_clips\twi_clip_148.wav,﻿Was your mother home when I sent for you?
twi_clips\twi_clip_149.wav,﻿Did she realize I was the one who sent for you?
twi_clips\twi_clip_150.wav,﻿No.
twi_clips\twi_clip_151.wav,﻿I was the one who sent for you.
twi_clips\twi_clip_152.wav,"﻿Sometimes, you speak English and even I know it is wrong."
twi_clips\twi_clip_153.wav,﻿You lie to me!
twi_clips\twi_clip_154.wav,﻿q I don't.
twi_clips\twi_clip_155.wav,﻿You lie to me a lot.
twi_clips\twi_clip_156.wav,﻿You lie to me a lot.
twi_clips\twi_clip_157.wav,﻿It's not thatwe haven't been to school
twi_clips\twi_clip_158.wav,﻿and we learn too.
twi_clips\twi_clip_159.wav,﻿While we're working in this city.
twi_clips\twi_clip_160.wav,﻿we are learning as well.
twi_clips\twi_clip_161.wav,﻿We are not only selling water.
twi_clips\twi_clip_162.wav,﻿We do have to learn as well.
twi_clips\twi_clip_163.wav,﻿WhaVdoes that mean?
twi_clips\twi_clip_164.wav,﻿It's wherTyou want to know the real truth about something^
twi_clips\twi_clip_165.wav,﻿They both mean the same.
twi_clips\twi_clip_166.wav,"﻿If I go and ask and you're lying,"
twi_clips\twi_clip_167.wav,﻿ybu'll^ee.
twi_clips\twi_clip_168.wav,﻿
twi_clips\twi_clip_169.wav,﻿I understand a lot of things.
twi_clips\twi_clip_170.wav,﻿Do you know something?
twi_clips\twi_clip_171.wav,"﻿I was minding my business and then suddenly,"
twi_clips\twi_clip_172.wav,"﻿when I realized,"
twi_clips\twi_clip_173.wav,"﻿when I realized,"
twi_clips\twi_clip_174.wav,﻿he told me he wanted to discuss something with me
twi_clips\twi_clip_175.wav,﻿so I asked him what it was that was so urgent?
twi_clips\twi_clip_176.wav,﻿He refused to let me go because he wanted me to deliver a message to you.
twi_clips\twi_clip_177.wav,﻿I told him that we don't kill the messenger?
twi_clips\twi_clip_178.wav,﻿So I asked him what it was....
twi_clips\twi_clip_179.wav,﻿You know I like you.
twi_clips\twi_clip_180.wav,﻿I don't just want to date you.
twi_clips\twi_clip_181.wav,﻿King Gee says he's interested in you.
twi_clips\twi_clip_182.wav,﻿
twi_clips\twi_clip_183.wav,"﻿Aside that, I've come forward to tell you."
twi_clips\twi_clip_184.wav,﻿I didn't hide it from you
twi_clips\twi_clip_185.wav,﻿but you've ignored my proposal.
twi_clips\twi_clip_186.wav,﻿You are pretending not to know.
twi_clips\twi_clip_187.wav,﻿I don't know anyone whom you're dating.
twi_clips\twi_clip_188.wav,﻿Your eldest sister is not in town anymore.
twi_clips\twi_clip_189.wav,﻿Do you understand?
twi_clips\twi_clip_190.wav,﻿She's no more in this town.
twi_clips\twi_clip_191.wav,﻿She's moved to the city.
twi_clips\twi_clip_192.wav,﻿Your mother is also sick.
twi_clips\twi_clip_193.wav,﻿You are the only one who takes care of your mother
twi_clips\twi_clip_194.wav,﻿and it really bothers me.
twi_clips\twi_clip_195.wav,﻿Do you understand?
twi_clips\twi_clip_196.wav,﻿The site where I work is where you come to fetch water.
twi_clips\twi_clip_197.wav,﻿Would you believe some of the boys talk about you when you come to fetch water?
twi_clips\twi_clip_198.wav,﻿The talk about how pathetic your current situation is.
twi_clips\twi_clip_199.wav,﻿It makes me sad.
twi_clips\twi_clip_200.wav,﻿I am not talking about any ordinary person.
twi_clips\twi_clip_201.wav,﻿Who?!
twi_clips\twi_clip_202.wav,﻿I am talking about King Gee!
twi_clips\twi_clip_203.wav,﻿So?!
twi_clips\twi_clip_204.wav,﻿Don't I know him?!
twi_clips\twi_clip_205.wav,﻿Calm down.
twi_clips\twi_clip_206.wav,﻿He's a man.
twi_clips\twi_clip_207.wav,﻿And sb^zhat?
twi_clips\twi_clip_208.wav,"﻿If a want a man that I can take home for my family to approve,"
twi_clips\twi_clip_209.wav,﻿Who? Him?!
twi_clips\twi_clip_210.wav,﻿Is he a man?!
twi_clips\twi_clip_211.wav,﻿Why are you making me feel bad?
twi_clips\twi_clip_212.wav,﻿Why are you feeling bad?
twi_clips\twi_clip_213.wav,﻿I am referring to King Gee.
twi_clips\twi_clip_214.wav,﻿I know the person you're talking about!
twi_clips\twi_clip_215.wav,﻿Is he not my friend?
twi_clips\twi_clip_216.wav,﻿Go and tell him that I'll never love him!
twi_clips\twi_clip_217.wav,﻿You are a woman.
twi_clips\twi_clip_218.wav,﻿man will definetly come and propose to you.
twi_clips\twi_clip_219.wav,﻿Would you ever get such a fair good looking young man to ever propose to you?
twi_clips\twi_clip_220.wav,﻿So what should I do about it?
twi_clips\twi_clip_221.wav,﻿Why won't you accept my proposal so that I can help you?
twi_clips\twi_clip_222.wav,﻿I like you and I'm not joking about it.
twi_clips\twi_clip_223.wav,﻿I want you for good.
twi_clips\twi_clip_224.wav,﻿Your mother's situation bothers me.
twi_clips\twi_clip_225.wav,﻿But if I can do anything to alleviate your family's suffering.
twi_clips\twi_clip_226.wav,﻿I'll have to date you first.
twi_clips\twi_clip_227.wav,﻿Do you understand me?
twi_clips\twi_clip_228.wav,﻿So please...
twi_clips\twi_clip_229.wav,﻿why are you acting as if you haven't even seen me?
twi_clips\twi_clip_230.wav,"﻿No,"
twi_clips\twi_clip_231.wav,﻿do you want to date me or help me?
twi_clips\twi_clip_232.wav,﻿You've asked a valid question.
twi_clips\twi_clip_233.wav,﻿e issue is that you know that I can't help you without dating yo
twi_clips\twi_clip_234.wav,﻿Do you understand me?
twi_clips\twi_clip_235.wav,﻿I want to help you but I have to date you first.
twi_clips\twi_clip_236.wav,﻿Go and tell him that I'll never love him!
twi_clips\twi_clip_237.wav,﻿He's out oif his mind!
twi_clips\twi_clip_238.wav,﻿Or is it because I hang out with him?
twi_clips\twi_clip_239.wav,﻿He would have been hurt that I didn't inform.
twi_clips\twi_clip_240.wav,﻿I was surprised when you told me since I am the one that deserves to date you.
twi_clips\twi_clip_241.wav,﻿on't you know anyone who has helped someone he isn't dating
twi_clips\twi_clip_242.wav,﻿I'm hearing about it the frst time.
twi_clips\twi_clip_243.wav,﻿In this modern day Ghana?
twi_clips\twi_clip_244.wav,﻿Did God date you before helping you?
twi_clips\twi_clip_245.wav,﻿What are you saying?
twi_clips\twi_clip_246.wav,﻿I am talking about people.
twi_clips\twi_clip_247.wav,﻿Be honest.
twi_clips\twi_clip_248.wav,"﻿Listen carefully,"
twi_clips\twi_clip_249.wav,﻿You know that no one works for free in this world.
twi_clips\twi_clip_250.wav,"﻿When my sister was here,"
twi_clips\twi_clip_251.wav,﻿I wanted to ask you something.
twi_clips\twi_clip_252.wav,"﻿When my sister was still in town,"
twi_clips\twi_clip_253.wav,"﻿I saw you hanging out with her,"
twi_clips\twi_clip_254.wav,﻿I wanted to ask what was between you two.
twi_clips\twi_clip_255.wav,﻿You scared me.
twi_clips\twi_clip_256.wav,﻿I thought you had heard something bad about me.
twi_clips\twi_clip_257.wav,﻿There was nothing between us.
twi_clips\twi_clip_258.wav,﻿Your sister was my junior at school.
twi_clips\twi_clip_259.wav,"﻿I remember sometime ago, I did something wrong and the headmaster was going to cane me,"
twi_clips\twi_clip_260.wav,﻿the headmaster liked your sister
twi_clips\twi_clip_261.wav,﻿your sister convinced the headmaster not to give me any of the twenty-four canes I was going to be given.
twi_clips\twi_clip_262.wav,﻿That's the reason I liked your sister.
twi_clips\twi_clip_263.wav,﻿That's why I was always around her.
twi_clips\twi_clip_264.wav,﻿She used to tell me her mother was sick and it bothered me.
twi_clips\twi_clip_265.wav,﻿There's nothing between your sister and I.
twi_clips\twi_clip_266.wav,﻿I've never proposed love to her.
twi_clips\twi_clip_267.wav,﻿I would have never proposed to her as well.
twi_clips\twi_clip_268.wav,﻿I doubt your sister has any feelings for me.
twi_clips\twi_clip_269.wav,﻿We don't love each other.
twi_clips\twi_clip_270.wav,﻿I love you.
twi_clips\twi_clip_271.wav,﻿And you kept hanging out with her?
twi_clips\twi_clip_272.wav,﻿Haven't you seen such a thing before?
twi_clips\twi_clip_273.wav,"﻿Okay, I'll inform my mother."
twi_clips\twi_clip_274.wav,﻿Hold on.
twi_clips\twi_clip_275.wav,﻿You'll tell your mother?
twi_clips\twi_clip_276.wav,"﻿No, hold on..."
twi_clips\twi_clip_277.wav,﻿What will you tell your mother?
twi_clips\twi_clip_278.wav,﻿Why shouldn't I tell my mother?
twi_clips\twi_clip_279.wav,﻿Are you not smart?
twi_clips\twi_clip_280.wav,﻿I'll agree if my mother agrees so I'll inform my mother.
twi_clips\twi_clip_281.wav,﻿That's why I told you to stop saying that.
twi_clips\twi_clip_282.wav,﻿There are evil spirits around.
twi_clips\twi_clip_283.wav,﻿You should learn to keep somethings to yourself.
twi_clips\twi_clip_284.wav,﻿I'm not here to steal you.
twi_clips\twi_clip_285.wav,﻿I can't marry you without your mother's consent.
twi_clips\twi_clip_286.wav,﻿Your mother and father will attend
twi_clips\twi_clip_287.wav,﻿You should wait for some time.
twi_clips\twi_clip_288.wav,﻿Your mother can come in then.
twi_clips\twi_clip_289.wav,﻿You might be pregnant even then.
twi_clips\twi_clip_290.wav,﻿Be patient and accept my proposal.
twi_clips\twi_clip_291.wav,﻿Is the evil spirit you're referring to my mother?
twi_clips\twi_clip_292.wav,﻿Your mother is human.
twi_clips\twi_clip_293.wav,﻿
twi_clips\twi_clip_294.wav,﻿I stand a chance.
twi_clips\twi_clip_295.wav,﻿
twi_clips\twi_clip_296.wav,﻿Why are you walking out on me?
twi_clips\twi_clip_297.wav,"﻿/

' * 7"
twi_clips\twi_clip_298.wav,﻿She would have embarassed had someone else been here.
twi_clips\twi_clip_299.wav,﻿You've rejected my money?
twi_clips\twi_clip_300.wav,﻿So not all women like money?
twi_clips\twi_clip_301.wav,﻿Dear Lor^U
twi_clips\twi_clip_302.wav,﻿What women will do to me.
twi_clips\twi_clip_303.wav,﻿It serves me right.
twi_clips\twi_clip_304.wav,﻿Fremah should come and see.
twi_clips\twi_clip_305.wav,﻿I'm hungry.
twi_clips\twi_clip_306.wav,﻿What are we going to do?
twi_clips\twi_clip_307.wav,﻿hungry.
twi_clips\twi_clip_308.wav,﻿We don't have any mother to go to.
twi_clips\twi_clip_309.wav,﻿
twi_clips\twi_clip_310.wav,﻿It's only God who can help us.
twi_clips\twi_clip_311.wav,﻿
twi_clips\twi_clip_312.wav,﻿
twi_clips\twi_clip_313.wav,"﻿

✓^a"
twi_clips\twi_clip_314.wav,"﻿Please, we are hungry."
twi_clips\twi_clip_315.wav,﻿You're hungry?
twi_clips\twi_clip_316.wav,﻿Where did you people come from?
twi_clips\twi_clip_317.wav,﻿We have nowhere to go.
twi_clips\twi_clip_318.wav,﻿We are just wandering about.
twi_clips\twi_clip_319.wav,"﻿Please, help us if you can"
twi_clips\twi_clip_320.wav,﻿Help you?
twi_clips\twi_clip_321.wav,﻿You haven't eaten since morning and you're sitting here?
twi_clips\twi_clip_322.wav,﻿Let's go and let me get you something to eat.
twi_clips\twi_clip_323.wav,﻿
twi_clips\twi_clip_324.wav,﻿Bring it over!
twi_clips\twi_clip_325.wav,﻿1
twi_clips\twi_clip_326.wav,﻿
twi_clips\twi_clip_327.wav,﻿Take your time!
twi_clips\twi_clip_328.wav,﻿Which one of oyu is the oldest?
twi_clips\twi_clip_329.wav,﻿You won't answer?
twi_clips\twi_clip_330.wav,﻿You've become mutes?
twi_clips\twi_clip_331.wav,﻿The kind of work you're going to do.
twi_clips\twi_clip_332.wav,﻿I should labour and get ten Cedis to buy food for you.
twi_clips\twi_clip_333.wav,﻿How much do I earn in a day?
twi_clips\twi_clip_334.wav,﻿You are a rascal.
twi_clips\twi_clip_335.wav,﻿
twi_clips\twi_clip_336.wav,"﻿Swallow first b^re putting

lin more"
twi_clips\twi_clip_337.wav,﻿Lool^/his^ce! 71
twi_clips\twi_clip_338.wav,﻿You wjHfbe a rasc.al!'
twi_clips\twi_clip_339.wav,﻿
twi_clips\twi_clip_340.wav,﻿
twi_clips\twi_clip_341.wav,﻿
twi_clips\twi_clip_342.wav,﻿
