Twi Audio Clip,English Text
twi_clips\twi_clip_073.wav,Do you know you're the one who killed Abrafi?
twi_clips\twi_clip_074.wav,Me?
twi_clips\twi_clip_075.wav,Do y®u kow you killed y®ur mother?
twi_clips\twi_clip_076.wav,I am going to slap you with the chicken!
twi_clips\twi_clip_077.wav,face^with the chicken!
twi_clips\twi_clip_078.wav,"I am. going Iio scratch you face with th^, chicken!"
twi_clips\twi_clip_079.wav,ï»¿
twi_clips\twi_clip_080.wav,you're becoming a troublemaker!
twi_clips\twi_clip_081.wav,Be careful!
twi_clips\twi_clip_082.wav,ï»¿
twi_clips\twi_clip_083.wav,ï»¿
twi_clips\twi_clip_084.wav,ï»¿
twi_clips\twi_clip_085.wav,ï»¿
twi_clips\twi_clip_086.wav,"Your another is dead, Kofi."
twi_clips\twi_clip_087.wav,What happened?
twi_clips\twi_clip_088.wav,ï»¿
twi_clips\twi_clip_089.wav,"Your mother went early in the morning to gather foodstuff from the farm,"
twi_clips\twi_clip_090.wav,she went and then got bitten by a snake on the farm.
twi_clips\twi_clip_091.wav,"Where's my mother, Akua?"
twi_clips\twi_clip_092.wav,Look straight ahead of you.
twi_clips\twi_clip_093.wav,Mother!
twi_clips\twi_clip_094.wav,That's her choice.
twi_clips\twi_clip_095.wav,Y®ur sister is dead
twi_clips\twi_clip_096.wav,and you're here setting fiire!
twi_clips\twi_clip_097.wav,Is this a f®wl?!
twi_clips\twi_clip_098.wav,What •y.eiy'r© doih§ is wmTg!
twi_clips\twi_clip_099.wav,You'r
twi_clips\twi_clip_100.wav,What you're doing is wrong
twi_clips\twi_clip_101.wav,ï»¿
twi_clips\twi_clip_102.wav,Such a young boy like Kofi Adasa.
twi_clips\twi_clip_103.wav,My own son
twi_clips\twi_clip_104.wav,Had I given birth my son would have been older than you!
twi_clips\twi_clip_105.wav,"You,"
twi_clips\twi_clip_106.wav,attacked me?!
twi_clips\twi_clip_107.wav,You disgraced me!
twi_clips\twi_clip_108.wav,You threatened to beat me!
twi_clips\twi_clip_109.wav,I won't mind you.
twi_clips\twi_clip_110.wav,But I am only going to play with you.
twi_clips\twi_clip_111.wav,I am giving you womanizng.
twi_clips\twi_clip_112.wav,"""Womanizing is sweet""!"
twi_clips\twi_clip_113.wav,I am blessing you with womanizing.
twi_clips\twi_clip_114.wav,ï»¿
twi_clips\twi_clip_115.wav,Womanizing will be a deterrent from you completing school.
twi_clips\twi_clip_116.wav,For the last minute
twi_clips\twi_clip_117.wav,I will chain your groin with hernia.
twi_clips\twi_clip_118.wav,Hernia!
twi_clips\twi_clip_119.wav,It would be dangling between your tighs when you walk.
twi_clips\twi_clip_120.wav,I am only going to play with you
twi_clips\twi_clip_121.wav,ï»¿
twi_clips\twi_clip_122.wav,6
twi_clips\twi_clip_123.wav,You have really received a great inheritance.
twi_clips\twi_clip_124.wav,ï»¿
twi_clips\twi_clip_125.wav,ï»¿
twi_clips\twi_clip_126.wav,ï»¿
twi_clips\twi_clip_127.wav,ï»¿
twi_clips\twi_clip_128.wav,Holiness
twi_clips\twi_clip_129.wav,Unto the Lord.
twi_clips\twi_clip_130.wav,How are you?
twi_clips\twi_clip_131.wav,I'm very well.
twi_clips\twi_clip_132.wav,Have a seat.
twi_clips\twi_clip_133.wav,Have’a seat.
twi_clips\twi_clip_134.wav,rsailed you here in peace.
twi_clips\twi_clip_135.wav,Your husband brought a report to me that I want us address.
twi_clips\twi_clip_136.wav,"Before, that"
twi_clips\twi_clip_137.wav,"please, let's say a word of prayer."
twi_clips\twi_clip_138.wav,There's no proiWe».
twi_clips\twi_clip_139.wav,Your husband brought a report to me
twi_clips\twi_clip_140.wav,since he made the report to me
twi_clips\twi_clip_141.wav,ï»¿
twi_clips\twi_clip_142.wav,I couldn't just overlook it so I had to call you
twi_clips\twi_clip_143.wav,to deliberate bn it.
twi_clips\twi_clip_144.wav,"When we attend women's ministry service,"
twi_clips\twi_clip_145.wav,we:tea'ch.you..
twi_clips\twi_clip_146.wav,We teach you.everyth!ng so what's the .problem?
twi_clips\twi_clip_147.wav,You don't put these teaching into practice.
twi_clips\twi_clip_148.wav,You just come to listen.
twi_clips\twi_clip_149.wav,You don't live by them.
twi_clips\twi_clip_150.wav,It's; not^a very . ' good^thing. to do. ? •
twi_clips\twi_clip_151.wav,That sh:ouiWLhap pen.
twi_clips\twi_clip_152.wav,Men oftoday'a^e netted.
twi_clips\twi_clip_153.wav,But what can we d®f
twi_clips\twi_clip_154.wav,ï»¿
twi_clips\twi_clip_155.wav,What can we do?
twi_clips\twi_clip_156.wav,Y®u have to be patient in everything you do
twi_clips\twi_clip_157.wav,for someone to join our ministry because of you.
twi_clips\twi_clip_158.wav,"But if you can'Mo that t© win members Jnto this ministry, -:"
twi_clips\twi_clip_159.wav,then what are w^ dpiripp tW f®r?
twi_clips\twi_clip_160.wav,It means we^are- doMg this/or frothing. .
twi_clips\twi_clip_161.wav,"Please, I beg you."
twi_clips\twi_clip_162.wav,"Please,^"
twi_clips\twi_clip_163.wav,your husband
twi_clips\twi_clip_164.wav,if you're roasting plantain
twi_clips\twi_clip_165.wav,"an'd you don't turn the plantain,"
twi_clips\twi_clip_166.wav,won't it burn?
twi_clips\twi_clip_167.wav,It will burn.
twi_clips\twi_clip_168.wav,But if you get the time to carefully roast it
twi_clips\twi_clip_169.wav,it will roast nicely for yod to gat?
twi_clips\twi_clip_170.wav,"That is how you're supposed to treat yo,ur husband. """
twi_clips\twi_clip_171.wav,You should have^patienee for your husband
twi_clips\twi_clip_172.wav,and take good care of him for your own good.
twi_clips\twi_clip_173.wav,Sd piease>
twi_clips\twi_clip_174.wav,be patient Mtli fijm okay?
twi_clips\twi_clip_175.wav,Iff y®u knew the treatments I've been peceiving in that house
twi_clips\twi_clip_176.wav,and the things that have been happening in that house
twi_clips\twi_clip_177.wav,",-: and the things-tljat have keen happening in-that horse"
twi_clips\twi_clip_178.wav,^ y°u would feel sorry^for gne
twi_clips\twi_clip_179.wav,because the abuse and oppression ;I'm enduring
twi_clips\twi_clip_180.wav,It's not easy in that house.
twi_clips\twi_clip_181.wav,When I go to him for money
twi_clips\twi_clip_182.wav,t-he way this man will behave
twi_clips\twi_clip_183.wav,/But what can you do abo.dt hfe?
twi_clips\twi_clip_184.wav,"The man ai;e ndt gpM,"
twi_clips\twi_clip_185.wav,"The men are not .good but if you don>'t exercise- patience.,"
twi_clips\twi_clip_186.wav,what else can. y.pu d
twi_clips\twi_clip_187.wav,I am suffering in that house.
twi_clips\twi_clip_188.wav,Someone has it worse than you.
twi_clips\twi_clip_189.wav,Someone has it worse than you.
twi_clips\twi_clip_190.wav,"Take it easy with him, okay?"
twi_clips\twi_clip_191.wav,ï»¿
twi_clips\twi_clip_192.wav,"Please,"
twi_clips\twi_clip_193.wav,I've heard y®u.
twi_clips\twi_clip_194.wav,"Please, have patient for him okay?"
twi_clips\twi_clip_195.wav,Okay.
twi_clips\twi_clip_196.wav,So go and put things in order;
twi_clips\twi_clip_197.wav,Don't mind whatever he's doing..
twi_clips\twi_clip_198.wav,That's the case with most of the men
twi_clips\twi_clip_199.wav,but what can you do about it?'
twi_clips\twi_clip_200.wav,"I beg you, okay?"
twi_clips\twi_clip_201.wav,Okay.
twi_clips\twi_clip_202.wav,May God be with y@u.
twi_clips\twi_clip_203.wav,"Please, exercise pati'ence."
twi_clips\twi_clip_204.wav,I hear you.
twi_clips\twi_clip_205.wav,Haven't y®u finished already?
twi_clips\twi_clip_206.wav,Stop it and ©pen t-he gate f@r me!
twi_clips\twi_clip_207.wav,Open tee gate!
twi_clips\twi_clip_208.wav,What are you standing then® for?
twi_clips\twi_clip_209.wav,"Don't fee long, l@ve."
twi_clips\twi_clip_210.wav,Hurry.
twi_clips\twi_clip_211.wav,Hurry up and l@®k it!
twi_clips\twi_clip_212.wav,Huir-py op a riel lock it!
twi_clips\twi_clip_213.wav,H!®w are y®u?
twi_clips\twi_clip_214.wav,Kiel y®u bring any luggage?
twi_clips\twi_clip_215.wav,Why have you reituraad so earlyi?
twi_clips\twi_clip_216.wav,? Whe|e are y®u §®ing?
twi_clips\twi_clip_217.wav,tA’ps ^ou walking ®ut ®n me?
twi_clips\twi_clip_218.wav,Didn't you hear me call y®<darling?'
twi_clips\twi_clip_219.wav,You're kidding!
twi_clips\twi_clip_220.wav,What are you doing?
twi_clips\twi_clip_221.wav,What nonsense is ehis?
twi_clips\twi_clip_222.wav,ï»¿
twi_clips\twi_clip_223.wav,ï»¿
twi_clips\twi_clip_224.wav,- You're bringing a woman into my house?
twi_clips\twi_clip_225.wav,-Does-sfie think this is her constituency?
twi_clips\twi_clip_226.wav,"She has come to cast h,er vote?"
twi_clips\twi_clip_227.wav,"You're coming-into my home with a woman and I called you darling,"
twi_clips\twi_clip_228.wav,you're walking1 out-;on me?
twi_clips\twi_clip_229.wav,you're walking ©wt ©n m'e?
twi_clips\twi_clip_230.wav,Does the house belowg t-@ y®u?
twi_clips\twi_clip_231.wav,Does the house bel@ng t-® y®u?
twi_clips\twi_clip_232.wav,Theresa stupid person speaking so listen.
twi_clips\twi_clip_233.wav,Who's speak4Fig?
twi_clips\twi_clip_234.wav,There's a stupid man speaking so listen.
twi_clips\twi_clip_235.wav,There's no stupid person around!
twi_clips\twi_clip_236.wav,Didn't you hear a gsat s^y l^abe?
twi_clips\twi_clip_237.wav,What's bate.©.?
twi_clips\twi_clip_238.wav,Let me in.
twi_clips\twi_clip_239.wav,I said tell ijne where this woman is from!
twi_clips\twi_clip_240.wav,"If you don't tell me,"
twi_clips\twi_clip_241.wav,you'll not^ter this house today
twi_clips\twi_clip_242.wav,We are not v©t4ng!
twi_clips\twi_clip_243.wav,This is h©t your constituency!
twi_clips\twi_clip_244.wav,Let go of me!
twi_clips\twi_clip_245.wav,ï»¿
twi_clips\twi_clip_246.wav,Before I imweT
twi_clips\twi_clip_247.wav,"explain to-me_where ""this leader is fr»i^"
twi_clips\twi_clip_248.wav,ï»¿
twi_clips\twi_clip_249.wav,ï»¿
twi_clips\twi_clip_250.wav,She's gone inside but the only way to go in is if -^u tak'e-me with you.
twi_clips\twi_clip_251.wav,I am ®w yoar back like a huffiip!
twi_clips\twi_clip_252.wav,ï»¿
twi_clips\twi_clip_253.wav,I am ®r your ski.® like a sear.
twi_clips\twi_clip_254.wav,Yo.u have t-© take rge in as wWIL
twi_clips\twi_clip_255.wav,Let g o of me.
twi_clips\twi_clip_256.wav,^should let go Of you?
twi_clips\twi_clip_257.wav,v r ^ it
twi_clips\twi_clip_258.wav,ï»¿
twi_clips\twi_clip_259.wav,ï»¿
twi_clips\twi_clip_260.wav,Your own sister died.
twi_clips\twi_clip_261.wav,"People had come to offer their condolences,"
twi_clips\twi_clip_262.wav,there were men of God
twi_clips\twi_clip_263.wav,there were sympathizers
twi_clips\twi_clip_264.wav,as well as people who had come to offer their help.
twi_clips\twi_clip_265.wav,You we^e able to prepare palmnut soup wit-h chickenajM ate everything!
twi_clips\twi_clip_266.wav,Why is that?
twi_clips\twi_clip_267.wav,What really bothered me about the whole incident was that
twi_clips\twi_clip_268.wav,"today is her fortieth day anniversary and we're outdooring her belongings.,"
twi_clips\twi_clip_269.wav,ll^whit^-m^ ill say.
twi_clips\twi_clip_270.wav,"From your hair to toes,"
twi_clips\twi_clip_271.wav,look at your appearanse.
twi_clips\twi_clip_272.wav,ï»¿
twi_clips\twi_clip_273.wav,0^O00«°	•.<••
twi_clips\twi_clip_274.wav,Look at your outfit.
twi_clips\twi_clip_275.wav,Is this good?
twi_clips\twi_clip_276.wav,Why are you embarassing us and giving the family so much trouble?
twi_clips\twi_clip_277.wav,It's okay!
twi_clips\twi_clip_278.wav,"Today's meeting,"
twi_clips\twi_clip_279.wav,the purpose of today's meeting is
twi_clips\twi_clip_280.wav,today is her fortieth day anniversary
twi_clips\twi_clip_281.wav,so we are going unveil your sister's belongings.
twi_clips\twi_clip_282.wav,We're renting out your sister's room to take care of her sick daughter!
twi_clips\twi_clip_283.wav,We are putting a caretaker in charge of her cocoa farm
twi_clips\twi_clip_284.wav,wh® will make money to take the girl through school.
twi_clips\twi_clip_285.wav,So there is that.
twi_clips\twi_clip_286.wav,You're joking.
twi_clips\twi_clip_287.wav,Y® utmost be out of f^r fnYfids.
twi_clips\twi_clip_288.wav,'^ -Thgse 'i'ssues^ '-you've presented^® rie;
twi_clips\twi_clip_289.wav,?d#id -you thPhk aboW^eja?-before approachin'g me? _ -'
twi_clips\twi_clip_290.wav,"Listen to m|,/"
twi_clips\twi_clip_291.wav,. we thought ab^ul rf.
twi_clips\twi_clip_292.wav,At-u^uba oif Anderson^-s^e^king
twi_clips\twi_clip_293.wav,Listen
twi_clips\twi_clip_294.wav,I don't know what to do when I see you.
twi_clips\twi_clip_295.wav,I don't know the kind of dust God used in creating you.
twi_clips\twi_clip_296.wav,"Your own sister passed away,"
twi_clips\twi_clip_297.wav,you prepared ehicken soup t-he very d'ay sh’e was laid1t-® rest.
twi_clips\twi_clip_298.wav,You wei^j^u riding palmnut.
twi_clips\twi_clip_299.wav,I wat-eb^d' you ®l®s@ly.
twi_clips\twi_clip_300.wav,"hvQ,pmg fOT you t>® invitee me ‘but you didn't."
twi_clips\twi_clip_301.wav,"-What nonsense is^thfe?*"""
twi_clips\twi_clip_302.wav,ï»¿
twi_clips\twi_clip_303.wav,What foolishness is this?
twi_clips\twi_clip_304.wav,We are seriously speaking to our sister
twi_clips\twi_clip_305.wav,I am also saying what's important to me.
twi_clips\twi_clip_306.wav,Which people are serious?
twi_clips\twi_clip_307.wav,"Before my sister passed away,"
twi_clips\twi_clip_308.wav,how well did we live together?
twi_clips\twi_clip_309.wav,She could fight with me and warn me to wait and see.
twi_clips\twi_clip_310.wav,Then she'll add that on the day I did
twi_clips\twi_clip_311.wav,she'll pour powder on herself.
twi_clips\twi_clip_312.wav,The chicken wasn't enough.
twi_clips\twi_clip_313.wav,If she likes she should resurrect and die again
twi_clips\twi_clip_314.wav,and I'll kill a cow!
twi_clips\twi_clip_315.wav,I will kill a cow and distribute it to the towners.
twi_clips\twi_clip_316.wav,For everyone to get a share.
twi_clips\twi_clip_317.wav,’•^For W£Jiy@»G^ get. a share.
twi_clips\twi_clip_318.wav,§® y®0 Were tins one wh® t-iuiiifiire’S Lt around right?
twi_clips\twi_clip_319.wav,So you were the one who turned it around right?
twi_clips\twi_clip_320.wav,S^e ^aikd^h.e'11 bathe in powder s® yi®ai turned things around.
twi_clips\twi_clip_321.wav,What was I to do?
twi_clips\twi_clip_322.wav,"So if she died,"
twi_clips\twi_clip_323.wav,did it mean that you had to prepare palmnut soup with chicke.n?
twi_clips\twi_clip_324.wav,She should come and die again and see.
twi_clips\twi_clip_325.wav,How much is a cow?
twi_clips\twi_clip_326.wav,How much is a cow?
twi_clips\twi_clip_327.wav,ï»¿
twi_clips\twi_clip_328.wav,"I^jj l^di something DeB'er to say,"
twi_clips\twi_clip_329.wav,"If you had something better to say,"
twi_clips\twi_clip_330.wav,you claimed you were giving her room to her son!
twi_clips\twi_clip_331.wav,ï»¿
twi_clips\twi_clip_332.wav,JgEh^0om yours?
twi_clips\twi_clip_333.wav,Is the room yours?
twi_clips\twi_clip_334.wav,Does she have a room in this house?
twi_clips\twi_clip_335.wav,She does not have any room in this house!
twi_clips\twi_clip_336.wav,But do you?
twi_clips\twi_clip_337.wav,I am not giving any room to anybody in this house!
twi_clips\twi_clip_338.wav,•I am not giving a'ny^gjajm to anybody in this^h^use!
twi_clips\twi_clip_339.wav,Is t-h^ room she was ’^si^yburs?
twi_clips\twi_clip_340.wav,It's for the famUy-h
twi_clips\twi_clip_341.wav,It's for all ofusl.V;
twi_clips\twi_clip_342.wav,Whoever will move into this room >y
twi_clips\twi_clip_343.wav,I dori't know wh^t's^ wrong with him'/
twi_clips\twi_clip_344.wav,"Listen, '>"
twi_clips\twi_clip_345.wav,' I am offering a splutiom
twi_clips\twi_clip_346.wav,How old1 is she^hat she needs a rdpi^?
twi_clips\twi_clip_347.wav,• You shoCTId put hie# i-L '.a room with someone.
twi_clips\twi_clip_348.wav,The little suggestion^ I have is that <
twi_clips\twi_clip_349.wav,". let's raise""monke^^a:o> i chickens in thefpcrr-n."
twi_clips\twi_clip_350.wav,^ Fuck offil^/
twi_clips\twi_clip_351.wav,You don't deserve to attend our family meetings.
twi_clips\twi_clip_352.wav,ï»¿
twi_clips\twi_clip_353.wav,You made me^tiWidf hiring a ; caretaker for the1 cocoa fa rm fl
twi_clips\twi_clip_354.wav,"when we hafve’st-fhe cocoa beans and -i|ry them,"
twi_clips\twi_clip_355.wav,is it nW^fda?
twi_clips\twi_clip_356.wav,ï»¿
twi_clips\twi_clip_357.wav,ï»¿
twi_clips\twi_clip_358.wav,ï»¿
twi_clips\twi_clip_359.wav,ï»¿
twi_clips\twi_clip_360.wav,ï»¿
twi_clips\twi_clip_361.wav,f
twi_clips\twi_clip_362.wav,iWi^ik
twi_clips\twi_clip_363.wav,Witch!
twi_clips\twi_clip_364.wav,Are you calling me a wit-eh?!
twi_clips\twi_clip_365.wav,Is there another witch besides you?
twi_clips\twi_clip_366.wav,Every child thinks he's a royal.
twi_clips\twi_clip_367.wav,ï»¿
twi_clips\twi_clip_368.wav,See what she's doing
twi_clips\twi_clip_369.wav,"Next ti^ne, |pry into people's-aftatos."
twi_clips\twi_clip_370.wav,I'm going to make you blind
twi_clips\twi_clip_371.wav,I'jin going t© mate y^ blind
twi_clips\twi_clip_372.wav,Slit tIs ere-and blabber!
twi_clips\twi_clip_373.wav,Aue y@u' hungry?
twi_clips\twi_clip_374.wav,"G® 3^ sell the mangoes, okay?"
twi_clips\twi_clip_375.wav,Go and sell!
twi_clips\twi_clip_376.wav,Pry Inf® my affairs ansi. yoiAf see-.
twi_clips\twi_clip_377.wav,Ta.ke it
twi_clips\twi_clip_378.wav,I'll give y®u money t-® buy f(®ob when y®u ret-urm.
twi_clips\twi_clip_379.wav,Sell all the oranges as well.
twi_clips\twi_clip_380.wav,Get away; from me!
twi_clips\twi_clip_381.wav,Eve® your s^n smells like aleohol.
twi_clips\twi_clip_382.wav,Every part of your being reeks of alcohol'!
twi_clips\twi_clip_383.wav,Why?
twi_clips\twi_clip_384.wav,Won't you stop taking ale®hol and sell ray ma%®es for me?
twi_clips\twi_clip_385.wav,"Since I am the. 6,ne wh® gives money for housekeeping?"
twi_clips\twi_clip_386.wav,I should quit dninking?
twi_clips\twi_clip_387.wav,Yies.
twi_clips\twi_clip_388.wav,Yes.
twi_clips\twi_clip_389.wav,And' go a Ad sell your ^mangoes?
twi_clips\twi_clip_390.wav,ï»¿
twi_clips\twi_clip_391.wav,Well done.
twi_clips\twi_clip_392.wav,"If you'll stop, d Hiding and go and sell mangoes,"
twi_clips\twi_clip_393.wav,____s	/	»
twi_clips\twi_clip_394.wav,You'll earn money
twi_clips\twi_clip_395.wav,for us to feed ourselves!
twi_clips\twi_clip_396.wav,Come here!
twi_clips\twi_clip_397.wav,Who sent y©u witlh tihis?
twi_clips\twi_clip_398.wav,What are you selling?
twi_clips\twi_clip_399.wav,G® arid sail her f®r me-!
twi_clips\twi_clip_400.wav,Yes.
twi_clips\twi_clip_401.wav,Go and tell her it's with me so she should tome
twi_clips\twi_clip_402.wav,and let me pay her.
twi_clips\twi_clip_403.wav,Go and call her for me!
twi_clips\twi_clip_404.wav,I am waiting right here.
twi_clips\twi_clip_405.wav,Yes./
twi_clips\twi_clip_406.wav,Go and get her for me!
twi_clips\twi_clip_407.wav,G© and ^f fer f@ r sn@L„
twi_clips\twi_clip_408.wav,Some people are very wicked.
twi_clips\twi_clip_409.wav,"You've sent the, girl to and sell sicknesses."
twi_clips\twi_clip_410.wav,Whoever will buy and consume this will fall sick..
twi_clips\twi_clip_411.wav,"Yes, go and call her."
twi_clips\twi_clip_412.wav,It's very good
twi_clips\twi_clip_413.wav,for me to stop d nim hi ng and go and sell mangoes.
twi_clips\twi_clip_414.wav,I should stop drimkng and eat what?
twi_clips\twi_clip_415.wav,"If you're dUing thiS'to yourself, please st-®p!"
twi_clips\twi_clip_416.wav,Wi’zarjds
twi_clips\twi_clip_417.wav,There's a funeral.
twi_clips\twi_clip_418.wav,Which^n^
twi_clips\twi_clip_419.wav,"When there's a funeral,"
twi_clips\twi_clip_420.wav,we drin'k alcohol.
twi_clips\twi_clip_421.wav,Haven't you heard the bad news?
twi_clips\twi_clip_422.wav,Which 'funeral?-
twi_clips\twi_clip_423.wav,Koo Anokye died just t>his afternoon.
twi_clips\twi_clip_424.wav,Is he your'r'eJaHve?
twi_clips\twi_clip_425.wav,Is he your mother's or fathers son?
twi_clips\twi_clip_426.wav,That youTe* ah^y® using as an excuse to drink?
twi_clips\twi_clip_427.wav,K@o Anok-ye is dead and that's why you are this drunk?
twi_clips\twi_clip_428.wav,Have^y^j eaten^
twi_clips\twi_clip_429.wav,Have you eaterTsince 'morning?
twi_clips\twi_clip_430.wav,"Koo An,®,kye is a human being."
twi_clips\twi_clip_431.wav,"W In eTir somebody dies,"
twi_clips\twi_clip_432.wav,we drink.
twi_clips\twi_clip_433.wav,Is tha't so?
twi_clips\twi_clip_434.wav,Somebody is dead so I'm drunk.
twi_clips\twi_clip_435.wav,You brought with you..
twi_clips\twi_clip_436.wav,You
twi_clips\twi_clip_437.wav,"Okay, go ahead; an’d drbnk."
twi_clips\twi_clip_438.wav,"I am going to report jt®' ttfe police to come and .assess you,"
twi_clips\twi_clip_439.wav,for I know that you'll definitely die sOow e.Qfeugh
twi_clips\twi_clip_440.wav,The alcohol' wilhljh'll y®u
twi_clips\twi_clip_441.wav,so’that I won't be arrested.
twi_clips\twi_clip_442.wav,The witches ansi wizards in this fa mi by.
twi_clips\twi_clip_443.wav,I even brought take away wit-h me.
twi_clips\twi_clip_444.wav,What is it?
twi_clips\twi_clip_445.wav,Where's the mahgo?i.
twi_clips\twi_clip_446.wav,"Go and g>t my (173,090 for me"
twi_clips\twi_clip_447.wav,@.o a.nd get my mango for me!
twi_clips\twi_clip_448.wav,I he person who fa^as ceased' my manges
twi_clips\twi_clip_449.wav,Go and telbhim t-he mangoes are n®t his
twi_clips\twi_clip_450.wav,«	They' re mine!
twi_clips\twi_clip_451.wav,Go and <e't my mangoes for me!-
twi_clips\twi_clip_452.wav,ï»¿
twi_clips\twi_clip_453.wav,Stop it!
twi_clips\twi_clip_454.wav,Why are you doing this?!*
twi_clips\twi_clip_455.wav,"I sent her t®' ,9® and sell mangoes"
twi_clips\twi_clip_456.wav,Stig sanae back' screaming
twi_clips\twi_clip_457.wav,Where are the mangoes?!
twi_clips\twi_clip_458.wav,You'll force me bo short-en my life
twi_clips\twi_clip_459.wav,Are you going to strike me?
twi_clips\twi_clip_460.wav,Just look at that.
twi_clips\twi_clip_461.wav,What y®u are dsing!
twi_clips\twi_clip_462.wav,J
twi_clips\twi_clip_463.wav,ï»¿
twi_clips\twi_clip_464.wav,ï»¿
twi_clips\twi_clip_465.wav,Go and get my mango for me!
twi_clips\twi_clip_466.wav,Keep doing what you're doing
twi_clips\twi_clip_467.wav,Just look at him.
twi_clips\twi_clip_468.wav,Look.
twi_clips\twi_clip_469.wav,WMdo y®u want in my room?
twi_clips\twi_clip_470.wav,Is it your room?
twi_clips\twi_clip_471.wav,Ts it your room?
twi_clips\twi_clip_472.wav,IC’s for all of us!
twi_clips\twi_clip_473.wav,Will your room ev.er fee this decorated?
twi_clips\twi_clip_474.wav,"Es this your r6,om? ."
twi_clips\twi_clip_475.wav,Will your room ever be this decorated?
