Twi Audio Clip,English Text
twi_clips\twi_clip_064.wav,﻿How can we sleep in the same room with a man?
twi_clips\twi_clip_065.wav,﻿This northerner goes to bed naked.
twi_clips\twi_clip_066.wav,﻿She walks around naked after taking her bath
twi_clips\twi_clip_067.wav,﻿then goes to sleep wearing nothing.
twi_clips\twi_clip_068.wav,﻿How can we sleep in the same room with a male?
twi_clips\twi_clip_069.wav,﻿We can't sleep in the same room with a male.
twi_clips\twi_clip_070.wav,﻿he can find somewhere else to sleep then we'll stay with the gi
twi_clips\twi_clip_071.wav,"﻿Please, he’s everything to me."
twi_clips\twi_clip_072.wav,﻿I can’t go anywhere without him.
twi_clips\twi_clip_073.wav,"﻿Please, allow him to also stay with you."
twi_clips\twi_clip_074.wav,﻿Are you saying you can't stay if Kapopoo is not with you?
twi_clips\twi_clip_075.wav,﻿* * 4*
twi_clips\twi_clip_076.wav,"﻿If they're saying they can't stay with me.,"
twi_clips\twi_clip_077.wav,﻿
twi_clips\twi_clip_078.wav,﻿Are you leaving me?
twi_clips\twi_clip_079.wav,﻿I'll look for work so that I'd have money when we meet again.
twi_clips\twi_clip_080.wav,"﻿Don't go, brother."
twi_clips\twi_clip_081.wav,"﻿I

*"
twi_clips\twi_clip_082.wav,﻿
twi_clips\twi_clip_083.wav,"﻿,^^"
twi_clips\twi_clip_084.wav,﻿
twi_clips\twi_clip_085.wav,"﻿I

1"
twi_clips\twi_clip_086.wav,﻿We've earned so much money today.
twi_clips\twi_clip_087.wav,"﻿On that road,"
twi_clips\twi_clip_088.wav,﻿no driver can compare to my master.
twi_clips\twi_clip_089.wav,﻿He drives so fast.
twi_clips\twi_clip_090.wav,﻿What brings you here this afternoon?
twi_clips\twi_clip_091.wav,﻿I should go ahead and tell the truth.
twi_clips\twi_clip_092.wav,﻿Did you drop your water?
twi_clips\twi_clip_093.wav,﻿No.
twi_clips\twi_clip_094.wav,﻿Then what?
twi_clips\twi_clip_095.wav,﻿But you have been given a dress down.
twi_clips\twi_clip_096.wav,﻿You have been given a severe dress down.
twi_clips\twi_clip_097.wav,"﻿I don't get you, Appau."
twi_clips\twi_clip_098.wav,﻿Did Ohemaa insult you or me?
twi_clips\twi_clip_099.wav,﻿Why will Ohemaa insult me?
twi_clips\twi_clip_100.wav,﻿Ohemaa insulted you so much that I was also af ecfted.
twi_clips\twi_clip_101.wav,﻿What are you talking about?
twi_clips\twi_clip_102.wav,﻿Did she insult you or me?
twi_clips\twi_clip_103.wav,﻿Have you forgotten you gave me a message for Obe iiSi?
twi_clips\twi_clip_104.wav,﻿Yes!
twi_clips\twi_clip_105.wav,﻿I promise you that I delivered the message just as you told me.
twi_clips\twi_clip_106.wav,﻿Did it work?!
twi_clips\twi_clip_107.wav,﻿She has insulted you mercilessly.
twi_clips\twi_clip_108.wav,﻿What you are saying proves that point!
twi_clips\twi_clip_109.wav,﻿I told you to spice it up.
twi_clips\twi_clip_110.wav,﻿I told you to take a malt drink before you go ahead with it.
twi_clips\twi_clip_111.wav,﻿Do you understand?
twi_clips\twi_clip_112.wav,﻿How close you are to the girl
twi_clips\twi_clip_113.wav,﻿is the reason I assigned this to you.
twi_clips\twi_clip_114.wav,﻿Why have you come here to tell me stories?
twi_clips\twi_clip_115.wav,﻿I don't understand the stories you're telling me.
twi_clips\twi_clip_116.wav,﻿Ohemaa said she's not interested in your type of man.
twi_clips\twi_clip_117.wav,﻿You don't even come close.
twi_clips\twi_clip_118.wav,﻿She prefers a man with good job and a lot of money.
twi_clips\twi_clip_119.wav,"﻿Stop talking, Appau."
twi_clips\twi_clip_120.wav,"﻿You know when we talk about a man in this station,"
twi_clips\twi_clip_121.wav,﻿no other man matters!
twi_clips\twi_clip_122.wav,﻿I am very much aware of that
twi_clips\twi_clip_123.wav,﻿You don't even matter.
twi_clips\twi_clip_124.wav,﻿How could I be?
twi_clips\twi_clip_125.wav,﻿Why then is she insulting me?
twi_clips\twi_clip_126.wav,﻿Ohemaa said you're not her class
twi_clips\twi_clip_127.wav,﻿and that you don't know anything.
twi_clips\twi_clip_128.wav,"﻿The kinds of things Ohemaa said,"
twi_clips\twi_clip_129.wav,﻿I will not understand this Appau.
twi_clips\twi_clip_130.wav,﻿Ohemaa can't insult me that way.
twi_clips\twi_clip_131.wav,﻿I watched her quietly and I was shocked because I knew Ohemaa as a humble person.
twi_clips\twi_clip_132.wav,﻿I never knew she could be so nasty.
twi_clips\twi_clip_133.wav,﻿How she insulted you I'd poison myself if I were you.
twi_clips\twi_clip_134.wav,﻿You're my friend but I have to be honest with you.
twi_clips\twi_clip_135.wav,﻿How much you hate bathing that I keep talking to you about
twi_clips\twi_clip_136.wav,﻿is partly to blame.
twi_clips\twi_clip_137.wav,﻿You were smelly when you went to the girl and that's why she didn't agree to your proposal.
twi_clips\twi_clip_138.wav,﻿I should go and present my case myself.
twi_clips\twi_clip_139.wav,﻿Can you do that?
twi_clips\twi_clip_140.wav,﻿I'll open her understanding.
twi_clips\twi_clip_141.wav,﻿Can you do that?
twi_clips\twi_clip_142.wav,"﻿The last one who scarier than her but still,"
twi_clips\twi_clip_143.wav,﻿I got her.
twi_clips\twi_clip_144.wav,﻿How much more Ohemaa?
twi_clips\twi_clip_145.wav,﻿Okay then.
twi_clips\twi_clip_146.wav,﻿Go to Accra and take your bath since that's where there's clean water before approaching her.
twi_clips\twi_clip_147.wav,﻿I'll win Ohemaa over.
twi_clips\twi_clip_148.wav,﻿I've heard you.
twi_clips\twi_clip_149.wav,﻿I'm now going upstairs for water to sell.
twi_clips\twi_clip_150.wav,﻿So if after everything you still want to approach her yourself
twi_clips\twi_clip_151.wav,﻿then go right ahead.
twi_clips\twi_clip_152.wav,"﻿Okay, go."
twi_clips\twi_clip_153.wav,﻿You can only win her over with a charm.
twi_clips\twi_clip_154.wav,"﻿You are my friend and I asked you to do something for me,"
twi_clips\twi_clip_155.wav,﻿You don't like bathing so the girl walked out on you.
twi_clips\twi_clip_156.wav,﻿You've come back to tell me you didn't get her.
twi_clips\twi_clip_157.wav,﻿I'll personally approah her.
twi_clips\twi_clip_158.wav,﻿No one called you yet you rushed over.
twi_clips\twi_clip_159.wav,﻿You should learn to be patient.
twi_clips\twi_clip_160.wav,﻿Did he call you
twi_clips\twi_clip_161.wav,﻿You are not patient.
twi_clips\twi_clip_162.wav,﻿Are you the only one here to make money?
twi_clips\twi_clip_163.wav,﻿You need to learn to be patient.
twi_clips\twi_clip_164.wav,﻿Did the woman call you?
twi_clips\twi_clip_165.wav,﻿Do just that!
twi_clips\twi_clip_166.wav,﻿Don't come with me anymore!
twi_clips\twi_clip_167.wav,﻿I won't mind you.
twi_clips\twi_clip_168.wav,﻿Get lost!
twi_clips\twi_clip_169.wav,﻿Which strategy did you use to sell your things?
twi_clips\twi_clip_170.wav,﻿Which strategy did you use to sell yourHhing??
twi_clips\twi_clip_171.wav,﻿It's the grace of God. . \^
twi_clips\twi_clip_172.wav,﻿I can see you running around.
twi_clips\twi_clip_173.wav,﻿I cansee you running around. >
twi_clips\twi_clip_174.wav,﻿People are^always patronizing your water.
twi_clips\twi_clip_175.wav,﻿People are always patronizing your water.
twi_clips\twi_clip_176.wav,﻿I have a lot of customers.
twi_clips\twi_clip_177.wav,﻿The won't drink water if I don't sell it to^them.
twi_clips\twi_clip_178.wav,﻿They always wait for me even when they're eating.
twi_clips\twi_clip_179.wav,﻿No.
twi_clips\twi_clip_180.wav,﻿I am happy about the way you sell water.
twi_clips\twi_clip_181.wav,﻿I am happy about the way you sell water.
twi_clips\twi_clip_182.wav,﻿Have you seen?
twi_clips\twi_clip_183.wav,﻿If peopledon't appreciate your hardwprk
twi_clips\twi_clip_184.wav,﻿If people don't appreciate your hardwonk
twi_clips\twi_clip_185.wav,﻿it means you're working in vain.
twi_clips\twi_clip_186.wav,﻿You see?
twi_clips\twi_clip_187.wav,﻿I've found you a spot at this station foryou to sell bread because of how hardworking you are.
twi_clips\twi_clip_188.wav,﻿I've found you a spot at this station fonyou to sell bread because of how hardworking you are.
twi_clips\twi_clip_189.wav,﻿I've already spoken to some of the station masters.
twi_clips\twi_clip_190.wav,﻿The spot is waiting for you.
twi_clips\twi_clip_191.wav,﻿You just need a carpenter to make a table for you.
twi_clips\twi_clip_192.wav,﻿We'd just pack the bread on it?S
twi_clips\twi_clip_193.wav,﻿\That would be all.
twi_clips\twi_clip_194.wav,﻿You see?
twi_clips\twi_clip_195.wav,﻿Thank-you for thinking about me -
twi_clips\twi_clip_196.wav,﻿this is not how I want things to be.
twi_clips\twi_clip_197.wav,﻿I want a shop where I'd be traveling to buy goods to stock it.
twi_clips\twi_clip_198.wav,﻿How long will I take to be successful if I'm to sell on a table?
twi_clips\twi_clip_199.wav,﻿I'm going to be asked to remove it immediately I put it here.
twi_clips\twi_clip_200.wav,﻿If you reject their proposals
twi_clips\twi_clip_201.wav,﻿they will harass you at this station.
twi_clips\twi_clip_202.wav,﻿The shop would be mine.
twi_clips\twi_clip_203.wav,﻿The station masters aren't going to be a problem.
twi_clips\twi_clip_204.wav,﻿It's not a problem at all.
twi_clips\twi_clip_205.wav,﻿Leave that to me.
twi_clips\twi_clip_206.wav,﻿I'll take care of that for you.
twi_clips\twi_clip_207.wav,﻿Leave that to me.
twi_clips\twi_clip_208.wav,"﻿About the store, I can see that you're hardworking"
twi_clips\twi_clip_209.wav,﻿I know I won't lose if I invest in you.
twi_clips\twi_clip_210.wav,﻿I know I won't lose if I invest Jn you.
twi_clips\twi_clip_211.wav,﻿Thank you.
twi_clips\twi_clip_212.wav,﻿I'll definetly get my money back
twi_clips\twi_clip_213.wav,"﻿but even if I do'n't,"
twi_clips\twi_clip_214.wav,﻿it's nothing so don't worry about it.
twi_clips\twi_clip_215.wav,﻿I am getting back to work.
twi_clips\twi_clip_216.wav,﻿The water isn't warn yet.
twi_clips\twi_clip_217.wav,﻿
twi_clips\twi_clip_218.wav,﻿You aren't just supposed to steal just about anything.
twi_clips\twi_clip_219.wav,﻿Someobody's outfift alone can tell you the kind of phone he uses and the amount of money on him.
twi_clips\twi_clip_220.wav,﻿Do you hear me?
twi_clips\twi_clip_221.wav,"﻿So when you see the person,"
twi_clips\twi_clip_222.wav,﻿Gheck his outfit and the way he walks.
twi_clips\twi_clip_223.wav,﻿Stop fooling!
twi_clips\twi_clip_224.wav,﻿Master is talking.
twi_clips\twi_clip_225.wav,﻿You see?
twi_clips\twi_clip_226.wav,﻿he bag you brought to me the other day contained only diapers
twi_clips\twi_clip_227.wav,﻿What do we want with diapers?
twi_clips\twi_clip_228.wav,﻿'ve already told you to check out the person before robbing him
twi_clips\twi_clip_229.wav,﻿Check out he store before going in.
twi_clips\twi_clip_230.wav,﻿The goods outside the shop can give you the fair idea of the money in there.
twi_clips\twi_clip_231.wav,﻿Do you understand?
twi_clips\twi_clip_232.wav,﻿I believe you understand now?
twi_clips\twi_clip_233.wav,﻿Every mission will go on smoothly.
twi_clips\twi_clip_234.wav,"﻿Again,"
twi_clips\twi_clip_235.wav,﻿Have you seent he porters?
twi_clips\twi_clip_236.wav,﻿I don't want to pickpocket these days.
twi_clips\twi_clip_237.wav,﻿It is your duty now to go and steal and bring the money to me.
twi_clips\twi_clip_238.wav,﻿I am the boss
twi_clips\twi_clip_239.wav,"﻿so if I should go out there and steal,"
twi_clips\twi_clip_240.wav,﻿I'd be expos d.
twi_clips\twi_clip_241.wav,﻿They’ll it was me.
twi_clips\twi_clip_242.wav,"﻿But if you go and steal,"
twi_clips\twi_clip_243.wav,﻿I would be hidden so I could come out and take the goods if something should happen.
twi_clips\twi_clip_244.wav,﻿Do you understand?
twi_clips\twi_clip_245.wav,﻿It is wrong to let me go myself.
twi_clips\twi_clip_246.wav,﻿Make sure you go and steal from the porters.
twi_clips\twi_clip_247.wav,﻿That's all.
twi_clips\twi_clip_248.wav,﻿Do you understand me?
twi_clips\twi_clip_249.wav,﻿Are you all okay?
twi_clips\twi_clip_250.wav,﻿I'm not Okay.
twi_clips\twi_clip_251.wav,﻿I'm not okay
twi_clips\twi_clip_252.wav,﻿because
twi_clips\twi_clip_253.wav,﻿we don't get a share in all the money we bring you.
twi_clips\twi_clip_254.wav,﻿We steal phones for you
twi_clips\twi_clip_255.wav,﻿then you tell us you'd be right back but that's the last of it.
twi_clips\twi_clip_256.wav,﻿I'm not okay
twi_clips\twi_clip_257.wav,﻿so do something about that.
twi_clips\twi_clip_258.wav,﻿You are okay.
twi_clips\twi_clip_259.wav,﻿You're envious.
twi_clips\twi_clip_260.wav,﻿Why are you so envious?
twi_clips\twi_clip_261.wav,﻿Why are you so envious?
twi_clips\twi_clip_262.wav,﻿What else must boss do for us besides everything he's been doing?
twi_clips\twi_clip_263.wav,﻿I'll stuff this in your nose if you're not careful.
twi_clips\twi_clip_264.wav,﻿You always wear the same thing every Thursday.
twi_clips\twi_clip_265.wav,﻿
twi_clips\twi_clip_266.wav,﻿»As#
twi_clips\twi_clip_267.wav,﻿I don't want to go ou^nto^he field.
twi_clips\twi_clip_268.wav,﻿
twi_clips\twi_clip_269.wav,﻿You have to steal m'dhey-for me
twi_clips\twi_clip_270.wav,﻿so that.l can assist you jifftimes of trouble.
twi_clips\twi_clip_271.wav,﻿If you fail to steal money frpifi?the‘porters for me
twi_clips\twi_clip_272.wav,﻿and you're aniWied?
twi_clips\twi_clip_273.wav,﻿I'll use some of the money ydti steal and the money from sale bf the phones
twi_clips\twi_clip_274.wav,﻿to pay off the ppli'cbmen.
twi_clips\twi_clip_275.wav,﻿Do you undersiBhW?'
twi_clips\twi_clip_276.wav,﻿You should also understand.
twi_clips\twi_clip_277.wav,﻿^ I understand y^rnfcw.
twi_clips\twi_clip_278.wav,﻿
twi_clips\twi_clip_279.wav,﻿can see that your chain hasteven become old.
twi_clips\twi_clip_280.wav,﻿
twi_clips\twi_clip_281.wav,﻿I'll give you money toystore it.
twi_clips\twi_clip_282.wav,﻿That's even .what I was going fo talk to you about.
twi_clips\twi_clip_283.wav,﻿
twi_clips\twi_clip_284.wav,﻿1
