Twi Audio Clip,English Text
twi_clips\twi_clip_043.wav,﻿I am a sick woman.
twi_clips\twi_clip_044.wav,﻿I can't seem to find help anywhere.
twi_clips\twi_clip_045.wav,﻿You're the eldest and now you're leaving me
twi_clips\twi_clip_046.wav,﻿what will I do if something should happen?
twi_clips\twi_clip_047.wav,﻿But sister is not a child.
twi_clips\twi_clip_048.wav,﻿If I don't go and find something to do
twi_clips\twi_clip_049.wav,﻿who will help you?
twi_clips\twi_clip_050.wav,"﻿Please, allow me to go, okay?"
twi_clips\twi_clip_051.wav,﻿If you leave and something happens so we come to the city
twi_clips\twi_clip_052.wav,﻿where will I come and find you being blind?
twi_clips\twi_clip_053.wav,﻿Nothing will happen to me.
twi_clips\twi_clip_054.wav,"﻿If I go and find something to do,"
twi_clips\twi_clip_055.wav,﻿I'll send you money whenever there's a car coming here.
twi_clips\twi_clip_056.wav,"﻿Please, mother."
twi_clips\twi_clip_057.wav,﻿I cannot take your words for granted.
twi_clips\twi_clip_058.wav,"﻿If you insist on going,"
twi_clips\twi_clip_059.wav,﻿may God be with you.
twi_clips\twi_clip_060.wav,﻿I'm going to work to earn money to take care of you.
twi_clips\twi_clip_061.wav,﻿Allow me to go and work to earn money to take care of you.
twi_clips\twi_clip_062.wav,"﻿Staying here won't be good for me, my sister or you."
twi_clips\twi_clip_063.wav,﻿
twi_clips\twi_clip_064.wav,﻿
twi_clips\twi_clip_065.wav,﻿
twi_clips\twi_clip_066.wav,﻿
twi_clips\twi_clip_067.wav,﻿
twi_clips\twi_clip_068.wav,﻿wm
twi_clips\twi_clip_069.wav,"﻿Sometimes,-! can't figure out what to say."
twi_clips\twi_clip_070.wav,﻿
twi_clips\twi_clip_071.wav,﻿How do I mean?
twi_clips\twi_clip_072.wav,﻿
twi_clips\twi_clip_073.wav,"﻿^Surprisingly,"
twi_clips\twi_clip_074.wav,﻿would you believe I had a dream last time
twi_clips\twi_clip_075.wav,﻿where I was the president of the Republic of Ghana
twi_clips\twi_clip_076.wav,﻿and you were'the
twi_clips\twi_clip_077.wav,﻿Who?
twi_clips\twi_clip_078.wav,﻿You.
twi_clips\twi_clip_079.wav,﻿Mie?
twi_clips\twi_clip_080.wav,﻿Wherever you went police cars were your escorts.
twi_clips\twi_clip_081.wav,﻿■They would be hon£in§.
twi_clips\twi_clip_082.wav,"﻿«»■

Stop it, Appau"
twi_clips\twi_clip_083.wav,"﻿to	-	^	■	—^'ri

Who?

-^-C-	X* ^ ,	'^—	’’^SW'"
twi_clips\twi_clip_084.wav,﻿You and I.
twi_clips\twi_clip_085.wav,﻿You and I?
twi_clips\twi_clip_086.wav,﻿You dreamt I was the first lady and you were president?
twi_clips\twi_clip_087.wav,﻿ou were going from region to region on Coronavirus education
twi_clips\twi_clip_088.wav,﻿Don't have such dreams!
twi_clips\twi_clip_089.wav,﻿Don't you ever have such a dream!
twi_clips\twi_clip_090.wav,﻿Wake up immediately you start having such dreams!
twi_clips\twi_clip_091.wav,﻿- I was your first lady?!
twi_clips\twi_clip_092.wav,﻿Would you ever prosper in life?
twi_clips\twi_clip_093.wav,﻿Do you have prosperity in your future?!
twi_clips\twi_clip_094.wav,﻿You would never succeed in life.
twi_clips\twi_clip_095.wav,﻿You're stuck!
twi_clips\twi_clip_096.wav,﻿How long will it take you to sell these things before becoming rich?!
twi_clips\twi_clip_097.wav,﻿Then go to the parliament to buy forms!
twi_clips\twi_clip_098.wav,﻿Who will vote for you?!
twi_clips\twi_clip_099.wav,﻿Is that the reason you brought me here?
twi_clips\twi_clip_100.wav,"﻿You know that my failure to secure a lucrative job is the reason for all this,"
twi_clips\twi_clip_101.wav,﻿selling ice water and drinks is my profession
twi_clips\twi_clip_102.wav,﻿because I ve been to school
twi_clips\twi_clip_103.wav,"﻿so if I become president and I receive foreign investors,"
twi_clips\twi_clip_104.wav,﻿It will never happen!
twi_clips\twi_clip_105.wav,﻿You're never going to prosper!
twi_clips\twi_clip_106.wav,﻿You have reach the limit of your prosperity!.
twi_clips\twi_clip_107.wav,﻿This is exactly what you'll keep doing!
twi_clips\twi_clip_108.wav,﻿Yes!
twi_clips\twi_clip_109.wav,﻿You're going to president and then I'll be your first lady.
twi_clips\twi_clip_110.wav,﻿TH be your half lady!
twi_clips\twi_clip_111.wav,"﻿No, I can't be!"
twi_clips\twi_clip_112.wav,﻿I won't find the time!
twi_clips\twi_clip_113.wav,﻿You're out of'your mind!
twi_clips\twi_clip_114.wav,﻿You're going to be president of Ghana!
twi_clips\twi_clip_115.wav,﻿It's true that God picks the worst and make it best
twi_clips\twi_clip_116.wav,"﻿but not you, Appau!"
twi_clips\twi_clip_117.wav,﻿You'll never succeed in life!
twi_clips\twi_clip_118.wav,﻿Is this why you called me over?
twi_clips\twi_clip_119.wav,﻿I had another dream and I was hoping it would come true.
twi_clips\twi_clip_120.wav,﻿You would be married to a minister
twi_clips\twi_clip_121.wav,﻿and you would be moving in their company.
twi_clips\twi_clip_122.wav,﻿You just had atgood dream!
twi_clips\twi_clip_123.wav,﻿You'd be surrounded by house helps.
twi_clips\twi_clip_124.wav,"﻿Yes, this is the kind of dream you should be having."
twi_clips\twi_clip_125.wav,﻿You should dream about me fraternizing with ministers or even married to one.
twi_clips\twi_clip_126.wav,﻿You Should have such dreams about me.
twi_clips\twi_clip_127.wav,﻿When ever will you?
twi_clips\twi_clip_128.wav,﻿Even if it's not a minister but his son
twi_clips\twi_clip_129.wav,﻿president or his vice or even a minister.
twi_clips\twi_clip_130.wav,﻿I might even manage with an assembly man.
twi_clips\twi_clip_131.wav,﻿When ever will you be?
twi_clips\twi_clip_132.wav,﻿Do you know the president is not interested in dark women?
twi_clips\twi_clip_133.wav,﻿Is that so?
twi_clips\twi_clip_134.wav,﻿What about the vice?
twi_clips\twi_clip_135.wav,﻿He also is not interested in dark women.
twi_clips\twi_clip_136.wav,﻿What about a minister?
twi_clips\twi_clip_137.wav,﻿So are you going to take a dive in palm oil or apply Pourclaire?
twi_clips\twi_clip_138.wav,"﻿No, I don't have time for that"
twi_clips\twi_clip_139.wav,﻿but I'll marry a dignitary.
twi_clips\twi_clip_140.wav,﻿A minister or an assembly man.
twi_clips\twi_clip_141.wav,﻿Thai will b% very good.
twi_clips\twi_clip_142.wav,﻿^M o sLof t h e m ti ave bi eye les.
twi_clips\twi_clip_143.wav,﻿That will Fie Ip your.
twi_clips\twi_clip_144.wav,﻿You'll be on it while he pushes you.
twi_clips\twi_clip_145.wav,"﻿No, it wouldn't suit me."
twi_clips\twi_clip_146.wav,﻿I want a prominent man.
twi_clips\twi_clip_147.wav,"﻿You go out and never, refum^ome.."
twi_clips\twi_clip_148.wav,﻿^Father^ ^ *~
twi_clips\twi_clip_149.wav,﻿'•’* •’■ ;'.^ •'»•**'^ • **
twi_clips\twi_clip_150.wav,﻿I am so happy today thatJ'll sleep* ever so.spundly tonight.
twi_clips\twi_clip_151.wav,﻿You haven't had anything to drink today
twi_clips\twi_clip_152.wav,"﻿and you're sitting here sober,"
twi_clips\twi_clip_153.wav,﻿how do you feel?
twi_clips\twi_clip_154.wav,﻿I know there's a reason why people do the things they do.
twi_clips\twi_clip_155.wav,﻿I wish you'd do this for me everyday.
twi_clips\twi_clip_156.wav,﻿I keep getting messages of my drunk father sleeping in a gutter.
twi_clips\twi_clip_157.wav,﻿Children have gathered around him
twi_clips\twi_clip_158.wav,﻿and my name would be on everyone's mouth.
twi_clips\twi_clip_159.wav,﻿I don't like that.
twi_clips\twi_clip_160.wav,﻿It makes me sad.
twi_clips\twi_clip_161.wav,﻿See how well looking yoy are.
twi_clips\twi_clip_162.wav,﻿I wish you'd do this for me everyday.
twi_clips\twi_clip_163.wav,"﻿Please, father."
twi_clips\twi_clip_164.wav,﻿You are happy today
twi_clips\twi_clip_165.wav,﻿but I am rather very sad.
twi_clips\twi_clip_166.wav,﻿I am very sad.
twi_clips\twi_clip_167.wav,﻿There's always a reason for^everything.
twi_clips\twi_clip_168.wav,﻿This is not how I want my life to be.
twi_clips\twi_clip_169.wav,﻿Some days I drink.
twi_clips\twi_clip_170.wav,﻿I sleep on the ground and children make fun of me.
twi_clips\twi_clip_171.wav,﻿But I am only commending you and pleading with you not to drink again.
twi_clips\twi_clip_172.wav,﻿wouldn't get drunk and sleep in gutters for children to make f
twi_clips\twi_clip_173.wav,﻿You have made me remember a sad thing in my life.
twi_clips\twi_clip_174.wav,﻿You've made me sad today.
twi_clips\twi_clip_175.wav,"﻿Please, forgive me for my words."
twi_clips\twi_clip_176.wav,﻿I wish you'd be sober everyday.
twi_clips\twi_clip_177.wav,﻿There's no need for tears.
twi_clips\twi_clip_178.wav,﻿You should rather be happy.
twi_clips\twi_clip_179.wav,﻿But I didn't say anything bad?
twi_clips\twi_clip_180.wav,﻿
twi_clips\twi_clip_181.wav,﻿
twi_clips\twi_clip_182.wav,﻿
twi_clips\twi_clip_183.wav,﻿9
twi_clips\twi_clip_184.wav,﻿Wjjy is hewing?.’.
twi_clips\twi_clip_185.wav,﻿
twi_clips\twi_clip_186.wav,"﻿^,'^*^ ^^"
twi_clips\twi_clip_187.wav,﻿Butyou'resupposed to be happy about this?
twi_clips\twi_clip_188.wav,﻿>/!' Xf ’* •»/«'• ••' *' ‘ * ^ ' -'■
twi_clips\twi_clip_189.wav,﻿
twi_clips\twi_clip_190.wav,﻿Father!
twi_clips\twi_clip_191.wav,﻿
twi_clips\twi_clip_192.wav,﻿
twi_clips\twi_clip_193.wav,﻿I *
twi_clips\twi_clip_194.wav,﻿Don't take it!
twi_clips\twi_clip_195.wav,﻿Let's take it!
twi_clips\twi_clip_196.wav,﻿We are very tired!
twi_clips\twi_clip_197.wav,﻿Let's take it.
twi_clips\twi_clip_198.wav,﻿This is a large thicket!
twi_clips\twi_clip_199.wav,﻿Can't you hear the sound of vehicles approaching?
twi_clips\twi_clip_200.wav,﻿Let's take it to board a car.
twi_clips\twi_clip_201.wav,﻿How did money fall under this thicket of trees?
twi_clips\twi_clip_202.wav,﻿Let's take it and share it!
twi_clips\twi_clip_203.wav,﻿Let's take it and use it to board a car.
twi_clips\twi_clip_204.wav,﻿Don't take it.
twi_clips\twi_clip_205.wav,﻿
twi_clips\twi_clip_206.wav,﻿>. •
twi_clips\twi_clip_207.wav,﻿
twi_clips\twi_clip_208.wav,﻿
twi_clips\twi_clip_209.wav,﻿
twi_clips\twi_clip_210.wav,﻿
twi_clips\twi_clip_211.wav,﻿
twi_clips\twi_clip_212.wav,﻿
twi_clips\twi_clip_213.wav,﻿t <
twi_clips\twi_clip_214.wav,﻿
twi_clips\twi_clip_215.wav,﻿
twi_clips\twi_clip_216.wav,﻿«^*
twi_clips\twi_clip_217.wav,﻿
twi_clips\twi_clip_218.wav,﻿^—
twi_clips\twi_clip_219.wav,﻿Business is quite slow today.
twi_clips\twi_clip_220.wav,﻿' Have you had work to do?
twi_clips\twi_clip_221.wav,﻿I haven't had any toda .
twi_clips\twi_clip_222.wav,﻿We've been walking through the market.
twi_clips\twi_clip_223.wav,﻿
twi_clips\twi_clip_224.wav,﻿A certain lady made me carry a bulky luggage from that end to this place.
twi_clips\twi_clip_225.wav,﻿At leasUyou've had work.
twi_clips\twi_clip_226.wav,﻿The Sun is really high.
twi_clips\twi_clip_227.wav,﻿I £m tired ^
twi_clips\twi_clip_228.wav,﻿and also hungry.
twi_clips\twi_clip_229.wav,﻿Where's your pan?
twi_clips\twi_clip_230.wav,﻿
twi_clips\twi_clip_231.wav,﻿She doesn't speak Twi.
twi_clips\twi_clip_232.wav,﻿Then she'll suffer in this market.
twi_clips\twi_clip_233.wav,﻿I
twi_clips\twi_clip_234.wav,﻿
twi_clips\twi_clip_235.wav,﻿4
twi_clips\twi_clip_236.wav,"﻿0

OCOOOOOOO ocoooooo 0 0030000 OOCOOOOOO

* QCQOOOO

OOOOQoOO

' OQQOO

•. 0 00OQ0

, 0O00OQ0 PQOOQOOO °°WP000 oo op., o"
twi_clips\twi_clip_237.wav,"﻿oOOO o o 0-0 o o o 0*0 o

°OooOo000

?ooo°oo^o°ooo 3O°Oo OOo^^°OC° ^ oWSte°^°"
twi_clips\twi_clip_238.wav,﻿
twi_clips\twi_clip_239.wav,﻿• ••••
twi_clips\twi_clip_240.wav,﻿
twi_clips\twi_clip_241.wav,﻿
twi_clips\twi_clip_242.wav,﻿
twi_clips\twi_clip_243.wav,"﻿0

0°

° 0

;^A"
twi_clips\twi_clip_244.wav,"﻿""W 0 °° 0°^

O°oO°^ o0^0' o° o°

QOOOoOOOO ^OOOOOOOO

>OOO OOo 00

OOOO OOO 00 ®opooooooo /OOOOOOOOOOO ^OOOOOOOOOOOO 50OO00O0OOO0O0O OOOOOOOOOOOOo*? ^OOOOOOOOOOOOOo 000°000 0 00 0 0"
twi_clips\twi_clip_245.wav,﻿
twi_clips\twi_clip_246.wav,﻿
twi_clips\twi_clip_247.wav,﻿This is going to be serious.
twi_clips\twi_clip_248.wav,﻿I'm looking for an ice water Seller
twi_clips\twi_clip_249.wav,﻿to buy ^/ater from.
twi_clips\twi_clip_250.wav,﻿The water is chilled!
twi_clips\twi_clip_251.wav,﻿Water seller!
twi_clips\twi_clip_252.wav,"﻿Please, how much are you buying?"
twi_clips\twi_clip_253.wav,﻿[3b you h^ve two for thirty Pesewas?
twi_clips\twi_clip_254.wav,﻿0	<3& A®.S PJpaS®-
twi_clips\twi_clip_255.wav,﻿Give us that.
twi_clips\twi_clip_256.wav,﻿The water is chilledQ
twi_clips\twi_clip_257.wav,﻿I am not thirsty.
twi_clips\twi_clip_258.wav,﻿lam hungry.
twi_clips\twi_clip_259.wav,﻿Let's get some food for this won't satisfy us.
twi_clips\twi_clip_260.wav,﻿I don't know where she's going to stay in her journey.
twi_clips\twi_clip_261.wav,﻿
twi_clips\twi_clip_262.wav,﻿Are you really leaving?
twi_clips\twi_clip_263.wav,﻿I have to go.
twi_clips\twi_clip_264.wav,﻿You're leaving me behind?
twi_clips\twi_clip_265.wav,﻿You're leaving me behind?
twi_clips\twi_clip_266.wav,﻿Let me say a prayer for you.
twi_clips\twi_clip_267.wav,"﻿

o"
twi_clips\twi_clip_268.wav,﻿[PRAYING]
twi_clips\twi_clip_269.wav,"﻿Mother please,"
twi_clips\twi_clip_270.wav,﻿you know you're sick so please eat for me.
twi_clips\twi_clip_271.wav,"﻿I am going to work very hard, mother."
twi_clips\twi_clip_272.wav,"﻿Whichever amount of money I earn,"
twi_clips\twi_clip_273.wav,﻿I'll send it to you.
twi_clips\twi_clip_274.wav,"﻿Please, eat well for me."
twi_clips\twi_clip_275.wav,﻿I'm leaving.
twi_clips\twi_clip_276.wav,﻿
twi_clips\twi_clip_277.wav,﻿
twi_clips\twi_clip_278.wav,﻿
twi_clips\twi_clip_279.wav,﻿
twi_clips\twi_clip_280.wav,"﻿t

I

I

I"
twi_clips\twi_clip_281.wav,﻿
twi_clips\twi_clip_282.wav,﻿
twi_clips\twi_clip_283.wav,﻿•s' v '^ ‘ '
twi_clips\twi_clip_284.wav,﻿*; 4 A
twi_clips\twi_clip_285.wav,﻿
twi_clips\twi_clip_286.wav,"﻿1

&A"
twi_clips\twi_clip_287.wav,﻿
twi_clips\twi_clip_288.wav,﻿
twi_clips\twi_clip_289.wav,"﻿^»'

^* „J&!t&

O«’



^1

M'

o

ey*



■^M^w

^•^w*

^XMK^Fi

^"
twi_clips\twi_clip_290.wav,﻿
twi_clips\twi_clip_291.wav,﻿
twi_clips\twi_clip_292.wav,﻿
twi_clips\twi_clip_293.wav,﻿
twi_clips\twi_clip_294.wav,﻿
twi_clips\twi_clip_295.wav,﻿if /
twi_clips\twi_clip_296.wav,"﻿• l

I"
twi_clips\twi_clip_297.wav,﻿Goodbye.
twi_clips\twi_clip_298.wav,﻿What's the matter?
twi_clips\twi_clip_299.wav,﻿My neck hurts.
twi_clips\twi_clip_300.wav,﻿But you just carried it from a short distance!
twi_clips\twi_clip_301.wav,﻿This is not even that heavy.
twi_clips\twi_clip_302.wav,﻿Pay me and you've given me one Cedi!
twi_clips\twi_clip_303.wav,"﻿Stop, I'll add some more."
twi_clips\twi_clip_304.wav,﻿How much will you accept?
twi_clips\twi_clip_305.wav,﻿How much will you accept?
twi_clips\twi_clip_306.wav,﻿Leave meJe!
twi_clips\twi_clip_307.wav,﻿Whcit are you-doing?
twi_clips\twi_clip_308.wav,﻿
twi_clips\twi_clip_309.wav,"﻿Are you treating me fairly*,father?"
twi_clips\twi_clip_310.wav,﻿Lord*
twi_clips\twi_clip_311.wav,﻿Stop it!
twi_clips\twi_clip_312.wav,﻿Allow me to sleep here.
twi_clips\twi_clip_313.wav,"﻿What have you done, father?"
twi_clips\twi_clip_314.wav,﻿You've pissed yourself?
twi_clips\twi_clip_315.wav,"﻿Gentleman,"
twi_clips\twi_clip_316.wav,"﻿Please, help me."
twi_clips\twi_clip_317.wav,﻿What is it?
twi_clips\twi_clip_318.wav,﻿Leave me alone!
twi_clips\twi_clip_319.wav,﻿Why is this old man drunk so early in the morning?
twi_clips\twi_clip_320.wav,﻿
twi_clips\twi_clip_321.wav,﻿
twi_clips\twi_clip_322.wav,﻿
twi_clips\twi_clip_323.wav,﻿^^B^^^®^'^W^^^^
twi_clips\twi_clip_324.wav,﻿
twi_clips\twi_clip_325.wav,"﻿But he's not lying, father."
twi_clips\twi_clip_326.wav,﻿I'o
twi_clips\twi_clip_327.wav,﻿0 0
twi_clips\twi_clip_328.wav,﻿
twi_clips\twi_clip_329.wav,﻿Is how you're treating me fair?
twi_clips\twi_clip_330.wav,﻿Is how you're treating me fair?
twi_clips\twi_clip_331.wav,﻿Is it right for you to embarass me so?
twi_clips\twi_clip_332.wav,﻿
twi_clips\twi_clip_333.wav,﻿/
