Twi Audio Clip,English Text
twi_clips\twi_clip_070.wav,﻿
twi_clips\twi_clip_071.wav,﻿Mum I don’t understand what you are saying
twi_clips\twi_clip_072.wav,﻿
twi_clips\twi_clip_073.wav,﻿your money can not take care of me till I die
twi_clips\twi_clip_074.wav,﻿how.much do you give it to me
twi_clips\twi_clip_075.wav,﻿how much do you give it to me very month
twi_clips\twi_clip_076.wav,﻿check the money you give it to me if it..
twi_clips\twi_clip_077.wav,﻿it take care for me for month .
twi_clips\twi_clip_078.wav,﻿
twi_clips\twi_clip_079.wav,﻿what didiffly sister told you ?
twi_clips\twi_clip_080.wav,﻿. whatyoirtold her
twi_clips\twi_clip_081.wav,﻿\ what did f toM her ?
twi_clips\twi_clip_082.wav,﻿
twi_clips\twi_clip_083.wav,﻿
twi_clips\twi_clip_084.wav,﻿
twi_clips\twi_clip_085.wav,﻿
twi_clips\twi_clip_086.wav,﻿
twi_clips\twi_clip_087.wav,﻿let me explain to you what happened
twi_clips\twi_clip_088.wav,﻿
twi_clips\twi_clip_089.wav,﻿what happened ?
twi_clips\twi_clip_090.wav,﻿that you have to send her back to the village
twi_clips\twi_clip_091.wav,﻿
twi_clips\twi_clip_092.wav,﻿
twi_clips\twi_clip_093.wav,﻿J
twi_clips\twi_clip_094.wav,﻿Bo you know wTratshe was doing here
twi_clips\twi_clip_095.wav,﻿
twi_clips\twi_clip_096.wav,﻿did'nf she told you about it
twi_clips\twi_clip_097.wav,﻿
twi_clips\twi_clip_098.wav,﻿
twi_clips\twi_clip_099.wav,﻿she brings men here
twi_clips\twi_clip_100.wav,﻿what hurt me was a little boy that she brought her
twi_clips\twi_clip_101.wav,﻿
twi_clips\twi_clip_102.wav,﻿
twi_clips\twi_clip_103.wav,﻿
twi_clips\twi_clip_104.wav,﻿
twi_clips\twi_clip_105.wav,﻿
twi_clips\twi_clip_106.wav,﻿
twi_clips\twi_clip_107.wav,﻿
twi_clips\twi_clip_108.wav,﻿I told her I don’t what him here
twi_clips\twi_clip_109.wav,﻿she told me she love her and she followed him out
twi_clips\twi_clip_110.wav,﻿she went to sleep at the man place till morning
twi_clips\twi_clip_111.wav,﻿
twi_clips\twi_clip_112.wav,﻿
twi_clips\twi_clip_113.wav,﻿and she also brought some girl here
twi_clips\twi_clip_114.wav,﻿
twi_clips\twi_clip_115.wav,﻿they were almost half naked
twi_clips\twi_clip_116.wav,﻿
twi_clips\twi_clip_117.wav,﻿I advice her a my lite sister but she refused to listing
twi_clips\twi_clip_118.wav,﻿*
twi_clips\twi_clip_119.wav,﻿
twi_clips\twi_clip_120.wav,﻿
twi_clips\twi_clip_121.wav,﻿she does notfespect me
twi_clips\twi_clip_122.wav,﻿
twi_clips\twi_clip_123.wav,﻿
twi_clips\twi_clip_124.wav,﻿I don-t no what she came to told you
twi_clips\twi_clip_125.wav,﻿Are you not lying ?
twi_clips\twi_clip_126.wav,﻿can I lie to you
twi_clips\twi_clip_127.wav,"﻿She is NY sister ,what will I hurt her for ?"
twi_clips\twi_clip_128.wav,﻿
twi_clips\twi_clip_129.wav,﻿
twi_clips\twi_clip_130.wav,﻿
twi_clips\twi_clip_131.wav,﻿
twi_clips\twi_clip_132.wav,﻿
twi_clips\twi_clip_133.wav,﻿you spoil her
twi_clips\twi_clip_134.wav,﻿men don’t come here
twi_clips\twi_clip_135.wav,﻿Man Can not take care of me
twi_clips\twi_clip_136.wav,﻿
twi_clips\twi_clip_137.wav,﻿if my sister has come to lie to you that men come to me then she is lying
twi_clips\twi_clip_138.wav,﻿
twi_clips\twi_clip_139.wav,﻿
twi_clips\twi_clip_140.wav,﻿
twi_clips\twi_clip_141.wav,﻿
twi_clips\twi_clip_142.wav,﻿
twi_clips\twi_clip_143.wav,﻿then what she told me was true
twi_clips\twi_clip_144.wav,﻿
twi_clips\twi_clip_145.wav,﻿is only the money that I did not gave her
twi_clips\twi_clip_146.wav,﻿\
twi_clips\twi_clip_147.wav,﻿
twi_clips\twi_clip_148.wav,﻿
twi_clips\twi_clip_149.wav,﻿how didn’t you call that she was coming to the village what if she did come home
twi_clips\twi_clip_150.wav,﻿Do you know the insult she give it to me
twi_clips\twi_clip_151.wav,﻿is it writing on your face ?
twi_clips\twi_clip_152.wav,﻿
twi_clips\twi_clip_153.wav,﻿what show that she insulted you ?
twi_clips\twi_clip_154.wav,﻿
twi_clips\twi_clip_155.wav,﻿
twi_clips\twi_clip_156.wav,﻿
twi_clips\twi_clip_157.wav,﻿
twi_clips\twi_clip_158.wav,﻿
twi_clips\twi_clip_159.wav,﻿
twi_clips\twi_clip_160.wav,"﻿-«J. <-' f^^	'-^rf-.; ,	^ ■'■'•. '""-'^

■, ' '<^,«^V^^	■ ■	;.r<‘t .^- eWvf"
twi_clips\twi_clip_161.wav,﻿
twi_clips\twi_clip_162.wav,﻿
twi_clips\twi_clip_163.wav,﻿
twi_clips\twi_clip_164.wav,﻿
twi_clips\twi_clip_165.wav,"﻿^^^ , <	-'^.'^J

■vM-/ ■ .^l'^, ""'^^ '"
twi_clips\twi_clip_166.wav,﻿
twi_clips\twi_clip_167.wav,﻿
twi_clips\twi_clip_168.wav,﻿
twi_clips\twi_clip_169.wav,﻿Were you not close to your phone ?
twi_clips\twi_clip_170.wav,﻿You were not picking.
twi_clips\twi_clip_171.wav,﻿
twi_clips\twi_clip_172.wav,﻿
twi_clips\twi_clip_173.wav,﻿How are you.
twi_clips\twi_clip_174.wav,﻿We thank God.
twi_clips\twi_clip_175.wav,﻿called to check on you. And haye a conversation.
twi_clips\twi_clip_176.wav,﻿
twi_clips\twi_clip_177.wav,﻿
twi_clips\twi_clip_178.wav,﻿
twi_clips\twi_clip_179.wav,﻿
twi_clips\twi_clip_180.wav,﻿It's not much of an issue.
twi_clips\twi_clip_181.wav,﻿
twi_clips\twi_clip_182.wav,﻿
twi_clips\twi_clip_183.wav,﻿The money you gave me last time is finiSTred.
twi_clips\twi_clip_184.wav,﻿you said yg.urtmon’ey has got finished
twi_clips\twi_clip_185.wav,﻿Thingy were very hand^esterday/
twi_clips\twi_clip_186.wav,﻿Tihat's why I've ca IMI to let you know I need money.
twi_clips\twi_clip_187.wav,﻿
twi_clips\twi_clip_188.wav,﻿gave you monpy not week ago
twi_clips\twi_clip_189.wav,﻿
twi_clips\twi_clip_190.wav,﻿
twi_clips\twi_clip_191.wav,﻿How much was it
twi_clips\twi_clip_192.wav,﻿that is-not nice
twi_clips\twi_clip_193.wav,﻿Do you want me to spend that money for a year ?
twi_clips\twi_clip_194.wav,﻿
twi_clips\twi_clip_195.wav,﻿
twi_clips\twi_clip_196.wav,﻿
twi_clips\twi_clip_197.wav,﻿
twi_clips\twi_clip_198.wav,﻿
twi_clips\twi_clip_199.wav,﻿
twi_clips\twi_clip_200.wav,﻿•(
twi_clips\twi_clip_201.wav,﻿
twi_clips\twi_clip_202.wav,﻿Are you talkin to me or someone else ?
twi_clips\twi_clip_203.wav,﻿
twi_clips\twi_clip_204.wav,﻿
twi_clips\twi_clip_205.wav,﻿
twi_clips\twi_clip_206.wav,﻿DoniMellimpJhat.
twi_clips\twi_clip_207.wav,﻿
twi_clips\twi_clip_208.wav,﻿
twi_clips\twi_clip_209.wav,﻿
twi_clips\twi_clip_210.wav,﻿How much did you give me?
twi_clips\twi_clip_211.wav,﻿How much did you give me?
twi_clips\twi_clip_212.wav,﻿Mum I don’tThav.e money for you
twi_clips\twi_clip_213.wav,﻿Are you talking to me this way because of the mon’ey I requested ?
twi_clips\twi_clip_214.wav,﻿
twi_clips\twi_clip_215.wav,﻿Calm down.
twi_clips\twi_clip_216.wav,﻿
twi_clips\twi_clip_217.wav,﻿
twi_clips\twi_clip_218.wav,﻿
twi_clips\twi_clip_219.wav,﻿Doo ypy have a quarrel with someone ?
twi_clips\twi_clip_220.wav,﻿Doo you have a quarrel wittrsomgpne ?
twi_clips\twi_clip_221.wav,﻿
twi_clips\twi_clip_222.wav,﻿
twi_clips\twi_clip_223.wav,﻿
twi_clips\twi_clip_224.wav,﻿
twi_clips\twi_clip_225.wav,﻿What I sai0 ?
twi_clips\twi_clip_226.wav,﻿
twi_clips\twi_clip_227.wav,﻿Vyhp should give me money ?
twi_clips\twi_clip_228.wav,﻿Who should give
twi_clips\twi_clip_229.wav,﻿
twi_clips\twi_clip_230.wav,﻿Do you want me to go look for a boy lover ?
twi_clips\twi_clip_231.wav,﻿Do you wan e to go look for a boy lover ?
twi_clips\twi_clip_232.wav,﻿Do you want boys to have me ?
twi_clips\twi_clip_233.wav,﻿
twi_clips\twi_clip_234.wav,﻿
twi_clips\twi_clip_235.wav,﻿
twi_clips\twi_clip_236.wav,﻿
twi_clips\twi_clip_237.wav,﻿
twi_clips\twi_clip_238.wav,﻿
twi_clips\twi_clip_239.wav,﻿
twi_clips\twi_clip_240.wav,﻿
twi_clips\twi_clip_241.wav,﻿
twi_clips\twi_clip_242.wav,﻿
twi_clips\twi_clip_243.wav,﻿
twi_clips\twi_clip_244.wav,﻿
twi_clips\twi_clip_245.wav,﻿
twi_clips\twi_clip_246.wav,﻿
twi_clips\twi_clip_247.wav,﻿
twi_clips\twi_clip_248.wav,﻿
twi_clips\twi_clip_249.wav,﻿
twi_clips\twi_clip_250.wav,﻿Did I say anting wrong ?
twi_clips\twi_clip_251.wav,﻿Or peharp. I said something wrong.
twi_clips\twi_clip_252.wav,﻿
twi_clips\twi_clip_253.wav,﻿Is it not money I asked fo'r ?
twi_clips\twi_clip_254.wav,﻿
twi_clips\twi_clip_255.wav,﻿
twi_clips\twi_clip_256.wav,"﻿Did I insult her ?

*"
twi_clips\twi_clip_257.wav,﻿
twi_clips\twi_clip_258.wav,﻿
twi_clips\twi_clip_259.wav,﻿
twi_clips\twi_clip_260.wav,﻿Maam B.yvhy do y Ci intend to frustrate me ?
twi_clips\twi_clip_261.wav,﻿Maam B.rfhy do you intend to Frustrate me ?
twi_clips\twi_clip_262.wav,﻿She wotdd have said am dead sh6w3‘she travel Abroad.
twi_clips\twi_clip_263.wav,﻿
twi_clips\twi_clip_264.wav,﻿
twi_clips\twi_clip_265.wav,﻿She-will eVen deny she's a Ghanaian.
twi_clips\twi_clip_266.wav,﻿
twi_clips\twi_clip_267.wav,﻿
twi_clips\twi_clip_268.wav,﻿
twi_clips\twi_clip_269.wav,﻿
twi_clips\twi_clip_270.wav,﻿^;V^X '®W^
twi_clips\twi_clip_271.wav,﻿
twi_clips\twi_clip_272.wav,﻿
twi_clips\twi_clip_273.wav,﻿
twi_clips\twi_clip_274.wav,﻿p^rnsj^^^
twi_clips\twi_clip_275.wav,﻿. ^h:ta->i#' ^Mh^yyir^ - <
twi_clips\twi_clip_276.wav,﻿What is it ?
twi_clips\twi_clip_277.wav,﻿Goo and buy me gari 50 pesewas.
twi_clips\twi_clip_278.wav,﻿I can't go.
twi_clips\twi_clip_279.wav,﻿What is it ? I can't go.
twi_clips\twi_clip_280.wav,﻿Can't you go and get me the gari?
twi_clips\twi_clip_281.wav,﻿I can't
twi_clips\twi_clip_282.wav,﻿
twi_clips\twi_clip_283.wav,﻿
twi_clips\twi_clip_284.wav,﻿Are you shouting at me ?
twi_clips\twi_clip_285.wav,﻿Who o you think you arp?
twi_clips\twi_clip_286.wav,"﻿Please go and buy me gar,i 50 pesewas"
twi_clips\twi_clip_287.wav,﻿I can't.
twi_clips\twi_clip_288.wav,"﻿Why're you such wicked ?

-1 can't go,go yourself."
twi_clips\twi_clip_289.wav,﻿I just finished scraping the bath house and am tired.
twi_clips\twi_clip_290.wav,﻿You're refusing to go and buy me the gari aren't you?
twi_clips\twi_clip_291.wav,﻿Ekua Don't push me to hit you.
twi_clips\twi_clip_292.wav,﻿Go and get it for me.
twi_clips\twi_clip_293.wav,"﻿I can't go ,go and buy it yourself. Do you have to send me ?"
twi_clips\twi_clip_294.wav,﻿Are you above sending ?
twi_clips\twi_clip_295.wav,﻿Who do you think you're to sene me?
twi_clips\twi_clip_296.wav,﻿Ekua you've become disrespectful.
twi_clips\twi_clip_297.wav,﻿You came all the way here to send me?
twi_clips\twi_clip_298.wav,"﻿Are you not my, younger sister ?"
twi_clips\twi_clip_299.wav,﻿Go and buy the gar.i for me*
twi_clips\twi_clip_300.wav,﻿Go and buy the gari for me.
twi_clips\twi_clip_301.wav,﻿What is thp matter with you?
twi_clips\twi_clip_302.wav,﻿What is the matter with you?
twi_clips\twi_clip_303.wav,﻿Are you here to trouble me?
twi_clips\twi_clip_304.wav,﻿Don't get me angry.
twi_clips\twi_clip_305.wav,﻿What will you do ? - Go and buy the gari for me.
twi_clips\twi_clip_306.wav,﻿I won't go.
twi_clips\twi_clip_307.wav,﻿
twi_clips\twi_clip_308.wav,﻿
twi_clips\twi_clip_309.wav,"﻿$^&J^

can^go.-



V"
twi_clips\twi_clip_310.wav,﻿
twi_clips\twi_clip_311.wav,﻿
twi_clips\twi_clip_312.wav,﻿
twi_clips\twi_clip_313.wav,﻿Why are your hands so quick?
twi_clips\twi_clip_314.wav,﻿What do you want to hit her.
twi_clips\twi_clip_315.wav,﻿I was relaxing when she came and ask me to buy her garl.
twi_clips\twi_clip_316.wav,﻿What do you want me to do with your explanation?-
twi_clips\twi_clip_317.wav,﻿You're a bad girl.
twi_clips\twi_clip_318.wav,﻿You're disrespectful.
twi_clips\twi_clip_319.wav,﻿You're talking back at your sister because she's sending you?
twi_clips\twi_clip_320.wav,﻿Look how urgly she is.
twi_clips\twi_clip_321.wav,"﻿Look how, urgly she is."
twi_clips\twi_clip_322.wav,﻿Look how urgly she is.
twi_clips\twi_clip_323.wav,﻿What kind of horrible face is that?
twi_clips\twi_clip_324.wav,﻿You're talking rubbish to your sister.
twi_clips\twi_clip_325.wav,﻿
twi_clips\twi_clip_326.wav,﻿I felt tired after scrubbing the bathroom.
twi_clips\twi_clip_327.wav,﻿So I asked her to buy me gari 50 pesewas.
twi_clips\twi_clip_328.wav,﻿She refuse^ to go. You've forgotten so soon
twi_clips\twi_clip_329.wav,﻿I feed and took care of you when you visited me.
twi_clips\twi_clip_330.wav,﻿Are you not ashamed to say that ?
twi_clips\twi_clip_331.wav,﻿Did you takp care of her to finish her education or even get a job?
twi_clips\twi_clip_332.wav,﻿Are you not ashamed to disappoint her.
twi_clips\twi_clip_333.wav,"﻿She should buy you gari.

Because you're done scrubbing the bathroom."
twi_clips\twi_clip_334.wav,﻿Dp people send others after scrubbing bathrooms?
twi_clips\twi_clip_335.wav,﻿Mom she's my younger sister.
twi_clips\twi_clip_336.wav,﻿Are you pregnant or peharps you have babies strap at your back?
twi_clips\twi_clip_337.wav,﻿Preventing you from going yourself ?
twi_clips\twi_clip_338.wav,﻿Do yyou have to send her just for the food you want to eat?
twi_clips\twi_clip_339.wav,﻿Have you seen how important people are ?
twi_clips\twi_clip_340.wav,﻿You were once pregnant Where're your children?
twi_clips\twi_clip_341.wav,﻿W.here 'reyour children?
twi_clips\twi_clip_342.wav,﻿You gave birth to 6 children and you dash 4 to people.
twi_clips\twi_clip_343.wav,"﻿One is dead

You could send the last one on errands."
twi_clips\twi_clip_344.wav,﻿Where're yaur children?
twi_clips\twi_clip_345.wav,﻿Were you sick of Ectopic ?
twi_clips\twi_clip_346.wav,﻿Were you involve in an accident9
twi_clips\twi_clip_347.wav,﻿Where're your children ?
twi_clips\twi_clip_348.wav,﻿You were living in the City aborting pregnancies.
twi_clips\twi_clip_349.wav,﻿Have you seen how important people are ?
twi_clips\twi_clip_350.wav,﻿You will know the out come in future.
twi_clips\twi_clip_351.wav,﻿I can see you have bad intention.
twi_clips\twi_clip_352.wav,﻿I tan see you have bad intention.
twi_clips\twi_clip_353.wav,﻿You've notlearnt any lesson in life.
twi_clips\twi_clip_354.wav,﻿You have a dark mind and a dark h^aft.
twi_clips\twi_clip_355.wav,﻿You've eaten all the gari we have.
twi_clips\twi_clip_356.wav,﻿At least buy an Olonka tin of gari to profit us all.
twi_clips\twi_clip_357.wav,﻿You're sending for just 50 pesewas worth of gari.That's greediness.
twi_clips\twi_clip_358.wav,﻿Will you share the 50 pesewas gari it with her or me ?
twi_clips\twi_clip_359.wav,﻿Will youshare thp 50 pesewas gari ft with her or me ?
twi_clips\twi_clip_360.wav,﻿You disappointed her and I.
twi_clips\twi_clip_361.wav,﻿She'would have been helpful to ydu if you took good care of her.
twi_clips\twi_clip_362.wav,﻿She would have helped you and supposing you helped her.
twi_clips\twi_clip_363.wav,﻿You failed her because you want us all to serve yod;
twi_clips\twi_clip_364.wav,﻿It has turn against you.
twi_clips\twi_clip_365.wav,﻿Traps are not laid dp but beneath.
twi_clips\twi_clip_366.wav,﻿A word to the wise is enou
twi_clips\twi_clip_367.wav,﻿Do you have sugar to support the 50 pesewas gari?
twi_clips\twi_clip_368.wav,﻿Make sure you don't touch my sugar buy yours.
twi_clips\twi_clip_369.wav,﻿You're greedy and therefore when I cook rice I will took for just me nad her.
twi_clips\twi_clip_370.wav,﻿You're greedy and.therefore when I cook rice I will cook for just me nad her.
twi_clips\twi_clip_371.wav,﻿You're greedy and therefore when I cook rice I will cook for just me nad her.
twi_clips\twi_clip_372.wav,﻿We shall all buy our own food from how onwards.
twi_clips\twi_clip_373.wav,﻿You multreated her in the City. She . brought me t*he message you sent her
twi_clips\twi_clip_374.wav,﻿You multreated her in the City. She brought me the message you sent her.
twi_clips\twi_clip_375.wav,﻿I will reply you too.
twi_clips\twi_clip_376.wav,"﻿_,:^	.	...... .-^.y^.^^^^"
twi_clips\twi_clip_377.wav,﻿
twi_clips\twi_clip_378.wav,﻿
twi_clips\twi_clip_379.wav,﻿
twi_clips\twi_clip_380.wav,﻿
twi_clips\twi_clip_381.wav,﻿
twi_clips\twi_clip_382.wav,﻿Why're you shaking?
twi_clips\twi_clip_383.wav,﻿Why're you shaking?
twi_clips\twi_clip_384.wav,﻿
twi_clips\twi_clip_385.wav,"﻿Shaking,how ?

A 'I x ^'-s' -"
twi_clips\twi_clip_386.wav,"﻿Its just cassava.

-It's not even good."
twi_clips\twi_clip_387.wav,﻿
twi_clips\twi_clip_388.wav,﻿It didn't grow well.They should have uprooted a diffrent one.
twi_clips\twi_clip_389.wav,﻿■ a •
twi_clips\twi_clip_390.wav,﻿
twi_clips\twi_clip_391.wav,﻿
twi_clips\twi_clip_392.wav,﻿
twi_clips\twi_clip_393.wav,﻿
twi_clips\twi_clip_394.wav,﻿
twi_clips\twi_clip_395.wav,﻿
twi_clips\twi_clip_396.wav,﻿
twi_clips\twi_clip_397.wav,﻿Dp you want me to tell ybu before you offer him a seat ?
twi_clips\twi_clip_398.wav,﻿Mom you like to disgrace me when we have a visitorf
twi_clips\twi_clip_399.wav,﻿
twi_clips\twi_clip_400.wav,﻿
twi_clips\twi_clip_401.wav,﻿
twi_clips\twi_clip_402.wav,﻿
twi_clips\twi_clip_403.wav,﻿
twi_clips\twi_clip_404.wav,﻿
twi_clips\twi_clip_405.wav,﻿
twi_clips\twi_clip_406.wav,﻿
twi_clips\twi_clip_407.wav,﻿o
twi_clips\twi_clip_408.wav,﻿
twi_clips\twi_clip_409.wav,﻿
twi_clips\twi_clip_410.wav,﻿
twi_clips\twi_clip_411.wav,﻿
twi_clips\twi_clip_412.wav,﻿You'ver done welIi
twi_clips\twi_clip_413.wav,﻿You'ver. donewelI'.
twi_clips\twi_clip_414.wav,﻿You'ver done well.
twi_clips\twi_clip_415.wav,﻿
twi_clips\twi_clip_416.wav,"﻿<

■w

w"
twi_clips\twi_clip_417.wav,﻿
twi_clips\twi_clip_418.wav,﻿c>^
twi_clips\twi_clip_419.wav,﻿I hope we can proceed? Yes go on.
twi_clips\twi_clip_420.wav,"﻿*^*

A~* —"
twi_clips\twi_clip_421.wav,"﻿r

% *^"
twi_clips\twi_clip_422.wav,﻿
twi_clips\twi_clip_423.wav,"﻿

What brings you around?"
twi_clips\twi_clip_424.wav,﻿
twi_clips\twi_clip_425.wav,﻿I brought ;my~ friend to .greet you.
twi_clips\twi_clip_426.wav,﻿Your friend?
twi_clips\twi_clip_427.wav,﻿
twi_clips\twi_clip_428.wav,﻿
twi_clips\twi_clip_429.wav,﻿Your friend?
twi_clips\twi_clip_430.wav,﻿
twi_clips\twi_clip_431.wav,﻿Her friend in what way
twi_clips\twi_clip_432.wav,﻿Why're you quickening your mouth?
twi_clips\twi_clip_433.wav,"﻿Mom,men and women"
twi_clips\twi_clip_434.wav,﻿
twi_clips\twi_clip_435.wav,﻿Arfe they talking to you?' -
twi_clips\twi_clip_436.wav,﻿
twi_clips\twi_clip_437.wav,"﻿I

/"
twi_clips\twi_clip_438.wav,﻿You like to pork nose too much.
twi_clips\twi_clip_439.wav,﻿Please forgive me.
twi_clips\twi_clip_440.wav,﻿Take the things over there.
twi_clips\twi_clip_441.wav,"﻿^

Jak^the things over there. -	^"
twi_clips\twi_clip_442.wav,﻿
twi_clips\twi_clip_443.wav,﻿/
twi_clips\twi_clip_444.wav,﻿
twi_clips\twi_clip_445.wav,﻿
twi_clips\twi_clip_446.wav,﻿
twi_clips\twi_clip_447.wav,﻿
twi_clips\twi_clip_448.wav,﻿
twi_clips\twi_clip_449.wav,﻿
twi_clips\twi_clip_450.wav,﻿
twi_clips\twi_clip_451.wav,﻿
twi_clips\twi_clip_452.wav,﻿
twi_clips\twi_clip_453.wav,﻿
twi_clips\twi_clip_454.wav,﻿
twi_clips\twi_clip_455.wav,﻿She's been to the City and back.
twi_clips\twi_clip_456.wav,﻿She's been to the City and back.
twi_clips\twi_clip_457.wav,﻿She's been to the City and back.
twi_clips\twi_clip_458.wav,﻿She couldn't live a good life there and she's back here.
twi_clips\twi_clip_459.wav,﻿^couldn't live d*gpod life here ariQ she’s back here.
twi_clips\twi_clip_460.wav,﻿She likes talking;
twi_clips\twi_clip_461.wav,﻿
twi_clips\twi_clip_462.wav,﻿She didn't take after me meanwhile she's the eldest.
twi_clips\twi_clip_463.wav,﻿Gentle please what is your name?
twi_clips\twi_clip_464.wav,﻿My name is Paul.' ^ _
twi_clips\twi_clip_465.wav,﻿Are you the renown typ e of Paul?
twi_clips\twi_clip_466.wav,﻿
twi_clips\twi_clip_467.wav,﻿7
twi_clips\twi_clip_468.wav,﻿
twi_clips\twi_clip_469.wav,﻿lease where is your HomeTown?
twi_clips\twi_clip_470.wav,﻿Am from Kwesi number 1^ _
twi_clips\twi_clip_471.wav,﻿^m from Kwesi number 1 _
twi_clips\twi_clip_472.wav,"﻿Yojfre from arounckKumasi?

^	- Yes Please. ,"
twi_clips\twi_clip_473.wav,﻿
twi_clips\twi_clip_474.wav,﻿
twi_clips\twi_clip_475.wav,"﻿Please pardon me, what work do you do?"
twi_clips\twi_clip_476.wav,﻿Am a business man;x -
twi_clips\twi_clip_477.wav,﻿Do you work at the Morgue?
twi_clips\twi_clip_478.wav,﻿I do buy and II.
twi_clips\twi_clip_479.wav,"﻿You're a trader,thats good."
twi_clips\twi_clip_480.wav,﻿How did you manage to meet my daughter ?
twi_clips\twi_clip_481.wav,﻿
twi_clips\twi_clip_482.wav,"﻿God gave herjp m^?	^

- God ttuly gave her to^ou."
twi_clips\twi_clip_483.wav,"﻿I've told you,you're a star u the light is always wit’h'you."
twi_clips\twi_clip_484.wav,﻿You are blessed to meet a young man from Kumasi.
twi_clips\twi_clip_485.wav,﻿
twi_clips\twi_clip_486.wav,"﻿,He's okay for my liking."
twi_clips\twi_clip_487.wav,﻿he's not troublesome.
twi_clips\twi_clip_488.wav,﻿You're handsome.A
twi_clips\twi_clip_489.wav,﻿Do you knowhis . narhe is in the Bible?
twi_clips\twi_clip_490.wav,﻿
twi_clips\twi_clip_491.wav,﻿One of the latter disciples of Jeus Christ
twi_clips\twi_clip_492.wav,﻿TJie-difficUlt STie
twi_clips\twi_clip_493.wav,﻿
twi_clips\twi_clip_494.wav,﻿Hope you know him?
twi_clips\twi_clip_495.wav,﻿I hope you're not difficult? - Not at all/
twi_clips\twi_clip_496.wav,﻿5®W*®HBsM?^^
twi_clips\twi_clip_497.wav,﻿
twi_clips\twi_clip_498.wav,﻿
twi_clips\twi_clip_499.wav,﻿
twi_clips\twi_clip_500.wav,﻿J
